ClassName,Method,Return Type,Description
DatatypeConverter,"parseQName(String lexicalXSDQName, NamespaceContext nsc)",static QName,Converts the string argument into a byte value.
DatatypeConverter,parseShort(String lexicalXSDShort),static short,Converts the string argument into a short value.
DatatypeConverter,parseString(String lexicalXSDString),static String,Convert the lexical XSD string argument into a String value.
DatatypeConverter,parseTime(String lexicalXSDTime),static Calendar,Converts the string argument into a Calendar value.
DatatypeConverter,parseUnsignedInt(String lexicalXSDUnsignedInt),static long,Converts the string argument into a long value.
DatatypeConverter,parseUnsignedShort(String lexicalXSDUnsignedShort),static int,Converts the string argument into an int value.
DatatypeConverter,printAnySimpleType(String val),static String,Converts a string value into a string.
DatatypeConverter,printBase64Binary(byte[] val),static String,Converts an array of bytes into a string.
DatatypeConverter,printBoolean(boolean val),static String,Converts a boolean value into a string.
DatatypeConverter,printByte(byte val),static String,Converts a byte value into a string.
DatatypeConverter,printDate(Calendar val),static String,Converts a Calendar value into a string.
DatatypeConverter,printDateTime(Calendar val),static String,Converts a Calendar value into a string.
DatatypeConverter,printDecimal(BigDecimal val),static String,Converts a BigDecimal value into a string.
DatatypeConverter,printDouble(double val),static String,Converts a double value into a string.
DatatypeConverter,printFloat(float val),static String,Converts a float value into a string.
DatatypeConverter,printHexBinary(byte[] val),static String,Converts an array of bytes into a string.
DatatypeConverter,printInt(int val),static String,Converts an int value into a string.
DatatypeConverter,printInteger(BigInteger val),static String,Converts a BigInteger value into a string.
DatatypeConverter,printLong(long val),static String,Converts A long value into a string.
DatatypeConverter,"printQName(QName val, NamespaceContext nsc)",static String,Converts a QName instance into a string.
DatatypeConverter,printShort(short val),static String,Converts a short value into a string.
DatatypeConverter,printString(String val),static String,Converts the string argument into a string.
DatatypeConverter,printTime(Calendar val),static String,Converts a Calendar value into a string.
DatatypeConverter,printUnsignedInt(long val),static String,Converts a long value into a string.
DatatypeConverter,printUnsignedShort(int val),static String,Converts an int value into a string.
DatatypeConverter,setDatatypeConverter(DatatypeConverterInterface converter),static void,This method is for JAXB provider use only.
JAXB,"marshal(Object jaxbObject, File xml)",static void,Writes a Java object tree to XML and store it to the specified location.
JAXB,"marshal(Object jaxbObject, OutputStream xml)",static void,Writes a Java object tree to XML and store it to the specified location.
JAXB,"marshal(Object jaxbObject, Result xml)",static void,Writes a Java object tree to XML and store it to the specified location.
JAXB,"marshal(Object jaxbObject, String xml)",static void,Writes a Java object tree to XML and store it to the specified location.
JAXB,"marshal(Object jaxbObject, URI xml)",static void,Writes a Java object tree to XML and store it to the specified location.
JAXB,"marshal(Object jaxbObject, URL xml)",static void,Writes a Java object tree to XML and store it to the specified location.
JAXB,"marshal(Object jaxbObject, Writer xml)",static void,Writes a Java object tree to XML and store it to the specified location.
JAXB,"unmarshal(File xml, Class<T> type)",static <T> T,Reads in a Java object tree from the given XML input.
JAXB,"unmarshal(InputStream xml, Class<T> type)",static <T> T,Reads in a Java object tree from the given XML input.
JAXB,"unmarshal(Reader xml, Class<T> type)",static <T> T,Reads in a Java object tree from the given XML input.
JAXB,"unmarshal(Source xml, Class<T> type)",static <T> T,Reads in a Java object tree from the given XML input.
JAXB,"unmarshal(String xml, Class<T> type)",static <T> T,Reads in a Java object tree from the given XML input.
JAXB,"unmarshal(URI xml, Class<T> type)",static <T> T,Reads in a Java object tree from the given XML input.
JAXB,"unmarshal(URL xml, Class<T> type)",static <T> T,Reads in a Java object tree from the given XML input.
JAXBContext,createBinder(),Binder<Node>,Creates a Binder for W3C DOM.
JAXBContext,createBinder(Class<T> domType),<T> Binder<T>,Creates a Binder object that can be used for associative/in-place unmarshalling/marshalling.
JAXBContext,createJAXBIntrospector(),JAXBIntrospector,Creates a JAXBIntrospector object that can be used to introspect JAXB objects.
JAXBContext,createMarshaller(),abstract Marshaller,Create a Marshaller object that can be used to convert a java content tree into XML data.
JAXBContext,createUnmarshaller(),abstract Unmarshaller,Create an Unmarshaller object that can be used to convert XML data into a java content tree.
JAXBContext,createValidator(),abstract Validator,Deprecated. since JAXB2.0
JAXBContext,generateSchema(SchemaOutputResolver outputResolver),void,Generates the schema documents for this context.
JAXBContext,newInstance(Class... classesToBeBound),static JAXBContext,Obtain a new instance of a JAXBContext class.
JAXBContext,"newInstance(Class[] classesToBeBound, Map<String,?> properties)",static JAXBContext,Obtain a new instance of a JAXBContext class.
JAXBContext,newInstance(String contextPath),static JAXBContext,Obtain a new instance of a JAXBContext class.
JAXBContext,"newInstance(String contextPath, ClassLoader classLoader)",static JAXBContext,Obtain a new instance of a JAXBContext class.
JAXBContext,"newInstance(String contextPath, ClassLoader classLoader, Map<String,?> properties)",static JAXBContext,Obtain a new instance of a JAXBContext class.
JAXBElement,getDeclaredType(),Class<T>,Returns the Java binding of the xml element declaration's type attribute.
JAXBElement,getName(),QName,Returns the xml element tag name.
JAXBElement,getScope(),Class,Returns scope of xml element declaration.
JAXBElement,getValue(),T,Return the content model and attribute values for this element.
JAXBElement,isGlobalScope(),boolean,Returns true iff this xml element declaration is global.
JAXBElement,isNil(),boolean,Returns true iff this element instance content model is nil.
JAXBElement,isTypeSubstituted(),boolean,Returns true iff this xml element instance's value has a different type than xml element declaration's declared type.
JAXBElement,setNil(boolean value),void,Set whether this element has nil content.
JAXBElement,setValue(T t),void,Set the content model and attributes of this xml element.
JAXBIntrospector,getElementName(Object jaxbElement),abstract QName,Get xml element qname for jaxbElement.
JAXBIntrospector,getValue(Object jaxbElement),static Object,Get the element value of a JAXB element.
JAXBIntrospector,isElement(Object object),abstract boolean,Return true if object represents a JAXB element.
Marshaller.Listener,afterMarshal(Object source),void,Callback method invoked after marshalling source to XML.
Marshaller.Listener,beforeMarshal(Object source),void,Callback method invoked before marshalling from source to XML.
SchemaOutputResolver,"createOutput(String namespaceUri, String suggestedFileName)",abstract Result,"Decides where the schema file (of the given namespace URI) will be written, and return it as a Result object."
Unmarshaller.Listener,"afterUnmarshal(Object target, Object parent)",void,Callback method invoked after unmarshalling XML data into target.
Unmarshaller.Listener,"beforeUnmarshal(Object target, Object parent)",void,Callback method invoked before unmarshalling into target.
