ClassName,Method,Return Type,Description
XMLEventFactory,"newInstance(String factoryId, ClassLoader classLoader)",static XMLEventFactory,"Deprecated. This method has been deprecated to maintain API consistency. All newInstance methods have been replaced with corresponding newFactory methods. The replacement newFactory(java.lang.String, java.lang.ClassLoader) method defines no changes in behavior."
XMLEventFactory,setLocation(Location location),abstract void,This method allows setting of the Location on each event that is created by this factory.
XMLInputFactory,"createFilteredReader(XMLEventReader reader, EventFilter filter)",abstract XMLEventReader,Create a filtered event reader that wraps the filter around the event reader
XMLInputFactory,"createFilteredReader(XMLStreamReader reader, StreamFilter filter)",abstract XMLStreamReader,Create a filtered reader that wraps the filter around the reader
XMLInputFactory,createXMLEventReader(InputStream stream),abstract XMLEventReader,Create a new XMLEventReader from a java.io.InputStream
XMLInputFactory,"createXMLEventReader(InputStream stream, String encoding)",abstract XMLEventReader,Create a new XMLEventReader from a java.io.InputStream
XMLInputFactory,createXMLEventReader(Reader reader),abstract XMLEventReader,Create a new XMLEventReader from a reader
XMLInputFactory,createXMLEventReader(Source source),abstract XMLEventReader,Create a new XMLEventReader from a JAXP source.
XMLInputFactory,"createXMLEventReader(String systemId, InputStream stream)",abstract XMLEventReader,Create a new XMLEventReader from a java.io.InputStream
XMLInputFactory,"createXMLEventReader(String systemId, Reader reader)",abstract XMLEventReader,Create a new XMLEventReader from a reader
XMLInputFactory,createXMLEventReader(XMLStreamReader reader),abstract XMLEventReader,Create a new XMLEventReader from an XMLStreamReader.
XMLInputFactory,createXMLStreamReader(InputStream stream),abstract XMLStreamReader,Create a new XMLStreamReader from a java.io.InputStream
XMLInputFactory,"createXMLStreamReader(InputStream stream, String encoding)",abstract XMLStreamReader,Create a new XMLStreamReader from a java.io.InputStream
XMLInputFactory,createXMLStreamReader(Reader reader),abstract XMLStreamReader,Create a new XMLStreamReader from a reader
XMLInputFactory,createXMLStreamReader(Source source),abstract XMLStreamReader,Create a new XMLStreamReader from a JAXP source.
XMLInputFactory,"createXMLStreamReader(String systemId, InputStream stream)",abstract XMLStreamReader,Create a new XMLStreamReader from a java.io.InputStream
XMLInputFactory,"createXMLStreamReader(String systemId, Reader reader)",abstract XMLStreamReader,Create a new XMLStreamReader from a java.io.InputStream
XMLInputFactory,getEventAllocator(),abstract XMLEventAllocator,Gets the allocator used by streams created with this factory
XMLInputFactory,getProperty(String name),abstract Object,Get the value of a feature/property from the underlying implementation
XMLInputFactory,getXMLReporter(),abstract XMLReporter,The reporter that will be set on any XMLStreamReader or XMLEventReader created by this factory instance.
XMLInputFactory,getXMLResolver(),abstract XMLResolver,The resolver that will be set on any XMLStreamReader or XMLEventReader created by this factory instance.
XMLInputFactory,isPropertySupported(String name),abstract boolean,Query the set of properties that this factory supports.
XMLInputFactory,newFactory(),static XMLInputFactory,Create a new instance of the factory.
XMLInputFactory,"newFactory(String factoryId, ClassLoader classLoader)",static XMLInputFactory,Create a new instance of the factory.
XMLInputFactory,newInstance(),static XMLInputFactory,Creates a new instance of the factory in exactly the same manner as the newFactory() method.
XMLInputFactory,"newInstance(String factoryId, ClassLoader classLoader)",static XMLInputFactory,"Deprecated. This method has been deprecated to maintain API consistency. All newInstance methods have been replaced with corresponding newFactory methods. The replacement newFactory(java.lang.String, java.lang.ClassLoader) method defines no changes in behavior."
XMLInputFactory,setEventAllocator(XMLEventAllocator allocator),abstract void,Set a user defined event allocator for events
XMLInputFactory,"setProperty(String name, Object value)",abstract void,Allows the user to set specific feature/property on the underlying implementation.
XMLInputFactory,setXMLReporter(XMLReporter reporter),abstract void,The reporter that will be set on any XMLStreamReader or XMLEventReader created by this factory instance.
XMLInputFactory,setXMLResolver(XMLResolver resolver),abstract void,The resolver that will be set on any XMLStreamReader or XMLEventReader created by this factory instance.
XMLOutputFactory,createXMLEventWriter(OutputStream stream),abstract XMLEventWriter,Create a new XMLEventWriter that writes to a stream
XMLOutputFactory,"createXMLEventWriter(OutputStream stream, String encoding)",abstract XMLEventWriter,Create a new XMLEventWriter that writes to a stream
XMLOutputFactory,createXMLEventWriter(Result result),abstract XMLEventWriter,Create a new XMLEventWriter that writes to a JAXP result.
XMLOutputFactory,createXMLEventWriter(Writer stream),abstract XMLEventWriter,Create a new XMLEventWriter that writes to a writer
XMLOutputFactory,createXMLStreamWriter(OutputStream stream),abstract XMLStreamWriter,Create a new XMLStreamWriter that writes to a stream
XMLOutputFactory,"createXMLStreamWriter(OutputStream stream, String encoding)",abstract XMLStreamWriter,Create a new XMLStreamWriter that writes to a stream
XMLOutputFactory,createXMLStreamWriter(Result result),abstract XMLStreamWriter,Create a new XMLStreamWriter that writes to a JAXP result.
XMLOutputFactory,createXMLStreamWriter(Writer stream),abstract XMLStreamWriter,Create a new XMLStreamWriter that writes to a writer
XMLOutputFactory,getProperty(String name),abstract Object,Get a feature/property on the underlying implementation
XMLOutputFactory,isPropertySupported(String name),abstract boolean,Query the set of properties that this factory supports.
XMLOutputFactory,newFactory(),static XMLOutputFactory,Create a new instance of the factory.
XMLOutputFactory,"newFactory(String factoryId, ClassLoader classLoader)",static XMLOutputFactory,Create a new instance of the factory.
XMLOutputFactory,newInstance(),static XMLOutputFactory,Creates a new instance of the factory in exactly the same manner as the newFactory() method.
XMLOutputFactory,"newInstance(String factoryId, ClassLoader classLoader)",static XMLInputFactory,"Deprecated. This method has been deprecated because it returns an instance of XMLInputFactory, which is of the wrong class. Use the new method newFactory(java.lang.String, java.lang.ClassLoader) instead."
XMLOutputFactory,"setProperty(String name, Object value)",abstract void,Allows the user to set specific features/properties on the underlying implementation.
