ClassName,Method,Return Type,Description,Full Description
HttpExchange,getLocalAddress(),abstract InetSocketAddress,Returns the unresolved local address on which the request was received.,"

getLocalAddress
public abstract InetSocketAddress getLocalAddress()
Returns the unresolved local address on which the request was received.

Returns:
the InetSocketAddress of the local interface


"
HttpExchange,getPathInfo(),abstract String,"Returns the extra path information that follows the web service path but precedes the query string in the request URI and will start with a ""/"" character.","

getPathInfo
public abstract String getPathInfo()
Returns the extra path information that follows the web service
 path but precedes the query string in the request URI and will start
 with a ""/"" character.

 
 This can be used for MessageContext.PATH_INFO

Returns:
decoded extra path information of web service.
         It is the path that comes
         after the web service path but before the query string in the
         request URI
         null if there is no extra path in the request URI


"
HttpExchange,getProtocol(),abstract String,Returns the protocol string from the request in the form protocol/majorVersion.minorVersion.,"

getProtocol
public abstract String getProtocol()
Returns the protocol string from the request in the form
 protocol/majorVersion.minorVersion. For example,
 ""HTTP/1.1""

Returns:
the protocol string from the request


"
HttpExchange,getQueryString(),abstract String,Returns the query string that is contained in the request URI after the path.,"

getQueryString
public abstract String getQueryString()
Returns the query string that is contained in the request URI
 after the path.

 
 This can be used for MessageContext.QUERY_STRING

Returns:
undecoded query string of request URI, or
         null if the request URI doesn't have one


"
HttpExchange,getRemoteAddress(),abstract InetSocketAddress,Returns the unresolved address of the remote entity invoking this request.,"

getRemoteAddress
public abstract InetSocketAddress getRemoteAddress()
Returns the unresolved address of the remote entity invoking
 this request.

Returns:
the InetSocketAddress of the caller


"
HttpExchange,getRequestBody(),abstract InputStream,Returns a stream from which the request body can be read.,"

getRequestBody
public abstract InputStream getRequestBody()
                                    throws IOException
Returns a stream from which the request body can be read.
 Multiple calls to this method will return the same stream.

Returns:
the stream from which the request body can be read.
Throws:
IOException - if any i/o error during request processing


"
HttpExchange,getRequestHeader(String name),abstract String,Returns the value of the specified request header.,"

getRequestHeader
public abstract String getRequestHeader(String name)
Returns the value of the specified request header. If the request
 did not include a header of the specified name, this method returns
 null. If there are multiple headers with the same name, this method
 returns the first header in the request. The header name is
 case-insensitive. This is a convienence method to get a header
 (instead of using the getRequestHeaders()).

Parameters:
name - the name of the request header
Returns:
returns the value of the requested header,
         or null if the request does not have a header of that name


"
HttpExchange,getRequestHeaders(),"abstract Map<String,List<String>>",Returns an immutable Map containing the HTTP headers that were included with this request.,"

getRequestHeaders
public abstract Map<String,List<String>> getRequestHeaders()
Returns an immutable Map containing the HTTP headers that were
 included with this request. The keys in this Map will be the header
 names, while the values will be a List of Strings containing each value
 that was included (either for a header that was listed several times,
 or one that accepts a comma-delimited list of values on a single line).
 In either of these cases, the values for the header name will be
 presented in the order that they were included in the request.
 
 The keys in Map are case-insensitive.

Returns:
an immutable Map which can be used to access request headers


"
HttpExchange,getRequestMethod(),abstract String,Get the HTTP request method,"

getRequestMethod
public abstract String getRequestMethod()
Get the HTTP request method

Returns:
the request method


"
HttpExchange,getRequestURI(),abstract String,Returns the part of the request's URI from the protocol name up to the query string in the first line of the HTTP request.,"

getRequestURI
public abstract String getRequestURI()
Returns the part of the request's URI from the protocol
 name up to the query string in the first line of the HTTP request.
 Container doesn't decode this string.

Returns:
the request URI


"
HttpExchange,getResponseBody(),abstract OutputStream,Returns a stream to which the response body must be written.,"

getResponseBody
public abstract OutputStream getResponseBody()
                                      throws IOException
Returns a stream to which the response body must be
 written. setStatus(int)) must be called prior to calling
 this method. Multiple calls to this method (for the same exchange)
 will return the same stream.

Returns:
the stream to which the response body is written
Throws:
IOException - if any i/o error during response processing


"
HttpExchange,getResponseHeaders(),"abstract Map<String,List<String>>",Returns a mutable Map into which the HTTP response headers can be stored and which will be transmitted as part of this response.,"

getResponseHeaders
public abstract Map<String,List<String>> getResponseHeaders()
Returns a mutable Map into which the HTTP response headers can be stored
 and which will be transmitted as part of this response. The keys in the
 Map will be the header names, while the values must be a List of Strings
 containing each value that should be included multiple times
 (in the order that they should be included).
 
 The keys in Map are case-insensitive.

Returns:
a mutable Map which can be used to set response headers.


"
HttpExchange,getScheme(),abstract String,"Returns the name of the scheme used to make this request, for example: http, or https.","

getScheme
public abstract String getScheme()
Returns the name of the scheme used to make this request,
 for example: http, or https.

Returns:
name of the scheme used to make this request


"
HttpExchange,getUserPrincipal(),abstract Principal,Returns the Principal that represents the authenticated user for this HttpExchange.,"

getUserPrincipal
public abstract Principal getUserPrincipal()
Returns the Principal that represents the authenticated
 user for this HttpExchange.

Returns:
Principal for an authenticated user, or
         null if not authenticated


"
HttpExchange,isUserInRole(String role),abstract boolean,"Indicates whether an authenticated user is included in the specified logical ""role"".","

isUserInRole
public abstract boolean isUserInRole(String role)
Indicates whether an authenticated user is included in the specified
 logical ""role"".

Parameters:
role - specifies the name of the role
Returns:
true if the user making this request belongs to a
         given role


"
HttpExchange,setStatus(int status),abstract void,Sets the HTTP status code for the response.,"

setStatus
public abstract void setStatus(int status)
Sets the HTTP status code for the response.

 
 This method must be called prior to calling getResponseBody().

Parameters:
status - the response code to send
See Also:
getResponseBody()


"
HttpHandler,handle(HttpExchange exchange),abstract void,Handles a given request and generates an appropriate response.,"

handle
public abstract void handle(HttpExchange exchange)
                     throws IOException
Handles a given request and generates an appropriate response.
 See HttpExchange for a description of the steps
 involved in handling an exchange. Container invokes this method
 when it receives an incoming request.

Parameters:
exchange - the exchange containing the request from the
      client and used to send the response
Throws:
IOException - when an I/O error happens during request
      handling


"
