ClassName,Method,Return Type,Description
HashAttributeSet,toArray(),Attribute[],Returns an array of the attributes contained in this set.
IntegerSyntax,equals(Object object),boolean,Returns whether this integer attribute is equivalent to the passed in object.
IntegerSyntax,getValue(),int,Returns this integer attribute's integer value.
IntegerSyntax,hashCode(),int,Returns a hash code value for this integer attribute.
IntegerSyntax,toString(),String,Returns a string value corresponding to this integer attribute.
ResolutionSyntax,equals(Object object),boolean,Returns whether this resolution attribute is equivalent to the passed in object.
ResolutionSyntax,getCrossFeedResolution(int units),int,Returns this resolution attribute's cross feed direction resolution in the given units.
ResolutionSyntax,getCrossFeedResolutionDphi(),protected int,Returns this resolution attribute's cross feed direction resolution in units of dphi.
ResolutionSyntax,getFeedResolution(int units),int,Returns this resolution attribute's feed direction resolution in the given units.
ResolutionSyntax,getFeedResolutionDphi(),protected int,Returns this resolution attribute's feed direction resolution in units of dphi.
ResolutionSyntax,getResolution(int units),int[],Get this resolution attribute's resolution values in the given units.
ResolutionSyntax,hashCode(),int,Returns a hash code value for this resolution attribute.
ResolutionSyntax,lessThanOrEquals(ResolutionSyntax other),boolean,Determine whether this resolution attribute's value is less than or equal to the given resolution attribute's value.
ResolutionSyntax,toString(),String,Returns a string version of this resolution attribute.
ResolutionSyntax,"toString(int units, String unitsName)",String,Returns a string version of this resolution attribute in the given units.
SetOfIntegerSyntax,contains(int x),boolean,Determine if this set-of-integer attribute contains the given value.
SetOfIntegerSyntax,contains(IntegerSyntax attribute),boolean,Determine if this set-of-integer attribute contains the given integer attribute's value.
SetOfIntegerSyntax,equals(Object object),boolean,Returns whether this set-of-integer attribute is equivalent to the passed in object.
SetOfIntegerSyntax,getMembers(),int[][],Obtain this set-of-integer attribute's members in canonical array form.
SetOfIntegerSyntax,hashCode(),int,Returns a hash code value for this set-of-integer attribute.
SetOfIntegerSyntax,next(int x),int,Determine the smallest integer in this set-of-integer attribute that is greater than the given value.
SetOfIntegerSyntax,toString(),String,Returns a string value corresponding to this set-of-integer attribute.
Size2DSyntax,equals(Object object),boolean,Returns whether this two-dimensional size attribute is equivalent to the passed in object.
Size2DSyntax,getSize(int units),float[],Get this two-dimensional size attribute's dimensions in the given units as floating-point values.
Size2DSyntax,getX(int units),float,Returns this two-dimensional size attribute's X dimension in the given units as a floating-point value.
Size2DSyntax,getXMicrometers(),protected int,Returns this two-dimensional size attribute's X dimension in units of micrometers (µm).
Size2DSyntax,getY(int units),float,Returns this two-dimensional size attribute's Y dimension in the given units as a floating-point value.
Size2DSyntax,getYMicrometers(),protected int,Returns this two-dimensional size attribute's Y dimension in units of micrometers (µm).
Size2DSyntax,hashCode(),int,Returns a hash code value for this two-dimensional size attribute.
Size2DSyntax,toString(),String,Returns a string version of this two-dimensional size attribute.
Size2DSyntax,"toString(int units, String unitsName)",String,Returns a string version of this two-dimensional size attribute in the given units.
TextSyntax,equals(Object object),boolean,Returns whether this text attribute is equivalent to the passed in object.
TextSyntax,getLocale(),Locale,Returns this text attribute's text string's natural language (locale).
TextSyntax,getValue(),String,Returns this text attribute's text string.
TextSyntax,hashCode(),int,Returns a hashcode for this text attribute.
TextSyntax,toString(),String,Returns a String identifying this text attribute.
URISyntax,equals(Object object),boolean,Returns whether this URI attribute is equivalent to the passed in object.
URISyntax,getURI(),URI,Returns this URI attribute's URI value.
URISyntax,hashCode(),int,Returns a hashcode for this URI attribute.
URISyntax,toString(),String,Returns a String identifying this URI attribute.
