ClassName,Method,Return Type,Description
MouseWheelEvent,getWheelRotation(),int,"Returns the number of ""clicks"" the mouse wheel was rotated, as an integer."
MouseWheelEvent,paramString(),String,Returns a parameter string identifying this event.
PaintEvent,getUpdateRect(),Rectangle,Returns the rectangle representing the area which needs to be repainted in response to this event.
PaintEvent,paramString(),String,Returns a parameter string identifying this event.
PaintEvent,setUpdateRect(Rectangle updateRect),void,Sets the rectangle representing the area which needs to be repainted in response to this event.
TextEvent,paramString(),String,Returns a parameter string identifying this text event.
WindowAdapter,windowActivated(WindowEvent e),void,Invoked when a window is activated.
WindowAdapter,windowClosed(WindowEvent e),void,Invoked when a window has been closed.
WindowAdapter,windowClosing(WindowEvent e),void,Invoked when a window is in the process of being closed.
WindowAdapter,windowDeactivated(WindowEvent e),void,Invoked when a window is de-activated.
WindowAdapter,windowDeiconified(WindowEvent e),void,Invoked when a window is de-iconified.
WindowAdapter,windowGainedFocus(WindowEvent e),void,"Invoked when the Window is set to be the focused Window, which means that the Window, or one of its subcomponents, will receive keyboard events."
WindowAdapter,windowIconified(WindowEvent e),void,Invoked when a window is iconified.
WindowAdapter,windowLostFocus(WindowEvent e),void,"Invoked when the Window is no longer the focused Window, which means that keyboard events will no longer be delivered to the Window or any of its subcomponents."
WindowAdapter,windowOpened(WindowEvent e),void,Invoked when a window has been opened.
WindowAdapter,windowStateChanged(WindowEvent e),void,Invoked when a window state is changed.
WindowEvent,getNewState(),int,For WINDOW_STATE_CHANGED events returns the new state of the window.
WindowEvent,getOldState(),int,For WINDOW_STATE_CHANGED events returns the previous state of the window.
WindowEvent,getOppositeWindow(),Window,Returns the other Window involved in this focus or activation change.
WindowEvent,getWindow(),Window,Returns the originator of the event.
WindowEvent,paramString(),String,Returns a parameter string identifying this event.
