ClassName,URL,Description
GregorianCalendar,https://docs.oracle.com/javase/8/docs/api/java/util/GregorianCalendar.html,GregorianCalendar is a concrete subclass of Calendar and provides the standard calendar system used by most of the world.
HashMap,https://docs.oracle.com/javase/8/docs/api/java/util/HashMap.html,Hash table based implementation of the Map interface.
HashSet,https://docs.oracle.com/javase/8/docs/api/java/util/HashSet.html,"This class implements the Set interface, backed by a hash table (actually a HashMap instance)."
Hashtable,https://docs.oracle.com/javase/8/docs/api/java/util/Hashtable.html,"This class implements a hash table, which maps keys to values."
IdentityHashMap,https://docs.oracle.com/javase/8/docs/api/java/util/IdentityHashMap.html,"This class implements the Map interface with a hash table, using reference-equality in place of object-equality when comparing keys (and values)."
IntSummaryStatistics,https://docs.oracle.com/javase/8/docs/api/java/util/IntSummaryStatistics.html,"A state object for collecting statistics such as count, min, max, sum, and average."
LinkedHashMap,https://docs.oracle.com/javase/8/docs/api/java/util/LinkedHashMap.html,"Hash table and linked list implementation of the Map interface, with predictable iteration order."
LinkedHashSet,https://docs.oracle.com/javase/8/docs/api/java/util/LinkedHashSet.html,"Hash table and linked list implementation of the Set interface, with predictable iteration order."
LinkedList,https://docs.oracle.com/javase/8/docs/api/java/util/LinkedList.html,Doubly-linked list implementation of the List and Deque interfaces.
ListResourceBundle,https://docs.oracle.com/javase/8/docs/api/java/util/ListResourceBundle.html,ListResourceBundle is an abstract subclass of ResourceBundle that manages resources for a locale in a convenient and easy to use list.
Locale,https://docs.oracle.com/javase/8/docs/api/java/util/Locale.html,"A Locale object represents a specific geographical, political, or cultural region."
Locale.Builder,https://docs.oracle.com/javase/8/docs/api/java/util/Locale.Builder.html,Builder is used to build instances of Locale from values configured by the setters.
Locale.LanguageRange,https://docs.oracle.com/javase/8/docs/api/java/util/Locale.LanguageRange.html,This class expresses a Language Range defined in RFC 4647 Matching of Language Tags.
LongSummaryStatistics,https://docs.oracle.com/javase/8/docs/api/java/util/LongSummaryStatistics.html,"A state object for collecting statistics such as count, min, max, sum, and average."
Objects,https://docs.oracle.com/javase/8/docs/api/java/util/Objects.html,This class consists of static utility methods for operating on objects.
Observable,https://docs.oracle.com/javase/8/docs/api/java/util/Observable.html,"This class represents an observable object, or ""data"" in the model-view paradigm."
Optional,https://docs.oracle.com/javase/8/docs/api/java/util/Optional.html,A container object which may or may not contain a non-null value.
OptionalDouble,https://docs.oracle.com/javase/8/docs/api/java/util/OptionalDouble.html,A container object which may or may not contain a double value.
OptionalInt,https://docs.oracle.com/javase/8/docs/api/java/util/OptionalInt.html,A container object which may or may not contain a int value.
OptionalLong,https://docs.oracle.com/javase/8/docs/api/java/util/OptionalLong.html,A container object which may or may not contain a long value.
PriorityQueue,https://docs.oracle.com/javase/8/docs/api/java/util/PriorityQueue.html,An unbounded priority queue based on a priority heap.
Properties,https://docs.oracle.com/javase/8/docs/api/java/util/Properties.html,The Properties class represents a persistent set of properties.
PropertyPermission,https://docs.oracle.com/javase/8/docs/api/java/util/PropertyPermission.html,This class is for property permissions.
PropertyResourceBundle,https://docs.oracle.com/javase/8/docs/api/java/util/PropertyResourceBundle.html,PropertyResourceBundle is a concrete subclass of ResourceBundle that manages resources for a locale using a set of static strings from a property file.
Random,https://docs.oracle.com/javase/8/docs/api/java/util/Random.html,An instance of this class is used to generate a stream of pseudorandom numbers.
ResourceBundle,https://docs.oracle.com/javase/8/docs/api/java/util/ResourceBundle.html,Resource bundles contain locale-specific objects.
ResourceBundle.Control,https://docs.oracle.com/javase/8/docs/api/java/util/ResourceBundle.Control.html,ResourceBundle.Control defines a set of callback methods that are invoked by the ResourceBundle.getBundle factory methods during the bundle loading process.
Scanner,https://docs.oracle.com/javase/8/docs/api/java/util/Scanner.html,A simple text scanner which can parse primitive types and strings using regular expressions.
ServiceLoader,https://docs.oracle.com/javase/8/docs/api/java/util/ServiceLoader.html,A simple service-provider loading facility.
SimpleTimeZone,https://docs.oracle.com/javase/8/docs/api/java/util/SimpleTimeZone.html,SimpleTimeZone is a concrete subclass of TimeZone that represents a time zone for use with a Gregorian calendar.
Spliterators,https://docs.oracle.com/javase/8/docs/api/java/util/Spliterators.html,"Static classes and methods for operating on or creating instances of Spliterator and its primitive specializations Spliterator.OfInt, Spliterator.OfLong, and Spliterator.OfDouble."
Spliterators.AbstractDoubleSpliterator,https://docs.oracle.com/javase/8/docs/api/java/util/Spliterators.AbstractDoubleSpliterator.html,An abstract Spliterator.OfDouble that implements trySplit to permit limited parallelism.
Spliterators.AbstractIntSpliterator,https://docs.oracle.com/javase/8/docs/api/java/util/Spliterators.AbstractIntSpliterator.html,An abstract Spliterator.OfInt that implements trySplit to permit limited parallelism.
Spliterators.AbstractLongSpliterator,https://docs.oracle.com/javase/8/docs/api/java/util/Spliterators.AbstractLongSpliterator.html,An abstract Spliterator.OfLong that implements trySplit to permit limited parallelism.
Spliterators.AbstractSpliterator,https://docs.oracle.com/javase/8/docs/api/java/util/Spliterators.AbstractSpliterator.html,An abstract Spliterator that implements trySplit to permit limited parallelism.
SplittableRandom,https://docs.oracle.com/javase/8/docs/api/java/util/SplittableRandom.html,A generator of uniform pseudorandom values applicable for use in (among other contexts) isolated parallel computations that may generate subtasks.
Stack,https://docs.oracle.com/javase/8/docs/api/java/util/Stack.html,The Stack class represents a last-in-first-out (LIFO) stack of objects.
StringJoiner,https://docs.oracle.com/javase/8/docs/api/java/util/StringJoiner.html,StringJoiner is used to construct a sequence of characters separated by a delimiter and optionally starting with a supplied prefix and ending with a supplied suffix.
StringTokenizer,https://docs.oracle.com/javase/8/docs/api/java/util/StringTokenizer.html,The string tokenizer class allows an application to break a string into tokens.
Timer,https://docs.oracle.com/javase/8/docs/api/java/util/Timer.html,A facility for threads to schedule tasks for future execution in a background thread.
TimerTask,https://docs.oracle.com/javase/8/docs/api/java/util/TimerTask.html,A task that can be scheduled for one-time or repeated execution by a Timer.
TimeZone,https://docs.oracle.com/javase/8/docs/api/java/util/TimeZone.html,"TimeZone represents a time zone offset, and also figures out daylight savings."
TreeMap,https://docs.oracle.com/javase/8/docs/api/java/util/TreeMap.html,A Red-Black tree based NavigableMap implementation.
TreeSet,https://docs.oracle.com/javase/8/docs/api/java/util/TreeSet.html,A NavigableSet implementation based on a TreeMap.
UUID,https://docs.oracle.com/javase/8/docs/api/java/util/UUID.html,A class that represents an immutable universally unique identifier (UUID).
Vector,https://docs.oracle.com/javase/8/docs/api/java/util/Vector.html,The Vector class implements a growable array of objects.
WeakHashMap,https://docs.oracle.com/javase/8/docs/api/java/util/WeakHashMap.html,"Hash table based implementation of the Map interface, with weak keys."
