ClassName,Method,Return Type,Description
SQLInputImpl,readBinaryStream(),InputStream,Returns the next attribute in this SQLInputImpl object as a stream of uninterpreted bytes.
SQLInputImpl,readBlob(),Blob,Retrieves the BLOB value at the head of this SQLInputImpl object as a Blob object in the Java programming language.
SQLInputImpl,readBoolean(),boolean,Retrieves the next attribute in this SQLInputImpl object as a boolean in the Java programming language.
SQLInputImpl,readByte(),byte,Retrieves the next attribute in this SQLInputImpl object as a byte in the Java programming language.
SQLInputImpl,readBytes(),byte[],Retrieves the next attribute in this SQLInputImpl object as an array of bytes.
SQLInputImpl,readCharacterStream(),Reader,Retrieves the next attribute in this SQLInputImpl object as a stream of Unicode characters.
SQLInputImpl,readClob(),Clob,Retrieves the CLOB value at the head of this SQLInputImpl object as a Clob object in the Java programming language.
SQLInputImpl,readDate(),Date,Retrieves the next attribute in this SQLInputImpl as a java.sql.Date object.
SQLInputImpl,readDouble(),double,Retrieves the next attribute in this SQLInputImpl object as a double in the Java programming language.
SQLInputImpl,readFloat(),float,Retrieves the next attribute in this SQLInputImpl object as a float in the Java programming language.
SQLInputImpl,readInt(),int,Retrieves the next attribute in this SQLInputImpl object as an int in the Java programming language.
SQLInputImpl,readLong(),long,Retrieves the next attribute in this SQLInputImpl object as a long in the Java programming language.
SQLInputImpl,readNClob(),NClob,Reads an SQL NCLOB value from the stream and returns it as a Clob object in the Java programming language.
SQLInputImpl,readNString(),String,Reads the next attribute in the stream and returns it as a String in the Java programming language.
SQLInputImpl,readObject(),Object,Retrieves the value at the head of this SQLInputImpl object as an Object in the Java programming language.
SQLInputImpl,readRef(),Ref,Retrieves the value at the head of this SQLInputImpl object as a Ref object in the Java programming language.
SQLInputImpl,readRowId(),RowId,Reads an SQL ROWID value from the stream and returns it as a RowId object in the Java programming language.
SQLInputImpl,readShort(),short,Retrieves the next attribute in this SQLInputImpl object as a short in the Java programming language.
SQLInputImpl,readSQLXML(),SQLXML,Reads an SQL XML value from the stream and returns it as a SQLXML object in the Java programming language.
SQLInputImpl,readString(),String,Retrieves the next attribute in this SQLInputImpl object as a String in the Java programming language.
SQLInputImpl,readTime(),Time,Retrieves the next attribute in this SQLInputImpl object as a java.sql.Time object.
SQLInputImpl,readTimestamp(),Timestamp,Retrieves the next attribute in this SQLInputImpl object as a java.sql.Timestamp object.
SQLInputImpl,readURL(),URL,Reads an SQL DATALINK value from the stream and returns it as an URL object in the Java programming language.
SQLInputImpl,wasNull(),boolean,Ascertains whether the last value read from this SQLInputImpl object was null.
SQLOutputImpl,writeArray(Array x),void,Writes an Array object in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeAsciiStream(InputStream x),void,Writes a stream of ASCII characters to this SQLOutputImpl object.
SQLOutputImpl,writeBigDecimal(BigDecimal x),void,Writes a java.math.BigDecimal object in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeBinaryStream(InputStream x),void,Writes a stream of uninterpreted bytes to this SQLOutputImpl object.
SQLOutputImpl,writeBlob(Blob x),void,Writes a Blob object in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeBoolean(boolean x),void,Writes a boolean in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeByte(byte x),void,Writes a byte in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeBytes(byte[] x),void,Writes an array of bytes in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeCharacterStream(Reader x),void,Writes a stream of Unicode characters to this SQLOutputImpl object.
SQLOutputImpl,writeClob(Clob x),void,Writes a Clob object in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeDate(Date x),void,Writes a java.sql.Date object in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeDouble(double x),void,Writes a double in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeFloat(float x),void,Writes a float in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeInt(int x),void,Writes an int in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeLong(long x),void,Writes a long in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeNClob(NClob x),void,Writes an SQL NCLOB value to the stream.
SQLOutputImpl,writeNString(String x),void,Writes the next attribute to the stream as a String in the Java programming language.
SQLOutputImpl,writeObject(SQLData x),void,Writes to the stream the data contained in the given SQLData object.
SQLOutputImpl,writeRef(Ref x),void,Writes a Ref object in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeRowId(RowId x),void,Writes an SQL ROWID value to the stream.
SQLOutputImpl,writeShort(short x),void,Writes a short in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeSQLXML(SQLXML x),void,Writes an SQL XML value to the stream.
SQLOutputImpl,writeString(String x),void,Writes a String in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeStruct(Struct x),void,Writes a Struct object in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeTime(Time x),void,Writes a java.sql.Time object in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeTimestamp(Timestamp x),void,Writes a java.sql.Timestamp object in the Java programming language to this SQLOutputImpl object.
SQLOutputImpl,writeURL(URL url),void,Writes an java.sql.Type.DATALINK object in the Java programming language to this SQLOutputImpl object.
