ClassName,Method,Return Type,Description
CharBuffer,slice(),abstract CharBuffer,Creates a new char buffer whose content is a shared subsequence of this buffer's content.
CharBuffer,"subSequence(int start, int end)",abstract CharBuffer,"Creates a new character buffer that represents the specified subsequence of this buffer, relative to the current position."
CharBuffer,toString(),String,Returns a string containing the characters in this buffer.
CharBuffer,wrap(char[] array),static CharBuffer,Wraps a char array into a buffer.
CharBuffer,"wrap(char[] array, int offset, int length)",static CharBuffer,Wraps a char array into a buffer.
CharBuffer,wrap(CharSequence csq),static CharBuffer,Wraps a character sequence into a buffer.
CharBuffer,"wrap(CharSequence csq, int start, int end)",static CharBuffer,Wraps a character sequence into a buffer.
DoubleBuffer,allocate(int capacity),static DoubleBuffer,Allocates a new double buffer.
DoubleBuffer,array(),double[],Returns the double array that backs this buffer (optional operation).
DoubleBuffer,arrayOffset(),int,Returns the offset within this buffer's backing array of the first element of the buffer (optional operation).
DoubleBuffer,asReadOnlyBuffer(),abstract DoubleBuffer,"Creates a new, read-only double buffer that shares this buffer's content."
DoubleBuffer,compact(),abstract DoubleBuffer,Compacts this buffer (optional operation).
DoubleBuffer,compareTo(DoubleBuffer that),int,Compares this buffer to another.
DoubleBuffer,duplicate(),abstract DoubleBuffer,Creates a new double buffer that shares this buffer's content.
DoubleBuffer,equals(Object ob),boolean,Tells whether or not this buffer is equal to another object.
DoubleBuffer,get(),abstract double,Relative get method.
DoubleBuffer,get(double[] dst),DoubleBuffer,Relative bulk get method.
DoubleBuffer,"get(double[] dst, int offset, int length)",DoubleBuffer,Relative bulk get method.
DoubleBuffer,get(int index),abstract double,Absolute get method.
DoubleBuffer,hasArray(),boolean,Tells whether or not this buffer is backed by an accessible double array.
DoubleBuffer,hashCode(),int,Returns the current hash code of this buffer.
DoubleBuffer,isDirect(),abstract boolean,Tells whether or not this double buffer is direct.
DoubleBuffer,order(),abstract ByteOrder,Retrieves this buffer's byte order.
DoubleBuffer,put(double d),abstract DoubleBuffer,Relative put method (optional operation).
DoubleBuffer,put(double[] src),DoubleBuffer,Relative bulk put method (optional operation).
DoubleBuffer,"put(double[] src, int offset, int length)",DoubleBuffer,Relative bulk put method (optional operation).
DoubleBuffer,put(DoubleBuffer src),DoubleBuffer,Relative bulk put method (optional operation).
DoubleBuffer,"put(int index, double d)",abstract DoubleBuffer,Absolute put method (optional operation).
DoubleBuffer,slice(),abstract DoubleBuffer,Creates a new double buffer whose content is a shared subsequence of this buffer's content.
DoubleBuffer,toString(),String,Returns a string summarizing the state of this buffer.
DoubleBuffer,wrap(double[] array),static DoubleBuffer,Wraps a double array into a buffer.
DoubleBuffer,"wrap(double[] array, int offset, int length)",static DoubleBuffer,Wraps a double array into a buffer.
FloatBuffer,allocate(int capacity),static FloatBuffer,Allocates a new float buffer.
FloatBuffer,array(),float[],Returns the float array that backs this buffer (optional operation).
FloatBuffer,arrayOffset(),int,Returns the offset within this buffer's backing array of the first element of the buffer (optional operation).
FloatBuffer,asReadOnlyBuffer(),abstract FloatBuffer,"Creates a new, read-only float buffer that shares this buffer's content."
FloatBuffer,compact(),abstract FloatBuffer,Compacts this buffer (optional operation).
FloatBuffer,compareTo(FloatBuffer that),int,Compares this buffer to another.
FloatBuffer,duplicate(),abstract FloatBuffer,Creates a new float buffer that shares this buffer's content.
FloatBuffer,equals(Object ob),boolean,Tells whether or not this buffer is equal to another object.
FloatBuffer,get(),abstract float,Relative get method.
FloatBuffer,get(float[] dst),FloatBuffer,Relative bulk get method.
FloatBuffer,"get(float[] dst, int offset, int length)",FloatBuffer,Relative bulk get method.
FloatBuffer,get(int index),abstract float,Absolute get method.
FloatBuffer,hasArray(),boolean,Tells whether or not this buffer is backed by an accessible float array.
FloatBuffer,hashCode(),int,Returns the current hash code of this buffer.
FloatBuffer,isDirect(),abstract boolean,Tells whether or not this float buffer is direct.
FloatBuffer,order(),abstract ByteOrder,Retrieves this buffer's byte order.
FloatBuffer,put(float f),abstract FloatBuffer,Relative put method (optional operation).
FloatBuffer,put(float[] src),FloatBuffer,Relative bulk put method (optional operation).
FloatBuffer,"put(float[] src, int offset, int length)",FloatBuffer,Relative bulk put method (optional operation).
FloatBuffer,put(FloatBuffer src),FloatBuffer,Relative bulk put method (optional operation).
FloatBuffer,"put(int index, float f)",abstract FloatBuffer,Absolute put method (optional operation).
FloatBuffer,slice(),abstract FloatBuffer,Creates a new float buffer whose content is a shared subsequence of this buffer's content.
FloatBuffer,toString(),String,Returns a string summarizing the state of this buffer.
FloatBuffer,wrap(float[] array),static FloatBuffer,Wraps a float array into a buffer.
FloatBuffer,"wrap(float[] array, int offset, int length)",static FloatBuffer,Wraps a float array into a buffer.
IntBuffer,allocate(int capacity),static IntBuffer,Allocates a new int buffer.
IntBuffer,array(),int[],Returns the int array that backs this buffer (optional operation).
IntBuffer,arrayOffset(),int,Returns the offset within this buffer's backing array of the first element of the buffer (optional operation).
IntBuffer,asReadOnlyBuffer(),abstract IntBuffer,"Creates a new, read-only int buffer that shares this buffer's content."
IntBuffer,compact(),abstract IntBuffer,Compacts this buffer (optional operation).
IntBuffer,compareTo(IntBuffer that),int,Compares this buffer to another.
IntBuffer,duplicate(),abstract IntBuffer,Creates a new int buffer that shares this buffer's content.
IntBuffer,equals(Object ob),boolean,Tells whether or not this buffer is equal to another object.
IntBuffer,get(),abstract int,Relative get method.
IntBuffer,get(int index),abstract int,Absolute get method.
IntBuffer,get(int[] dst),IntBuffer,Relative bulk get method.
IntBuffer,"get(int[] dst, int offset, int length)",IntBuffer,Relative bulk get method.
IntBuffer,hasArray(),boolean,Tells whether or not this buffer is backed by an accessible int array.
IntBuffer,hashCode(),int,Returns the current hash code of this buffer.
IntBuffer,isDirect(),abstract boolean,Tells whether or not this int buffer is direct.
IntBuffer,order(),abstract ByteOrder,Retrieves this buffer's byte order.
IntBuffer,put(int i),abstract IntBuffer,Relative put method (optional operation).
IntBuffer,put(int[] src),IntBuffer,Relative bulk put method (optional operation).
IntBuffer,"put(int[] src, int offset, int length)",IntBuffer,Relative bulk put method (optional operation).
IntBuffer,put(IntBuffer src),IntBuffer,Relative bulk put method (optional operation).
IntBuffer,"put(int index, int i)",abstract IntBuffer,Absolute put method (optional operation).
IntBuffer,slice(),abstract IntBuffer,Creates a new int buffer whose content is a shared subsequence of this buffer's content.
IntBuffer,toString(),String,Returns a string summarizing the state of this buffer.
IntBuffer,wrap(int[] array),static IntBuffer,Wraps an int array into a buffer.
IntBuffer,"wrap(int[] array, int offset, int length)",static IntBuffer,Wraps an int array into a buffer.
LongBuffer,allocate(int capacity),static LongBuffer,Allocates a new long buffer.
LongBuffer,array(),long[],Returns the long array that backs this buffer (optional operation).
LongBuffer,arrayOffset(),int,Returns the offset within this buffer's backing array of the first element of the buffer (optional operation).
LongBuffer,asReadOnlyBuffer(),abstract LongBuffer,"Creates a new, read-only long buffer that shares this buffer's content."
LongBuffer,compact(),abstract LongBuffer,Compacts this buffer (optional operation).
LongBuffer,compareTo(LongBuffer that),int,Compares this buffer to another.
LongBuffer,duplicate(),abstract LongBuffer,Creates a new long buffer that shares this buffer's content.
LongBuffer,equals(Object ob),boolean,Tells whether or not this buffer is equal to another object.
LongBuffer,get(),abstract long,Relative get method.
LongBuffer,get(int index),abstract long,Absolute get method.
LongBuffer,get(long[] dst),LongBuffer,Relative bulk get method.
LongBuffer,"get(long[] dst, int offset, int length)",LongBuffer,Relative bulk get method.
LongBuffer,hasArray(),boolean,Tells whether or not this buffer is backed by an accessible long array.
LongBuffer,hashCode(),int,Returns the current hash code of this buffer.
LongBuffer,isDirect(),abstract boolean,Tells whether or not this long buffer is direct.
LongBuffer,order(),abstract ByteOrder,Retrieves this buffer's byte order.
LongBuffer,"put(int index, long l)",abstract LongBuffer,Absolute put method (optional operation).
LongBuffer,put(long l),abstract LongBuffer,Relative put method (optional operation).
LongBuffer,put(long[] src),LongBuffer,Relative bulk put method (optional operation).
LongBuffer,"put(long[] src, int offset, int length)",LongBuffer,Relative bulk put method (optional operation).
LongBuffer,put(LongBuffer src),LongBuffer,Relative bulk put method (optional operation).
LongBuffer,slice(),abstract LongBuffer,Creates a new long buffer whose content is a shared subsequence of this buffer's content.
LongBuffer,toString(),String,Returns a string summarizing the state of this buffer.
LongBuffer,wrap(long[] array),static LongBuffer,Wraps a long array into a buffer.
LongBuffer,"wrap(long[] array, int offset, int length)",static LongBuffer,Wraps a long array into a buffer.
MappedByteBuffer,force(),MappedByteBuffer,Forces any changes made to this buffer's content to be written to the storage device containing the mapped file.
MappedByteBuffer,isLoaded(),boolean,Tells whether or not this buffer's content is resident in physical memory.
MappedByteBuffer,load(),MappedByteBuffer,Loads this buffer's content into physical memory.
ShortBuffer,allocate(int capacity),static ShortBuffer,Allocates a new short buffer.
ShortBuffer,array(),short[],Returns the short array that backs this buffer (optional operation).
ShortBuffer,arrayOffset(),int,Returns the offset within this buffer's backing array of the first element of the buffer (optional operation).
ShortBuffer,asReadOnlyBuffer(),abstract ShortBuffer,"Creates a new, read-only short buffer that shares this buffer's content."
ShortBuffer,compact(),abstract ShortBuffer,Compacts this buffer (optional operation).
ShortBuffer,compareTo(ShortBuffer that),int,Compares this buffer to another.
ShortBuffer,duplicate(),abstract ShortBuffer,Creates a new short buffer that shares this buffer's content.
ShortBuffer,equals(Object ob),boolean,Tells whether or not this buffer is equal to another object.
ShortBuffer,get(),abstract short,Relative get method.
ShortBuffer,get(int index),abstract short,Absolute get method.
ShortBuffer,get(short[] dst),ShortBuffer,Relative bulk get method.
ShortBuffer,"get(short[] dst, int offset, int length)",ShortBuffer,Relative bulk get method.
ShortBuffer,hasArray(),boolean,Tells whether or not this buffer is backed by an accessible short array.
ShortBuffer,hashCode(),int,Returns the current hash code of this buffer.
ShortBuffer,isDirect(),abstract boolean,Tells whether or not this short buffer is direct.
ShortBuffer,order(),abstract ByteOrder,Retrieves this buffer's byte order.
ShortBuffer,"put(int index, short s)",abstract ShortBuffer,Absolute put method (optional operation).
ShortBuffer,put(short s),abstract ShortBuffer,Relative put method (optional operation).
ShortBuffer,put(short[] src),ShortBuffer,Relative bulk put method (optional operation).
ShortBuffer,"put(short[] src, int offset, int length)",ShortBuffer,Relative bulk put method (optional operation).
ShortBuffer,put(ShortBuffer src),ShortBuffer,Relative bulk put method (optional operation).
ShortBuffer,slice(),abstract ShortBuffer,Creates a new short buffer whose content is a shared subsequence of this buffer's content.
ShortBuffer,toString(),String,Returns a string summarizing the state of this buffer.
ShortBuffer,wrap(short[] array),static ShortBuffer,Wraps a short array into a buffer.
ShortBuffer,"wrap(short[] array, int offset, int length)",static ShortBuffer,Wraps a short array into a buffer.
