ClassName,Method,Return Type,Description
FileInputStream,getFD(),FileDescriptor,Returns the FileDescriptor object that represents the connection to the actual file in the file system being used by this FileInputStream.
FileInputStream,read(),int,Reads a byte of data from this input stream.
FileInputStream,read(byte[] b),int,Reads up to b.length bytes of data from this input stream into an array of bytes.
FileInputStream,"read(byte[] b, int off, int len)",int,Reads up to len bytes of data from this input stream into an array of bytes.
FileInputStream,skip(long n),long,Skips over and discards n bytes of data from the input stream.
FileOutputStream,close(),void,Closes this file output stream and releases any system resources associated with this stream.
FileOutputStream,finalize(),protected void,"Cleans up the connection to the file, and ensures that the close method of this file output stream is called when there are no more references to this stream."
FileOutputStream,getChannel(),FileChannel,Returns the unique FileChannel object associated with this file output stream.
FileOutputStream,getFD(),FileDescriptor,Returns the file descriptor associated with this stream.
FileOutputStream,write(byte[] b),void,Writes b.length bytes from the specified byte array to this file output stream.
FileOutputStream,"write(byte[] b, int off, int len)",void,Writes len bytes from the specified byte array starting at offset off to this file output stream.
FileOutputStream,write(int b),void,Writes the specified byte to this file output stream.
FilePermission,equals(Object obj),boolean,Checks two FilePermission objects for equality.
FilePermission,getActions(),String,"Returns the ""canonical string representation"" of the actions."
FilePermission,hashCode(),int,Returns the hash code value for this object.
FilePermission,implies(Permission p),boolean,"Checks if this FilePermission object ""implies"" the specified permission."
FilePermission,newPermissionCollection(),PermissionCollection,Returns a new PermissionCollection object for storing FilePermission objects.
FilterInputStream,available(),int,Returns an estimate of the number of bytes that can be read (or skipped over) from this input stream without blocking by the next caller of a method for this input stream.
FilterInputStream,close(),void,Closes this input stream and releases any system resources associated with the stream.
FilterInputStream,mark(int readlimit),void,Marks the current position in this input stream.
FilterInputStream,markSupported(),boolean,Tests if this input stream supports the mark and reset methods.
FilterInputStream,read(),int,Reads the next byte of data from this input stream.
FilterInputStream,read(byte[] b),int,Reads up to byte.length bytes of data from this input stream into an array of bytes.
FilterInputStream,"read(byte[] b, int off, int len)",int,Reads up to len bytes of data from this input stream into an array of bytes.
FilterInputStream,reset(),void,Repositions this stream to the position at the time the mark method was last called on this input stream.
FilterInputStream,skip(long n),long,Skips over and discards n bytes of data from the input stream.
FilterOutputStream,close(),void,Closes this output stream and releases any system resources associated with the stream.
FilterOutputStream,flush(),void,Flushes this output stream and forces any buffered output bytes to be written out to the stream.
FilterOutputStream,write(byte[] b),void,Writes b.length bytes to this output stream.
FilterOutputStream,"write(byte[] b, int off, int len)",void,Writes len bytes from the specified byte array starting at offset off to this output stream.
FilterOutputStream,write(int b),void,Writes the specified byte to this output stream.
FilterReader,close(),void,Closes the stream and releases any system resources associated with it.
FilterReader,mark(int readAheadLimit),void,Marks the present position in the stream.
FilterReader,markSupported(),boolean,Tells whether this stream supports the mark() operation.
FilterReader,read(),int,Reads a single character.
FilterReader,"read(char[] cbuf, int off, int len)",int,Reads characters into a portion of an array.
FilterReader,ready(),boolean,Tells whether this stream is ready to be read.
FilterReader,reset(),void,Resets the stream.
FilterReader,skip(long n),long,Skips characters.
FilterWriter,close(),void,"Closes the stream, flushing it first."
FilterWriter,flush(),void,Flushes the stream.
FilterWriter,"write(char[] cbuf, int off, int len)",void,Writes a portion of an array of characters.
FilterWriter,write(int c),void,Writes a single character.
FilterWriter,"write(String str, int off, int len)",void,Writes a portion of a string.
InputStream,available(),int,Returns an estimate of the number of bytes that can be read (or skipped over) from this input stream without blocking by the next invocation of a method for this input stream.
InputStream,close(),void,Closes this input stream and releases any system resources associated with the stream.
InputStream,mark(int readlimit),void,Marks the current position in this input stream.
InputStream,markSupported(),boolean,Tests if this input stream supports the mark and reset methods.
InputStream,read(),abstract int,Reads the next byte of data from the input stream.
InputStream,read(byte[] b),int,Reads some number of bytes from the input stream and stores them into the buffer array b.
InputStream,"read(byte[] b, int off, int len)",int,Reads up to len bytes of data from the input stream into an array of bytes.
InputStream,reset(),void,Repositions this stream to the position at the time the mark method was last called on this input stream.
InputStream,skip(long n),long,Skips over and discards n bytes of data from this input stream.
InputStreamReader,close(),void,Closes the stream and releases any system resources associated with it.
InputStreamReader,getEncoding(),String,Returns the name of the character encoding being used by this stream.
InputStreamReader,read(),int,Reads a single character.
InputStreamReader,"read(char[] cbuf, int offset, int length)",int,Reads characters into a portion of an array.
InputStreamReader,ready(),boolean,Tells whether this stream is ready to be read.
LineNumberInputStream,available(),int,Deprecated.
LineNumberInputStream,getLineNumber(),int,Deprecated.
LineNumberInputStream,mark(int readlimit),void,Deprecated.
LineNumberInputStream,read(),int,Deprecated.
LineNumberInputStream,"read(byte[] b, int off, int len)",int,Deprecated.
LineNumberInputStream,reset(),void,Deprecated.
LineNumberInputStream,setLineNumber(int lineNumber),void,Deprecated.
LineNumberInputStream,skip(long n),long,Deprecated.
LineNumberReader,getLineNumber(),int,Get the current line number.
LineNumberReader,mark(int readAheadLimit),void,Mark the present position in the stream.
LineNumberReader,read(),int,Read a single character.
LineNumberReader,"read(char[] cbuf, int off, int len)",int,Read characters into a portion of an array.
LineNumberReader,readLine(),String,Read a line of text.
LineNumberReader,reset(),void,Reset the stream to the most recent mark.
LineNumberReader,setLineNumber(int lineNumber),void,Set the current line number.
LineNumberReader,skip(long n),long,Skip characters.
ObjectInputStream,available(),int,Returns the number of bytes that can be read without blocking.
ObjectInputStream,close(),void,Closes the input stream.
ObjectInputStream,defaultReadObject(),void,Read the non-static and non-transient fields of the current class from this stream.
ObjectInputStream,enableResolveObject(boolean enable),protected boolean,Enable the stream to allow objects read from the stream to be replaced.
ObjectInputStream,read(),int,Reads a byte of data.
ObjectInputStream,"read(byte[] buf, int off, int len)",int,Reads into an array of bytes.
ObjectInputStream,readBoolean(),boolean,Reads in a boolean.
ObjectInputStream,readByte(),byte,Reads an 8 bit byte.
ObjectInputStream,readChar(),char,Reads a 16 bit char.
ObjectInputStream,readClassDescriptor(),protected ObjectStreamClass,Read a class descriptor from the serialization stream.
ObjectInputStream,readDouble(),double,Reads a 64 bit double.
ObjectInputStream,readFields(),ObjectInputStream.GetField,Reads the persistent fields from the stream and makes them available by name.
ObjectInputStream,readFloat(),float,Reads a 32 bit float.
ObjectInputStream,readFully(byte[] buf),void,"Reads bytes, blocking until all bytes are read."
ObjectInputStream,"readFully(byte[] buf, int off, int len)",void,"Reads bytes, blocking until all bytes are read."
ObjectInputStream,readInt(),int,Reads a 32 bit int.
ObjectInputStream,readLine(),String,Deprecated. This method does not properly convert bytes to characters. see DataInputStream for the details and alternatives.
ObjectInputStream,readLong(),long,Reads a 64 bit long.
ObjectInputStream,readObject(),Object,Read an object from the ObjectInputStream.
ObjectInputStream,readObjectOverride(),protected Object,This method is called by trusted subclasses of ObjectInputStream that constructed ObjectInputStream using the protected no-arg constructor.
ObjectInputStream,readShort(),short,Reads a 16 bit short.
ObjectInputStream,readStreamHeader(),protected void,The readStreamHeader method is provided to allow subclasses to read and verify their own stream headers.
ObjectInputStream,readUnshared(),Object,"Reads an ""unshared"" object from the ObjectInputStream."
ObjectInputStream,readUnsignedByte(),int,Reads an unsigned 8 bit byte.
ObjectInputStream,readUnsignedShort(),int,Reads an unsigned 16 bit short.
ObjectInputStream,readUTF(),String,Reads a String in modified UTF-8 format.
ObjectInputStream,"registerValidation(ObjectInputValidation obj, int prio)",void,Register an object to be validated before the graph is returned.
ObjectInputStream,resolveClass(ObjectStreamClass desc),protected Class<?>,Load the local class equivalent of the specified stream class description.
ObjectInputStream,resolveObject(Object obj),protected Object,This method will allow trusted subclasses of ObjectInputStream to substitute one object for another during deserialization.
ObjectInputStream,resolveProxyClass(String[] interfaces),protected Class<?>,"Returns a proxy class that implements the interfaces named in a proxy class descriptor; subclasses may implement this method to read custom data from the stream along with the descriptors for dynamic proxy classes, allowing them to use an alternate loading mechanism for the interfaces and the proxy class."
ObjectInputStream,skipBytes(int len),int,Skips bytes.
ObjectInputStream.GetField,defaulted(String name),abstract boolean,Return true if the named field is defaulted and has no value in this stream.
ObjectInputStream.GetField,"get(String name, boolean val)",abstract boolean,Get the value of the named boolean field from the persistent field.
ObjectInputStream.GetField,"get(String name, byte val)",abstract byte,Get the value of the named byte field from the persistent field.
ObjectInputStream.GetField,"get(String name, char val)",abstract char,Get the value of the named char field from the persistent field.
ObjectInputStream.GetField,"get(String name, double val)",abstract double,Get the value of the named double field from the persistent field.
ObjectInputStream.GetField,"get(String name, float val)",abstract float,Get the value of the named float field from the persistent field.
ObjectInputStream.GetField,"get(String name, int val)",abstract int,Get the value of the named int field from the persistent field.
ObjectInputStream.GetField,"get(String name, long val)",abstract long,Get the value of the named long field from the persistent field.
ObjectInputStream.GetField,"get(String name, Object val)",abstract Object,Get the value of the named Object field from the persistent field.
ObjectInputStream.GetField,"get(String name, short val)",abstract short,Get the value of the named short field from the persistent field.
ObjectInputStream.GetField,getObjectStreamClass(),abstract ObjectStreamClass,Get the ObjectStreamClass that describes the fields in the stream.
ObjectOutputStream,annotateClass(Class<?> cl),protected void,Subclasses may implement this method to allow class data to be stored in the stream.
ObjectOutputStream,annotateProxyClass(Class<?> cl),protected void,Subclasses may implement this method to store custom data in the stream along with descriptors for dynamic proxy classes.
ObjectOutputStream,close(),void,Closes the stream.
ObjectOutputStream,defaultWriteObject(),void,Write the non-static and non-transient fields of the current class to this stream.
ObjectOutputStream,drain(),protected void,Drain any buffered data in ObjectOutputStream.
ObjectOutputStream,enableReplaceObject(boolean enable),protected boolean,Enable the stream to do replacement of objects in the stream.
ObjectOutputStream,flush(),void,Flushes the stream.
ObjectOutputStream,putFields(),ObjectOutputStream.PutField,Retrieve the object used to buffer persistent fields to be written to the stream.
ObjectOutputStream,replaceObject(Object obj),protected Object,This method will allow trusted subclasses of ObjectOutputStream to substitute one object for another during serialization.
ObjectOutputStream,reset(),void,Reset will disregard the state of any objects already written to the stream.
ObjectOutputStream,useProtocolVersion(int version),void,Specify stream protocol version to use when writing the stream.
ObjectOutputStream,write(byte[] buf),void,Writes an array of bytes.
ObjectOutputStream,"write(byte[] buf, int off, int len)",void,Writes a sub array of bytes.
ObjectOutputStream,write(int val),void,Writes a byte.
ObjectOutputStream,writeBoolean(boolean val),void,Writes a boolean.
ObjectOutputStream,writeByte(int val),void,Writes an 8 bit byte.
ObjectOutputStream,writeBytes(String str),void,Writes a String as a sequence of bytes.
ObjectOutputStream,writeChar(int val),void,Writes a 16 bit char.
ObjectOutputStream,writeChars(String str),void,Writes a String as a sequence of chars.
ObjectOutputStream,writeClassDescriptor(ObjectStreamClass desc),protected void,Write the specified class descriptor to the ObjectOutputStream.
ObjectOutputStream,writeDouble(double val),void,Writes a 64 bit double.
ObjectOutputStream,writeFields(),void,Write the buffered fields to the stream.
ObjectOutputStream,writeFloat(float val),void,Writes a 32 bit float.
ObjectOutputStream,writeInt(int val),void,Writes a 32 bit int.
ObjectOutputStream,writeLong(long val),void,Writes a 64 bit long.
ObjectOutputStream,writeObject(Object obj),void,Write the specified object to the ObjectOutputStream.
ObjectOutputStream,writeObjectOverride(Object obj),protected void,Method used by subclasses to override the default writeObject method.
ObjectOutputStream,writeShort(int val),void,Writes a 16 bit short.
ObjectOutputStream,writeStreamHeader(),protected void,The writeStreamHeader method is provided so subclasses can append or prepend their own header to the stream.
ObjectOutputStream,writeUnshared(Object obj),void,"Writes an ""unshared"" object to the ObjectOutputStream."
ObjectOutputStream,writeUTF(String str),void,Primitive data write of this String in modified UTF-8 format.
ObjectOutputStream.PutField,"put(String name, boolean val)",abstract void,Put the value of the named boolean field into the persistent field.
ObjectOutputStream.PutField,"put(String name, byte val)",abstract void,Put the value of the named byte field into the persistent field.
ObjectOutputStream.PutField,"put(String name, char val)",abstract void,Put the value of the named char field into the persistent field.
ObjectOutputStream.PutField,"put(String name, double val)",abstract void,Put the value of the named double field into the persistent field.
ObjectOutputStream.PutField,"put(String name, float val)",abstract void,Put the value of the named float field into the persistent field.
ObjectOutputStream.PutField,"put(String name, int val)",abstract void,Put the value of the named int field into the persistent field.
ObjectOutputStream.PutField,"put(String name, long val)",abstract void,Put the value of the named long field into the persistent field.
ObjectOutputStream.PutField,"put(String name, Object val)",abstract void,Put the value of the named Object field into the persistent field.
ObjectOutputStream.PutField,"put(String name, short val)",abstract void,Put the value of the named short field into the persistent field.
ObjectOutputStream.PutField,write(ObjectOutput out),abstract void,"Deprecated. This method does not write the values contained by this PutField object in a proper format, and may result in corruption of the serialization stream. The correct way to write PutField data is by calling the ObjectOutputStream.writeFields() method."
ObjectStreamClass,forClass(),Class<?>,Return the class in the local VM that this version is mapped to.
ObjectStreamClass,getField(String name),ObjectStreamField,Get the field of this class by name.
ObjectStreamClass,getFields(),ObjectStreamField[],Return an array of the fields of this serializable class.
ObjectStreamClass,getName(),String,Returns the name of the class described by this descriptor.
ObjectStreamClass,getSerialVersionUID(),long,Return the serialVersionUID for this class.
ObjectStreamClass,lookup(Class<?> cl),static ObjectStreamClass,Find the descriptor for a class that can be serialized.
ObjectStreamClass,lookupAny(Class<?> cl),static ObjectStreamClass,"Returns the descriptor for any class, regardless of whether it implements Serializable."
ObjectStreamClass,toString(),String,Return a string describing this ObjectStreamClass.
ObjectStreamField,compareTo(Object obj),int,Compare this field with another ObjectStreamField.
ObjectStreamField,getName(),String,Get the name of this field.
ObjectStreamField,getOffset(),int,Offset of field within instance data.
ObjectStreamField,getType(),Class<?>,Get the type of the field.
ObjectStreamField,getTypeCode(),char,Returns character encoding of field type.
ObjectStreamField,getTypeString(),String,Return the JVM type signature.
ObjectStreamField,isPrimitive(),boolean,Return true if this field has a primitive type.
ObjectStreamField,isUnshared(),boolean,Returns boolean value indicating whether or not the serializable field represented by this ObjectStreamField instance is unshared.
ObjectStreamField,setOffset(int offset),protected void,Offset within instance data.
ObjectStreamField,toString(),String,Return a string that describes this field.
OutputStream,close(),void,Closes this output stream and releases any system resources associated with this stream.
OutputStream,flush(),void,Flushes this output stream and forces any buffered output bytes to be written out.
OutputStream,write(byte[] b),void,Writes b.length bytes from the specified byte array to this output stream.
OutputStream,"write(byte[] b, int off, int len)",void,Writes len bytes from the specified byte array starting at offset off to this output stream.
OutputStream,write(int b),abstract void,Writes the specified byte to this output stream.
OutputStreamWriter,close(),void,"Closes the stream, flushing it first."
OutputStreamWriter,flush(),void,Flushes the stream.
OutputStreamWriter,getEncoding(),String,Returns the name of the character encoding being used by this stream.
