Sample Number,ClassName,Snippet Number,Method,Exist,Description
3,RenderContext,14,Paint getBackground(),False,NULL
3,RenderContext,15,void setColor(Color c),False,NULL
3,RenderContext,16,Color getColor(),False,NULL
3,RenderContext,17,void setFont(Font font),False,NULL
3,RenderContext,18,Font getFont(),False,NULL
3,RenderContext,19,void setAntialiasingHint(boolean hint),False,NULL
3,RenderContext,20,boolean getAntialiasingHint(),False,NULL
3,RenderContext,21,void setInterpolationHint(boolean hint),False,NULL
3,RenderContext,22,boolean getInterpolationHint(),False,NULL
3,RenderContext,23,void setRenderingOrigin(Point2D origin),False,NULL
3,RenderContext,24,Point2D getRenderingOrigin(),False,NULL
3,RenderContext,25,"void setRenderingScale(float x, float y)",False,NULL
3,RenderContext,26,void getRenderingScale(float[] scale),False,NULL
3,RenderContext,27,"void setRenderingTranslation(float x, float y)",False,NULL
3,RenderContext,28,void getRenderingTranslation(float[] translation),False,NULL
3,RenderContext,29,"void setRenderingHint(RenderingHints.Key key, Object value)",False,NULL
3,RenderContext,30,Object getRenderingHint(RenderingHints.Key key),False,NULL
3,RenderContext,31,void setTransform(AffineTransform tx),True,Sets the current user-to-device AffineTransform contained in the RenderContext to a given transform.
3,RenderContext,32,AffineTransform getTransform(),True,Gets the current user-to-device AffineTransform.
3,RenderContext,33,void setPaint(Paint paint),False,NULL
3,RenderContext,34,Paint getPaint(),False,NULL
3,RenderContext,35,void setClip(Shape clip),False,NULL
3,RenderContext,36,Shape getClip(),False,NULL
3,RenderContext,37,void setRenderingBounds(Rectangle2D bounds),False,NULL
3,RenderContext,38,Rectangle2D getRenderingBounds(),False,NULL
3,RenderContext,39,void setRenderingHints(RenderingHints rh),True,Sets the rendering hints of this RenderContext.
3,RenderContext,40,RenderingHints getRenderingHints(),True,Gets the rendering hints of this RenderContext.
3,RenderContext,41,void setBackground(Paint bg),False,NULL
3,RenderContext,42,Paint getBackground(),False,NULL
3,RenderContext,43,void setColor(Color c),False,NULL
3,RenderContext,44,Color getColor(),False,NULL
3,RenderContext,45,void setFont(Font font),False,NULL
3,RenderContext,46,Font getFont(),False,NULL
3,RenderContext,47,void setAntialiasingHint(boolean hint),False,NULL
3,RenderContext,48,boolean getAntialiasingHint(),False,NULL
3,RenderContext,49,void setInterpolationHint(boolean hint),False,NULL
3,RenderContext,50,boolean getInterpolationHint(),False,NULL
3,RenderContext,51,void setRenderingOrigin(Point2D origin),False,NULL
3,RenderContext,52,Point2D getRenderingOrigin(),False,NULL
3,RenderContext,53,"void setRenderingScale(float x, float y)",False,NULL
3,RenderContext,54,void getRenderingScale(float[] scale),False,NULL
3,RenderContext,55,"void setRenderingTranslation(float x, float y)",False,NULL
3,RenderContext,56,void getRenderingTranslation(float[] translation),False,NULL
3,RenderContext,57,"void setRenderingHint(RenderingHints.Key key, Object value)",False,NULL
3,RenderContext,58,Object getRenderingHint(RenderingHints.Key key),False,NULL
3,RenderContext,59,void setTransform(AffineTransform tx),True,Sets the current user-to-device AffineTransform contained in the RenderContext to a given transform.
3,RenderContext,60,AffineTransform getTransform(),True,Gets the current user-to-device AffineTransform.
3,RenderContext,61,void setPaint(Paint paint),False,NULL
3,RenderContext,62,Paint getPaint(),False,NULL
3,RenderContext,63,void setClip(Shape clip),False,NULL
3,RenderContext,64,Shape getClip(),False,NULL
3,RenderContext,65,void setRenderingBounds(Rectangle2D bounds),False,NULL
3,RenderContext,66,Rectangle2D getRenderingBounds(),False,NULL
3,RenderContext,67,void setRenderingHints(RenderingHints rh),True,Sets the rendering hints of this RenderContext.
3,RenderContext,68,RenderingHints getRenderingHints(),True,Gets the rendering hints of this RenderContext.
