Sample Number,ClassName,Snippet Number,Method,Exist,Description
8,LogManager,2,void readConfiguration(),True,Reinitialize the logging properties and reread the logging configuration.
8,LogManager,3,Logger getLogger(String name),True,Method to find a named logger.
8,LogManager,4,void addLogger(Logger logger),False,NULL
8,LogManager,5,void removeLogger(Logger logger),False,NULL
9,LogRecord,1,void setLoggerName(String name),True,Set the source Logger's name.
9,LogRecord,2,String getLoggerName(),True,Get the source Logger's name.
9,LogRecord,3,void setMessage(String msg),True,"Set the ""raw"" log message, before localization or formatting."
9,LogRecord,4,String getMessage(),True,"Get the ""raw"" log message, before localization or formatting."
9,LogRecord,5,void setLevel(Level level),True,"Set the logging message level, for example Level.SEVERE."
9,LogRecord,6,Level getLevel(),True,"Get the logging message level, for example Level.SEVERE."
9,LogRecord,7,void setMillis(long millis),True,Set event time.
9,LogRecord,8,long getMillis(),True,Get event time in milliseconds since 1970.
9,LogRecord,9,void setSourceClassName(String sourceClassName),True,Set the name of the class that (allegedly) issued the logging request.
9,LogRecord,10,String getSourceClassName(),True,Get the name of the class that (allegedly) issued the logging request.
9,LogRecord,11,void setSourceMethodName(String sourceMethodName),True,Set the name of the method that (allegedly) issued the logging request.
9,LogRecord,12,String getSourceMethodName(),True,Get the name of the method that (allegedly) issued the logging request.
9,LogRecord,13,void setThreadID(long threadID),False,NULL
9,LogRecord,14,long getThreadID(),False,NULL
9,LogRecord,15,void setThrown(Throwable thrown),True,Set a throwable associated with the log event.
9,LogRecord,16,Throwable getThrown(),True,Get any throwable associated with the log record.
9,LogRecord,17,void setResourceBundle(ResourceBundle bundle),True,Set the localization resource bundle.
9,LogRecord,18,ResourceBundle getResourceBundle(),True,Get the localization resource bundle
9,LogRecord,19,void setResourceBundle(ResourceBundle bundle),True,Set the localization resource bundle.
9,LogRecord,20,ResourceBundle getResourceBundle(),True,Get the localization resource bundle
9,LogRecord,21,void setParameters(Object[] parameters),True,Set the parameters to the log message.
9,LogRecord,22,Object[] getParameters(),True,Get the parameters to the log message.
9,LogRecord,23,void setSequenceNumber(long seqNum),True,Set the sequence number.
9,LogRecord,24,long getSequenceNumber(),True,Get the sequence number.
9,LogRecord,25,void setMillis(long millis),True,Set event time.
9,LogRecord,26,long getMillis(),True,Get event time in milliseconds since 1970.
9,LogRecord,27,void setThreadID(long threadID),False,NULL
9,LogRecord,28,long getThreadID(),False,NULL
9,LogRecord,29,void setThrown(Throwable thrown),True,Set a throwable associated with the log event.
9,LogRecord,30,Throwable getThrown(),True,Get any throwable associated with the log record.
9,LogRecord,31,void setResourceBundle(ResourceBundle bundle),True,Set the localization resource bundle.
9,LogRecord,32,ResourceBundle getResourceBundle(),True,Get the localization resource bundle
9,LogRecord,33,void setParameters(Object[] parameters),True,Set the parameters to the log message.
9,LogRecord,34,Object[] getParameters(),True,Get the parameters to the log message.
9,LogRecord,35,void setSequenceNumber(long seqNum),True,Set the sequence number.
9,LogRecord,36,long getSequenceNumber(),True,Get the sequence number.
9,LogRecord,37,void setMillis(long millis),True,Set event time.
9,LogRecord,38,long getMillis(),True,Get event time in milliseconds since 1970.
9,LogRecord,39,void setThreadID(long threadID),False,NULL
9,LogRecord,40,long getThreadID(),False,NULL
9,LogRecord,41,void setThrown(Throwable thrown),True,Set a throwable associated with the log event.
9,LogRecord,42,Throwable getThrown(),True,Get any throwable associated with the log record.
9,LogRecord,43,void setResourceBundle(ResourceBundle bundle),True,Set the localization resource bundle.
9,LogRecord,44,ResourceBundle getResourceBundle(),True,Get the localization resource bundle
9,LogRecord,45,void setParameters(Object[] parameters),True,Set the parameters to the log message.
9,LogRecord,46,Object[] getParameters(),True,Get the parameters to the log message.
9,LogRecord,47,void setSequenceNumber(long seqNum),True,Set the sequence number.
9,LogRecord,48,long getSequenceNumber(),True,Get the sequence number.
9,LogRecord,49,void setMillis(long millis),True,Set event time.
9,LogRecord,50,long getMillis(),True,Get event time in milliseconds since 1970.
9,LogRecord,51,void setThreadID(long threadID),False,NULL
9,LogRecord,52,long getThreadID(),False,NULL
9,LogRecord,53,void setThrown(Throwable thrown),True,Set a throwable associated with the log event.
9,LogRecord,54,Throwable getThrown(),True,Get any throwable associated with the log record.
9,LogRecord,55,void setResourceBundle(ResourceBundle bundle),True,Set the localization resource bundle.
9,LogRecord,56,ResourceBundle getResourceBundle(),True,Get the localization resource bundle
9,LogRecord,57,void setParameters(Object[] parameters),True,Set the parameters to the log message.
9,LogRecord,58,Object[] getParameters(),True,Get the parameters to the log message.
9,LogRecord,59,void setSequenceNumber(long seqNum),True,Set the sequence number.
9,LogRecord,60,long getSequenceNumber(),True,Get the sequence number.
10,MemoryHandler,1,"MemoryHandler(Handler target, int size, Level pushLevel, boolean ignoreOverflow)",False,NULL
10,MemoryHandler,2,void push(),True,Push any buffered output to the target Handler.
10,MemoryHandler,3,void setPushLevel(Level newLevel),True,Set the pushLevel.
10,MemoryHandler,4,void setSize(int newSize),False,NULL
10,MemoryHandler,5,void setIgnoreOverflow(boolean ignoreOverflow),False,NULL
11,SimpleFormatter,1,String format(LogRecord record),True,Format the given LogRecord.
11,SimpleFormatter,2,String getHead(),False,NULL
11,SimpleFormatter,3,String getTail(),False,NULL
11,SimpleFormatter,4,void setHead(String head),False,NULL
11,SimpleFormatter,5,void setTail(String tail),False,NULL
12,SocketHandler,1,void close(),True,Close this output stream.
12,SocketHandler,2,void flush(),False,NULL
12,SocketHandler,3,void publish(LogRecord record),True,Format and publish a LogRecord.
12,SocketHandler,4,void setFormatter(Formatter newFormatter),False,NULL
12,SocketHandler,5,void setLevel(Level newLevel),False,NULL
13,StreamHandler,1,void close(),True,Close the current output stream.
13,StreamHandler,2,void flush(),True,Flush any buffered messages.
13,StreamHandler,3,void publish(LogRecord record),True,Format and publish a LogRecord.
13,StreamHandler,4,void setLevel(Level newLevel),False,NULL
13,StreamHandler,5,void setFormatter(Formatter newFormatter),False,NULL
14,XMLFormatter,1,String format(LogRecord record),True,Format the given message to XML.
14,XMLFormatter,2,String getHead(Handler h),True,Return the header string for a set of XML formatted records.
14,XMLFormatter,3,String getTail(Handler h),True,Return the tail string for a set of XML formatted records.
14,XMLFormatter,4,void setContext(LogRecord record),False,NULL
14,XMLFormatter,5,void setTail(String tail),False,NULL
