ClassName,Method,Return Type,Description
LocalDate,minusWeeks(long weeksToSubtract),LocalDate,Returns a copy of this LocalDate with the specified number of weeks subtracted.
LocalDate,minusYears(long yearsToSubtract),LocalDate,Returns a copy of this LocalDate with the specified number of years subtracted.
LocalDate,now(),static LocalDate,Obtains the current date from the system clock in the default time-zone.
LocalDate,now(Clock clock),static LocalDate,Obtains the current date from the specified clock.
LocalDate,now(ZoneId zone),static LocalDate,Obtains the current date from the system clock in the specified time-zone.
LocalDate,"of(int year, int month, int dayOfMonth)",static LocalDate,"Obtains an instance of LocalDate from a year, month and day."
LocalDate,"of(int year, Month month, int dayOfMonth)",static LocalDate,"Obtains an instance of LocalDate from a year, month and day."
LocalDate,ofEpochDay(long epochDay),static LocalDate,Obtains an instance of LocalDate from the epoch day count.
LocalDate,"ofYearDay(int year, int dayOfYear)",static LocalDate,Obtains an instance of LocalDate from a year and day-of-year.
LocalDate,parse(CharSequence text),static LocalDate,Obtains an instance of LocalDate from a text string such as 2007-12-03.
LocalDate,"parse(CharSequence text, DateTimeFormatter formatter)",static LocalDate,Obtains an instance of LocalDate from a text string using a specific formatter.
LocalDate,"plus(long amountToAdd, TemporalUnit unit)",LocalDate,Returns a copy of this date with the specified amount added.
LocalDate,plus(TemporalAmount amountToAdd),LocalDate,Returns a copy of this date with the specified amount added.
LocalDate,plusDays(long daysToAdd),LocalDate,Returns a copy of this LocalDate with the specified number of days added.
LocalDate,plusMonths(long monthsToAdd),LocalDate,Returns a copy of this LocalDate with the specified number of months added.
LocalDate,plusWeeks(long weeksToAdd),LocalDate,Returns a copy of this LocalDate with the specified number of weeks added.
LocalDate,plusYears(long yearsToAdd),LocalDate,Returns a copy of this LocalDate with the specified number of years added.
LocalDate,query(TemporalQuery<R> query),<R> R,Queries this date using the specified query.
LocalDate,range(TemporalField field),ValueRange,Gets the range of valid values for the specified field.
LocalDate,toEpochDay(),long,Converts this date to the Epoch Day.
LocalDate,toString(),String,"Outputs this date as a String, such as 2007-12-03."
LocalDate,until(ChronoLocalDate endDateExclusive),Period,Calculates the period between this date and another date as a Period.
LocalDate,"until(Temporal endExclusive, TemporalUnit unit)",long,Calculates the amount of time until another date in terms of the specified unit.
LocalDate,with(TemporalAdjuster adjuster),LocalDate,Returns an adjusted copy of this date.
LocalDate,"with(TemporalField field, long newValue)",LocalDate,Returns a copy of this date with the specified field set to a new value.
LocalDate,withDayOfMonth(int dayOfMonth),LocalDate,Returns a copy of this LocalDate with the day-of-month altered.
LocalDate,withDayOfYear(int dayOfYear),LocalDate,Returns a copy of this LocalDate with the day-of-year altered.
LocalDate,withMonth(int month),LocalDate,Returns a copy of this LocalDate with the month-of-year altered.
LocalDate,withYear(int year),LocalDate,Returns a copy of this LocalDate with the year altered.
LocalDateTime,adjustInto(Temporal temporal),Temporal,Adjusts the specified temporal object to have the same date and time as this object.
LocalDateTime,atOffset(ZoneOffset offset),OffsetDateTime,Combines this date-time with an offset to create an OffsetDateTime.
LocalDateTime,atZone(ZoneId zone),ZonedDateTime,Combines this date-time with a time-zone to create a ZonedDateTime.
LocalDateTime,compareTo(ChronoLocalDateTime<?> other),int,Compares this date-time to another date-time.
LocalDateTime,equals(Object obj),boolean,Checks if this date-time is equal to another date-time.
LocalDateTime,format(DateTimeFormatter formatter),String,Formats this date-time using the specified formatter.
LocalDateTime,from(TemporalAccessor temporal),static LocalDateTime,Obtains an instance of LocalDateTime from a temporal object.
LocalDateTime,get(TemporalField field),int,Gets the value of the specified field from this date-time as an int.
LocalDateTime,getDayOfMonth(),int,Gets the day-of-month field.
LocalDateTime,getDayOfWeek(),DayOfWeek,"Gets the day-of-week field, which is an enum DayOfWeek."
LocalDateTime,getDayOfYear(),int,Gets the day-of-year field.
LocalDateTime,getHour(),int,Gets the hour-of-day field.
LocalDateTime,getLong(TemporalField field),long,Gets the value of the specified field from this date-time as a long.
LocalDateTime,getMinute(),int,Gets the minute-of-hour field.
LocalDateTime,getMonth(),Month,Gets the month-of-year field using the Month enum.
LocalDateTime,getMonthValue(),int,Gets the month-of-year field from 1 to 12.
LocalDateTime,getNano(),int,Gets the nano-of-second field.
LocalDateTime,getSecond(),int,Gets the second-of-minute field.
LocalDateTime,getYear(),int,Gets the year field.
LocalDateTime,hashCode(),int,A hash code for this date-time.
LocalDateTime,isAfter(ChronoLocalDateTime<?> other),boolean,Checks if this date-time is after the specified date-time.
LocalDateTime,isBefore(ChronoLocalDateTime<?> other),boolean,Checks if this date-time is before the specified date-time.
LocalDateTime,isEqual(ChronoLocalDateTime<?> other),boolean,Checks if this date-time is equal to the specified date-time.
LocalDateTime,isSupported(TemporalField field),boolean,Checks if the specified field is supported.
LocalDateTime,isSupported(TemporalUnit unit),boolean,Checks if the specified unit is supported.
LocalDateTime,"minus(long amountToSubtract, TemporalUnit unit)",LocalDateTime,Returns a copy of this date-time with the specified amount subtracted.
LocalDateTime,minus(TemporalAmount amountToSubtract),LocalDateTime,Returns a copy of this date-time with the specified amount subtracted.
LocalDateTime,minusDays(long days),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of days subtracted.
LocalDateTime,minusHours(long hours),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of hours subtracted.
LocalDateTime,minusMinutes(long minutes),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of minutes subtracted.
LocalDateTime,minusMonths(long months),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of months subtracted.
LocalDateTime,minusNanos(long nanos),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of nanoseconds subtracted.
LocalDateTime,minusSeconds(long seconds),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of seconds subtracted.
LocalDateTime,minusWeeks(long weeks),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of weeks subtracted.
LocalDateTime,minusYears(long years),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of years subtracted.
LocalDateTime,now(),static LocalDateTime,Obtains the current date-time from the system clock in the default time-zone.
LocalDateTime,now(Clock clock),static LocalDateTime,Obtains the current date-time from the specified clock.
LocalDateTime,now(ZoneId zone),static LocalDateTime,Obtains the current date-time from the system clock in the specified time-zone.
LocalDateTime,"of(int year, int month, int dayOfMonth, int hour, int minute)",static LocalDateTime,"Obtains an instance of LocalDateTime from year, month, day, hour and minute, setting the second and nanosecond to zero."
LocalDateTime,"of(int year, int month, int dayOfMonth, int hour, int minute, int second)",static LocalDateTime,"Obtains an instance of LocalDateTime from year, month, day, hour, minute and second, setting the nanosecond to zero."
LocalDateTime,"of(int year, int month, int dayOfMonth, int hour, int minute, int second, int nanoOfSecond)",static LocalDateTime,"Obtains an instance of LocalDateTime from year, month, day, hour, minute, second and nanosecond."
LocalDateTime,"of(int year, Month month, int dayOfMonth, int hour, int minute)",static LocalDateTime,"Obtains an instance of LocalDateTime from year, month, day, hour and minute, setting the second and nanosecond to zero."
LocalDateTime,"of(int year, Month month, int dayOfMonth, int hour, int minute, int second)",static LocalDateTime,"Obtains an instance of LocalDateTime from year, month, day, hour, minute and second, setting the nanosecond to zero."
LocalDateTime,"of(int year, Month month, int dayOfMonth, int hour, int minute, int second, int nanoOfSecond)",static LocalDateTime,"Obtains an instance of LocalDateTime from year, month, day, hour, minute, second and nanosecond."
LocalDateTime,"of(LocalDate date, LocalTime time)",static LocalDateTime,Obtains an instance of LocalDateTime from a date and time.
LocalDateTime,"ofEpochSecond(long epochSecond, int nanoOfSecond, ZoneOffset offset)",static LocalDateTime,Obtains an instance of LocalDateTime using seconds from the epoch of 1970-01-01T00:00:00Z.
LocalDateTime,"ofInstant(Instant instant, ZoneId zone)",static LocalDateTime,Obtains an instance of LocalDateTime from an Instant and zone ID.
LocalDateTime,parse(CharSequence text),static LocalDateTime,Obtains an instance of LocalDateTime from a text string such as 2007-12-03T10:15:30.
LocalDateTime,"parse(CharSequence text, DateTimeFormatter formatter)",static LocalDateTime,Obtains an instance of LocalDateTime from a text string using a specific formatter.
LocalDateTime,"plus(long amountToAdd, TemporalUnit unit)",LocalDateTime,Returns a copy of this date-time with the specified amount added.
LocalDateTime,plus(TemporalAmount amountToAdd),LocalDateTime,Returns a copy of this date-time with the specified amount added.
LocalDateTime,plusDays(long days),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of days added.
LocalDateTime,plusHours(long hours),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of hours added.
LocalDateTime,plusMinutes(long minutes),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of minutes added.
LocalDateTime,plusMonths(long months),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of months added.
LocalDateTime,plusNanos(long nanos),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of nanoseconds added.
LocalDateTime,plusSeconds(long seconds),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of seconds added.
LocalDateTime,plusWeeks(long weeks),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of weeks added.
LocalDateTime,plusYears(long years),LocalDateTime,Returns a copy of this LocalDateTime with the specified number of years added.
LocalDateTime,query(TemporalQuery<R> query),<R> R,Queries this date-time using the specified query.
LocalDateTime,range(TemporalField field),ValueRange,Gets the range of valid values for the specified field.
LocalDateTime,toLocalDate(),LocalDate,Gets the LocalDate part of this date-time.
LocalDateTime,toLocalTime(),LocalTime,Gets the LocalTime part of this date-time.
LocalDateTime,toString(),String,"Outputs this date-time as a String, such as 2007-12-03T10:15:30."
LocalDateTime,truncatedTo(TemporalUnit unit),LocalDateTime,Returns a copy of this LocalDateTime with the time truncated.
LocalDateTime,"until(Temporal endExclusive, TemporalUnit unit)",long,Calculates the amount of time until another date-time in terms of the specified unit.
LocalDateTime,with(TemporalAdjuster adjuster),LocalDateTime,Returns an adjusted copy of this date-time.
LocalDateTime,"with(TemporalField field, long newValue)",LocalDateTime,Returns a copy of this date-time with the specified field set to a new value.
LocalDateTime,withDayOfMonth(int dayOfMonth),LocalDateTime,Returns a copy of this LocalDateTime with the day-of-month altered.
LocalDateTime,withDayOfYear(int dayOfYear),LocalDateTime,Returns a copy of this LocalDateTime with the day-of-year altered.
LocalDateTime,withHour(int hour),LocalDateTime,Returns a copy of this LocalDateTime with the hour-of-day altered.
LocalDateTime,withMinute(int minute),LocalDateTime,Returns a copy of this LocalDateTime with the minute-of-hour altered.
LocalDateTime,withMonth(int month),LocalDateTime,Returns a copy of this LocalDateTime with the month-of-year altered.
LocalDateTime,withNano(int nanoOfSecond),LocalDateTime,Returns a copy of this LocalDateTime with the nano-of-second altered.
LocalDateTime,withSecond(int second),LocalDateTime,Returns a copy of this LocalDateTime with the second-of-minute altered.
LocalDateTime,withYear(int year),LocalDateTime,Returns a copy of this LocalDateTime with the year altered.
LocalTime,adjustInto(Temporal temporal),Temporal,Adjusts the specified temporal object to have the same time as this object.
LocalTime,atDate(LocalDate date),LocalDateTime,Combines this time with a date to create a LocalDateTime.
LocalTime,atOffset(ZoneOffset offset),OffsetTime,Combines this time with an offset to create an OffsetTime.
LocalTime,compareTo(LocalTime other),int,Compares this time to another time.
LocalTime,equals(Object obj),boolean,Checks if this time is equal to another time.
LocalTime,format(DateTimeFormatter formatter),String,Formats this time using the specified formatter.
LocalTime,from(TemporalAccessor temporal),static LocalTime,Obtains an instance of LocalTime from a temporal object.
LocalTime,get(TemporalField field),int,Gets the value of the specified field from this time as an int.
LocalTime,getHour(),int,Gets the hour-of-day field.
LocalTime,getLong(TemporalField field),long,Gets the value of the specified field from this time as a long.
LocalTime,getMinute(),int,Gets the minute-of-hour field.
LocalTime,getNano(),int,Gets the nano-of-second field.
LocalTime,getSecond(),int,Gets the second-of-minute field.
LocalTime,hashCode(),int,A hash code for this time.
LocalTime,isAfter(LocalTime other),boolean,Checks if this time is after the specified time.
LocalTime,isBefore(LocalTime other),boolean,Checks if this time is before the specified time.
LocalTime,isSupported(TemporalField field),boolean,Checks if the specified field is supported.
LocalTime,isSupported(TemporalUnit unit),boolean,Checks if the specified unit is supported.
LocalTime,"minus(long amountToSubtract, TemporalUnit unit)",LocalTime,Returns a copy of this time with the specified amount subtracted.
LocalTime,minus(TemporalAmount amountToSubtract),LocalTime,Returns a copy of this time with the specified amount subtracted.
LocalTime,minusHours(long hoursToSubtract),LocalTime,Returns a copy of this LocalTime with the specified number of hours subtracted.
LocalTime,minusMinutes(long minutesToSubtract),LocalTime,Returns a copy of this LocalTime with the specified number of minutes subtracted.
LocalTime,minusNanos(long nanosToSubtract),LocalTime,Returns a copy of this LocalTime with the specified number of nanoseconds subtracted.
LocalTime,minusSeconds(long secondsToSubtract),LocalTime,Returns a copy of this LocalTime with the specified number of seconds subtracted.
LocalTime,now(),static LocalTime,Obtains the current time from the system clock in the default time-zone.
LocalTime,now(Clock clock),static LocalTime,Obtains the current time from the specified clock.
LocalTime,now(ZoneId zone),static LocalTime,Obtains the current time from the system clock in the specified time-zone.
LocalTime,"of(int hour, int minute)",static LocalTime,Obtains an instance of LocalTime from an hour and minute.
LocalTime,"of(int hour, int minute, int second)",static LocalTime,"Obtains an instance of LocalTime from an hour, minute and second."
LocalTime,"of(int hour, int minute, int second, int nanoOfSecond)",static LocalTime,"Obtains an instance of LocalTime from an hour, minute, second and nanosecond."
LocalTime,ofNanoOfDay(long nanoOfDay),static LocalTime,Obtains an instance of LocalTime from a nanos-of-day value.
LocalTime,ofSecondOfDay(long secondOfDay),static LocalTime,Obtains an instance of LocalTime from a second-of-day value.
LocalTime,parse(CharSequence text),static LocalTime,Obtains an instance of LocalTime from a text string such as 10:15.
LocalTime,"parse(CharSequence text, DateTimeFormatter formatter)",static LocalTime,Obtains an instance of LocalTime from a text string using a specific formatter.
LocalTime,"plus(long amountToAdd, TemporalUnit unit)",LocalTime,Returns a copy of this time with the specified amount added.
LocalTime,plus(TemporalAmount amountToAdd),LocalTime,Returns a copy of this time with the specified amount added.
LocalTime,plusHours(long hoursToAdd),LocalTime,Returns a copy of this LocalTime with the specified number of hours added.
LocalTime,plusMinutes(long minutesToAdd),LocalTime,Returns a copy of this LocalTime with the specified number of minutes added.
LocalTime,plusNanos(long nanosToAdd),LocalTime,Returns a copy of this LocalTime with the specified number of nanoseconds added.
LocalTime,plusSeconds(long secondstoAdd),LocalTime,Returns a copy of this LocalTime with the specified number of seconds added.
LocalTime,query(TemporalQuery<R> query),<R> R,Queries this time using the specified query.
LocalTime,range(TemporalField field),ValueRange,Gets the range of valid values for the specified field.
LocalTime,toNanoOfDay(),long,"Extracts the time as nanos of day, from 0 to 24 * 60 * 60 * 1,000,000,000 - 1."
LocalTime,toSecondOfDay(),int,"Extracts the time as seconds of day, from 0 to 24 * 60 * 60 - 1."
LocalTime,toString(),String,"Outputs this time as a String, such as 10:15."
LocalTime,truncatedTo(TemporalUnit unit),LocalTime,Returns a copy of this LocalTime with the time truncated.
LocalTime,"until(Temporal endExclusive, TemporalUnit unit)",long,Calculates the amount of time until another time in terms of the specified unit.
LocalTime,with(TemporalAdjuster adjuster),LocalTime,Returns an adjusted copy of this time.
LocalTime,"with(TemporalField field, long newValue)",LocalTime,Returns a copy of this time with the specified field set to a new value.
LocalTime,withHour(int hour),LocalTime,Returns a copy of this LocalTime with the hour-of-day altered.
LocalTime,withMinute(int minute),LocalTime,Returns a copy of this LocalTime with the minute-of-hour altered.
LocalTime,withNano(int nanoOfSecond),LocalTime,Returns a copy of this LocalTime with the nano-of-second altered.
LocalTime,withSecond(int second),LocalTime,Returns a copy of this LocalTime with the second-of-minute altered.
MonthDay,adjustInto(Temporal temporal),Temporal,Adjusts the specified temporal object to have this month-day.
MonthDay,atYear(int year),LocalDate,Combines this month-day with a year to create a LocalDate.
MonthDay,compareTo(MonthDay other),int,Compares this month-day to another month-day.
MonthDay,equals(Object obj),boolean,Checks if this month-day is equal to another month-day.
MonthDay,format(DateTimeFormatter formatter),String,Formats this month-day using the specified formatter.
MonthDay,from(TemporalAccessor temporal),static MonthDay,Obtains an instance of MonthDay from a temporal object.
MonthDay,get(TemporalField field),int,Gets the value of the specified field from this month-day as an int.
MonthDay,getDayOfMonth(),int,Gets the day-of-month field.
