ClassName,URL,Description
Identity,https://docs.oracle.com/javase/8/docs/api/java/security/Identity.html,This class is no longer used.
IdentityScope,https://docs.oracle.com/javase/8/docs/api/java/security/IdentityScope.html,This class is no longer used.
KeyFactory,https://docs.oracle.com/javase/8/docs/api/java/security/KeyFactory.html,"Key factories are used to convert keys (opaque cryptographic keys of type Key) into key specifications (transparent representations of the underlying key material), and vice versa."
KeyFactorySpi,https://docs.oracle.com/javase/8/docs/api/java/security/KeyFactorySpi.html,This class defines the Service Provider Interface (SPI) for the KeyFactory class.
KeyPair,https://docs.oracle.com/javase/8/docs/api/java/security/KeyPair.html,This class is a simple holder for a key pair (a public key and a private key).
KeyPairGenerator,https://docs.oracle.com/javase/8/docs/api/java/security/KeyPairGenerator.html,The KeyPairGenerator class is used to generate pairs of public and private keys.
KeyPairGeneratorSpi,https://docs.oracle.com/javase/8/docs/api/java/security/KeyPairGeneratorSpi.html,"This class defines the Service Provider Interface (SPI) for the KeyPairGenerator class, which is used to generate pairs of public and private keys."
KeyRep,https://docs.oracle.com/javase/8/docs/api/java/security/KeyRep.html,Standardized representation for serialized Key objects.
KeyStore,https://docs.oracle.com/javase/8/docs/api/java/security/KeyStore.html,This class represents a storage facility for cryptographic keys and certificates.
KeyStore.Builder,https://docs.oracle.com/javase/8/docs/api/java/security/KeyStore.Builder.html,A description of a to-be-instantiated KeyStore object.
KeyStore.CallbackHandlerProtection,https://docs.oracle.com/javase/8/docs/api/java/security/KeyStore.CallbackHandlerProtection.html,A ProtectionParameter encapsulating a CallbackHandler.
KeyStore.PasswordProtection,https://docs.oracle.com/javase/8/docs/api/java/security/KeyStore.PasswordProtection.html,A password-based implementation of ProtectionParameter.
KeyStore.PrivateKeyEntry,https://docs.oracle.com/javase/8/docs/api/java/security/KeyStore.PrivateKeyEntry.html,A KeyStore entry that holds a PrivateKey and corresponding certificate chain.
KeyStore.SecretKeyEntry,https://docs.oracle.com/javase/8/docs/api/java/security/KeyStore.SecretKeyEntry.html,A KeyStore entry that holds a SecretKey.
KeyStore.TrustedCertificateEntry,https://docs.oracle.com/javase/8/docs/api/java/security/KeyStore.TrustedCertificateEntry.html,A KeyStore entry that holds a trusted Certificate.
KeyStoreSpi,https://docs.oracle.com/javase/8/docs/api/java/security/KeyStoreSpi.html,This class defines the Service Provider Interface (SPI) for the KeyStore class.
MessageDigest,https://docs.oracle.com/javase/8/docs/api/java/security/MessageDigest.html,"This MessageDigest class provides applications the functionality of a message digest algorithm, such as SHA-1 or SHA-256."
MessageDigestSpi,https://docs.oracle.com/javase/8/docs/api/java/security/MessageDigestSpi.html,"This class defines the Service Provider Interface (SPI) for the MessageDigest class, which provides the functionality of a message digest algorithm, such as MD5 or SHA."
Permission,https://docs.oracle.com/javase/8/docs/api/java/security/Permission.html,Abstract class for representing access to a system resource.
PermissionCollection,https://docs.oracle.com/javase/8/docs/api/java/security/PermissionCollection.html,Abstract class representing a collection of Permission objects.
Permissions,https://docs.oracle.com/javase/8/docs/api/java/security/Permissions.html,This class represents a heterogeneous collection of Permissions.
PKCS12Attribute,https://docs.oracle.com/javase/8/docs/api/java/security/PKCS12Attribute.html,An attribute associated with a PKCS12 keystore entry.
Policy,https://docs.oracle.com/javase/8/docs/api/java/security/Policy.html,A Policy object is responsible for determining whether code executing in the Java runtime environment has permission to perform a security-sensitive operation.
PolicySpi,https://docs.oracle.com/javase/8/docs/api/java/security/PolicySpi.html,This class defines the Service Provider Interface (SPI) for the Policy class.
ProtectionDomain,https://docs.oracle.com/javase/8/docs/api/java/security/ProtectionDomain.html,"The ProtectionDomain class encapsulates the characteristics of a domain, which encloses a set of classes whose instances are granted a set of permissions when being executed on behalf of a given set of Principals."
Provider,https://docs.oracle.com/javase/8/docs/api/java/security/Provider.html,"This class represents a ""provider"" for the Java Security API, where a provider implements some or all parts of Java Security."
Provider.Service,https://docs.oracle.com/javase/8/docs/api/java/security/Provider.Service.html,The description of a security service.
SecureClassLoader,https://docs.oracle.com/javase/8/docs/api/java/security/SecureClassLoader.html,This class extends ClassLoader with additional support for defining classes with an associated code source and permissions which are retrieved by the system policy by default.
SecureRandom,https://docs.oracle.com/javase/8/docs/api/java/security/SecureRandom.html,This class provides a cryptographically strong random number generator (RNG).
SecureRandomSpi,https://docs.oracle.com/javase/8/docs/api/java/security/SecureRandomSpi.html,This class defines the Service Provider Interface (SPI) for the SecureRandom class.
Security,https://docs.oracle.com/javase/8/docs/api/java/security/Security.html,This class centralizes all security properties and common security methods.
SecurityPermission,https://docs.oracle.com/javase/8/docs/api/java/security/SecurityPermission.html,This class is for security permissions.
Signature,https://docs.oracle.com/javase/8/docs/api/java/security/Signature.html,The Signature class is used to provide applications the functionality of a digital signature algorithm.
SignatureSpi,https://docs.oracle.com/javase/8/docs/api/java/security/SignatureSpi.html,"This class defines the Service Provider Interface (SPI) for the Signature class, which is used to provide the functionality of a digital signature algorithm."
SignedObject,https://docs.oracle.com/javase/8/docs/api/java/security/SignedObject.html,SignedObject is a class for the purpose of creating authentic runtime objects whose integrity cannot be compromised without being detected.
Signer,https://docs.oracle.com/javase/8/docs/api/java/security/Signer.html,This class is no longer used.
Timestamp,https://docs.oracle.com/javase/8/docs/api/java/security/Timestamp.html,This class encapsulates information about a signed timestamp.
UnresolvedPermission,https://docs.oracle.com/javase/8/docs/api/java/security/UnresolvedPermission.html,"The UnresolvedPermission class is used to hold Permissions that were ""unresolved"" when the Policy was initialized."
URIParameter,https://docs.oracle.com/javase/8/docs/api/java/security/URIParameter.html,A parameter that contains a URI pointing to data intended for a PolicySpi or ConfigurationSpi implementation.
