ClassName,URL,Description
InternalFrameFocusTraversalPolicy,https://docs.oracle.com/javase/8/docs/api/javax/swing/InternalFrameFocusTraversalPolicy.html,A FocusTraversalPolicy which can optionally provide an algorithm for determining a JInternalFrame's initial Component.
JApplet,https://docs.oracle.com/javase/8/docs/api/javax/swing/JApplet.html,An extended version of java.applet.Applet that adds support for the JFC/Swing component architecture.
JButton,https://docs.oracle.com/javase/8/docs/api/javax/swing/JButton.html,"An implementation of a ""push"" button."
JCheckBox,https://docs.oracle.com/javase/8/docs/api/javax/swing/JCheckBox.html,"An implementation of a check box -- an item that can be selected or deselected, and which displays its state to the user."
JCheckBoxMenuItem,https://docs.oracle.com/javase/8/docs/api/javax/swing/JCheckBoxMenuItem.html,A menu item that can be selected or deselected.
JColorChooser,https://docs.oracle.com/javase/8/docs/api/javax/swing/JColorChooser.html,JColorChooser provides a pane of controls designed to allow a user to manipulate and select a color.
JComboBox,https://docs.oracle.com/javase/8/docs/api/javax/swing/JComboBox.html,A component that combines a button or editable field and a drop-down list.
JComponent,https://docs.oracle.com/javase/8/docs/api/javax/swing/JComponent.html,The base class for all Swing components except top-level containers.
JDesktopPane,https://docs.oracle.com/javase/8/docs/api/javax/swing/JDesktopPane.html,A container used to create a multiple-document interface or a virtual desktop.
JDialog,https://docs.oracle.com/javase/8/docs/api/javax/swing/JDialog.html,The main class for creating a dialog window.
JEditorPane,https://docs.oracle.com/javase/8/docs/api/javax/swing/JEditorPane.html,A text component to edit various kinds of content.
JFileChooser,https://docs.oracle.com/javase/8/docs/api/javax/swing/JFileChooser.html,JFileChooser provides a simple mechanism for the user to choose a file.
JFormattedTextField,https://docs.oracle.com/javase/8/docs/api/javax/swing/JFormattedTextField.html,"JFormattedTextField extends JTextField adding support for formatting arbitrary values, as well as retrieving a particular object once the user has edited the text."
JFormattedTextField.AbstractFormatter,https://docs.oracle.com/javase/8/docs/api/javax/swing/JFormattedTextField.AbstractFormatter.html,"Instances of AbstractFormatter are used by JFormattedTextField to handle the conversion both from an Object to a String, and back from a String to an Object."
JFormattedTextField.AbstractFormatterFactory,https://docs.oracle.com/javase/8/docs/api/javax/swing/JFormattedTextField.AbstractFormatterFactory.html,Instances of AbstractFormatterFactory are used by JFormattedTextField to obtain instances of AbstractFormatter which in turn are used to format values.
JFrame,https://docs.oracle.com/javase/8/docs/api/javax/swing/JFrame.html,An extended version of java.awt.Frame that adds support for the JFC/Swing component architecture.
JInternalFrame,https://docs.oracle.com/javase/8/docs/api/javax/swing/JInternalFrame.html,"A lightweight object that provides many of the features of a native frame, including dragging, closing, becoming an icon, resizing, title display, and support for a menu bar."
JInternalFrame.JDesktopIcon,https://docs.oracle.com/javase/8/docs/api/javax/swing/JInternalFrame.JDesktopIcon.html,This component represents an iconified version of a JInternalFrame.
JLabel,https://docs.oracle.com/javase/8/docs/api/javax/swing/JLabel.html,"A display area for a short text string or an image, or both."
JLayer,https://docs.oracle.com/javase/8/docs/api/javax/swing/JLayer.html,JLayer is a universal decorator for Swing components which enables you to implement various advanced painting effects as well as receive notifications of all AWTEvents generated within its borders.
JLayeredPane,https://docs.oracle.com/javase/8/docs/api/javax/swing/JLayeredPane.html,"JLayeredPane adds depth to a JFC/Swing container, allowing components to overlap each other when needed."
JList,https://docs.oracle.com/javase/8/docs/api/javax/swing/JList.html,A component that displays a list of objects and allows the user to select one or more items.
JList.DropLocation,https://docs.oracle.com/javase/8/docs/api/javax/swing/JList.DropLocation.html,A subclass of TransferHandler.DropLocation representing a drop location for a JList.
JMenu,https://docs.oracle.com/javase/8/docs/api/javax/swing/JMenu.html,An implementation of a menu -- a popup window containing JMenuItems that is displayed when the user selects an item on the JMenuBar.
JMenuBar,https://docs.oracle.com/javase/8/docs/api/javax/swing/JMenuBar.html,An implementation of a menu bar.
JMenuItem,https://docs.oracle.com/javase/8/docs/api/javax/swing/JMenuItem.html,An implementation of an item in a menu.
JOptionPane,https://docs.oracle.com/javase/8/docs/api/javax/swing/JOptionPane.html,JOptionPane makes it easy to pop up a standard dialog box that prompts users for a value or informs them of something.
JPanel,https://docs.oracle.com/javase/8/docs/api/javax/swing/JPanel.html,JPanel is a generic lightweight container.
JPasswordField,https://docs.oracle.com/javase/8/docs/api/javax/swing/JPasswordField.html,"JPasswordField is a lightweight component that allows the editing of a single line of text where the view indicates something was typed, but does not show the original characters."
JPopupMenu,https://docs.oracle.com/javase/8/docs/api/javax/swing/JPopupMenu.html,An implementation of a popup menu -- a small window that pops up and displays a series of choices.
JPopupMenu.Separator,https://docs.oracle.com/javase/8/docs/api/javax/swing/JPopupMenu.Separator.html,A popup menu-specific separator.
JProgressBar,https://docs.oracle.com/javase/8/docs/api/javax/swing/JProgressBar.html,A component that visually displays the progress of some task.
JRadioButton,https://docs.oracle.com/javase/8/docs/api/javax/swing/JRadioButton.html,"An implementation of a radio button -- an item that can be selected or deselected, and which displays its state to the user."
JRadioButtonMenuItem,https://docs.oracle.com/javase/8/docs/api/javax/swing/JRadioButtonMenuItem.html,An implementation of a radio button menu item.
JRootPane,https://docs.oracle.com/javase/8/docs/api/javax/swing/JRootPane.html,"A lightweight container used behind the scenes by JFrame, JDialog, JWindow, JApplet, and JInternalFrame."
JScrollBar,https://docs.oracle.com/javase/8/docs/api/javax/swing/JScrollBar.html,An implementation of a scrollbar.
JScrollPane,https://docs.oracle.com/javase/8/docs/api/javax/swing/JScrollPane.html,Provides a scrollable view of a lightweight component.
JSeparator,https://docs.oracle.com/javase/8/docs/api/javax/swing/JSeparator.html,JSeparator provides a general purpose component for implementing divider lines - most commonly used as a divider between menu items that breaks them up into logical groupings.
JSlider,https://docs.oracle.com/javase/8/docs/api/javax/swing/JSlider.html,A component that lets the user graphically select a value by sliding a knob within a bounded interval.
JSpinner,https://docs.oracle.com/javase/8/docs/api/javax/swing/JSpinner.html,A single line input field that lets the user select a number or an object value from an ordered sequence.
JSpinner.DateEditor,https://docs.oracle.com/javase/8/docs/api/javax/swing/JSpinner.DateEditor.html,An editor for a JSpinner whose model is a SpinnerDateModel.
JSpinner.DefaultEditor,https://docs.oracle.com/javase/8/docs/api/javax/swing/JSpinner.DefaultEditor.html,A simple base class for more specialized editors that displays a read-only view of the model's current value with a JFormattedTextField.
JSpinner.ListEditor,https://docs.oracle.com/javase/8/docs/api/javax/swing/JSpinner.ListEditor.html,An editor for a JSpinner whose model is a SpinnerListModel.
JSpinner.NumberEditor,https://docs.oracle.com/javase/8/docs/api/javax/swing/JSpinner.NumberEditor.html,An editor for a JSpinner whose model is a SpinnerNumberModel.
JSplitPane,https://docs.oracle.com/javase/8/docs/api/javax/swing/JSplitPane.html,JSplitPane is used to divide two (and only two) Components.
JTabbedPane,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTabbedPane.html,A component that lets the user switch between a group of components by clicking on a tab with a given title and/or icon.
JTable,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTable.html,The JTable is used to display and edit regular two-dimensional tables of cells.
JTable.DropLocation,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTable.DropLocation.html,A subclass of TransferHandler.DropLocation representing a drop location for a JTable.
JTextArea,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTextArea.html,A JTextArea is a multi-line area that displays plain text.
JTextField,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTextField.html,JTextField is a lightweight component that allows the editing of a single line of text.
JTextPane,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTextPane.html,A text component that can be marked up with attributes that are represented graphically.
JToggleButton,https://docs.oracle.com/javase/8/docs/api/javax/swing/JToggleButton.html,An implementation of a two-state button.
JToggleButton.ToggleButtonModel,https://docs.oracle.com/javase/8/docs/api/javax/swing/JToggleButton.ToggleButtonModel.html,The ToggleButton model
JToolBar,https://docs.oracle.com/javase/8/docs/api/javax/swing/JToolBar.html,JToolBar provides a component that is useful for displaying commonly used Actions or controls.
JToolBar.Separator,https://docs.oracle.com/javase/8/docs/api/javax/swing/JToolBar.Separator.html,A toolbar-specific separator.
JToolTip,https://docs.oracle.com/javase/8/docs/api/javax/swing/JToolTip.html,"Used to display a ""Tip"" for a Component."
JTree,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTree.html,A control that displays a set of hierarchical data as an outline.
JTree.DropLocation,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTree.DropLocation.html,A subclass of TransferHandler.DropLocation representing a drop location for a JTree.
JTree.DynamicUtilTreeNode,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTree.DynamicUtilTreeNode.html,DynamicUtilTreeNode can wrap vectors/hashtables/arrays/strings and create the appropriate children tree nodes as necessary.
JTree.EmptySelectionModel,https://docs.oracle.com/javase/8/docs/api/javax/swing/JTree.EmptySelectionModel.html,EmptySelectionModel is a TreeSelectionModel that does not allow anything to be selected.
JViewport,https://docs.oracle.com/javase/8/docs/api/javax/swing/JViewport.html,"The ""viewport"" or ""porthole"" through which you see the underlying information."
JWindow,https://docs.oracle.com/javase/8/docs/api/javax/swing/JWindow.html,A JWindow is a container that can be displayed anywhere on the user's desktop.
KeyStroke,https://docs.oracle.com/javase/8/docs/api/javax/swing/KeyStroke.html,"A KeyStroke represents a key action on the keyboard, or equivalent input device."
LayoutFocusTraversalPolicy,https://docs.oracle.com/javase/8/docs/api/javax/swing/LayoutFocusTraversalPolicy.html,"A SortingFocusTraversalPolicy which sorts Components based on their size, position, and orientation."
LayoutStyle,https://docs.oracle.com/javase/8/docs/api/javax/swing/LayoutStyle.html,LayoutStyle provides information about how to position components.
LookAndFeel,https://docs.oracle.com/javase/8/docs/api/javax/swing/LookAndFeel.html,"LookAndFeel, as the name implies, encapsulates a look and feel."
MenuSelectionManager,https://docs.oracle.com/javase/8/docs/api/javax/swing/MenuSelectionManager.html,A MenuSelectionManager owns the selection in menu hierarchy.
OverlayLayout,https://docs.oracle.com/javase/8/docs/api/javax/swing/OverlayLayout.html,A layout manager to arrange components over the top of each other.
Popup,https://docs.oracle.com/javase/8/docs/api/javax/swing/Popup.html,"Popups are used to display a Component to the user, typically on top of all the other Components in a particular containment hierarchy."
PopupFactory,https://docs.oracle.com/javase/8/docs/api/javax/swing/PopupFactory.html,"PopupFactory, as the name implies, is used to obtain instances of Popups."
ProgressMonitor,https://docs.oracle.com/javase/8/docs/api/javax/swing/ProgressMonitor.html,A class to monitor the progress of some operation.
ProgressMonitorInputStream,https://docs.oracle.com/javase/8/docs/api/javax/swing/ProgressMonitorInputStream.html,Monitors the progress of reading from some InputStream.
RepaintManager,https://docs.oracle.com/javase/8/docs/api/javax/swing/RepaintManager.html,"This class manages repaint requests, allowing the number of repaints to be minimized, for example by collapsing multiple requests into a single repaint for members of a component tree."
RowFilter,https://docs.oracle.com/javase/8/docs/api/javax/swing/RowFilter.html,RowFilter is used to filter out entries from the model so that they are not shown in the view.
RowFilter.Entry,https://docs.oracle.com/javase/8/docs/api/javax/swing/RowFilter.Entry.html,"An Entry object is passed to instances of RowFilter, allowing the filter to get the value of the entry's data, and thus to determine whether the entry should be shown."
RowSorter,https://docs.oracle.com/javase/8/docs/api/javax/swing/RowSorter.html,RowSorter provides the basis for sorting and filtering.
RowSorter.SortKey,https://docs.oracle.com/javase/8/docs/api/javax/swing/RowSorter.SortKey.html,SortKey describes the sort order for a particular column.
ScrollPaneLayout,https://docs.oracle.com/javase/8/docs/api/javax/swing/ScrollPaneLayout.html,The layout manager used by JScrollPane.
ScrollPaneLayout.UIResource,https://docs.oracle.com/javase/8/docs/api/javax/swing/ScrollPaneLayout.UIResource.html,The UI resource version of ScrollPaneLayout.
SizeRequirements,https://docs.oracle.com/javase/8/docs/api/javax/swing/SizeRequirements.html,"For the convenience of layout managers, calculates information about the size and position of components."
SizeSequence,https://docs.oracle.com/javase/8/docs/api/javax/swing/SizeSequence.html,A SizeSequence object efficiently maintains an ordered list of sizes and corresponding positions.
SortingFocusTraversalPolicy,https://docs.oracle.com/javase/8/docs/api/javax/swing/SortingFocusTraversalPolicy.html,A FocusTraversalPolicy that determines traversal order by sorting the Components of a focus traversal cycle based on a given Comparator.
SpinnerDateModel,https://docs.oracle.com/javase/8/docs/api/javax/swing/SpinnerDateModel.html,A SpinnerModel for sequences of Dates.
SpinnerListModel,https://docs.oracle.com/javase/8/docs/api/javax/swing/SpinnerListModel.html,A simple implementation of SpinnerModel whose values are defined by an array or a List.
SpinnerNumberModel,https://docs.oracle.com/javase/8/docs/api/javax/swing/SpinnerNumberModel.html,A SpinnerModel for sequences of numbers.
Spring,https://docs.oracle.com/javase/8/docs/api/javax/swing/Spring.html,"An instance of the Spring class holds three properties that characterize its behavior: the minimum, preferred, and maximum values."
SpringLayout,https://docs.oracle.com/javase/8/docs/api/javax/swing/SpringLayout.html,A SpringLayout lays out the children of its associated container according to a set of constraints.
SpringLayout.Constraints,https://docs.oracle.com/javase/8/docs/api/javax/swing/SpringLayout.Constraints.html,A Constraints object holds the constraints that govern the way a component's size and position change in a container controlled by a SpringLayout.
SwingUtilities,https://docs.oracle.com/javase/8/docs/api/javax/swing/SwingUtilities.html,A collection of utility methods for Swing.
SwingWorker,https://docs.oracle.com/javase/8/docs/api/javax/swing/SwingWorker.html,An abstract class to perform lengthy GUI-interaction tasks in a background thread.
Timer,https://docs.oracle.com/javase/8/docs/api/javax/swing/Timer.html,Fires one or more ActionEvents at specified intervals.
ToolTipManager,https://docs.oracle.com/javase/8/docs/api/javax/swing/ToolTipManager.html,Manages all the ToolTips in the system.
TransferHandler,https://docs.oracle.com/javase/8/docs/api/javax/swing/TransferHandler.html,This class is used to handle the transfer of a Transferable to and from Swing components.
TransferHandler.DropLocation,https://docs.oracle.com/javase/8/docs/api/javax/swing/TransferHandler.DropLocation.html,Represents a location where dropped data should be inserted.
TransferHandler.TransferSupport,https://docs.oracle.com/javase/8/docs/api/javax/swing/TransferHandler.TransferSupport.html,"This class encapsulates all relevant details of a clipboard or drag and drop transfer, and also allows for customizing aspects of the drag and drop experience."
UIDefaults,https://docs.oracle.com/javase/8/docs/api/javax/swing/UIDefaults.html,A table of defaults for Swing components.
UIDefaults.LazyInputMap,https://docs.oracle.com/javase/8/docs/api/javax/swing/UIDefaults.LazyInputMap.html,LazyInputMap will create a InputMap in its createValue method.
UIDefaults.ProxyLazyValue,https://docs.oracle.com/javase/8/docs/api/javax/swing/UIDefaults.ProxyLazyValue.html,This class provides an implementation of LazyValue which can be used to delay loading of the Class for the instance to be created.
UIManager,https://docs.oracle.com/javase/8/docs/api/javax/swing/UIManager.html,"UIManager manages the current look and feel, the set of available look and feels, PropertyChangeListeners that are notified when the look and feel changes, look and feel defaults, and convenience methods for obtaining various default values."
UIManager.LookAndFeelInfo,https://docs.oracle.com/javase/8/docs/api/javax/swing/UIManager.LookAndFeelInfo.html,Provides a little information about an installed LookAndFeel for the sake of configuring a menu or for initial application set up.
ViewportLayout,https://docs.oracle.com/javase/8/docs/api/javax/swing/ViewportLayout.html,The default layout manager for JViewport.
