ClassName,Method,Return Type,Description
MimeHeaders,"setHeader(String name, String value)",void,"Replaces the current value of the first header entry whose name matches the given name with the given value, adding a new header if no existing header name matches."
SAAJMetaFactory,newMessageFactory(String protocol),protected abstract MessageFactory,Creates a MessageFactory object for the given String protocol.
SAAJMetaFactory,newSOAPFactory(String protocol),protected abstract SOAPFactory,Creates a SOAPFactory object for the given String protocol.
SAAJResult,getResult(),Node,NULL
SOAPConnection,"call(SOAPMessage request, Object to)",abstract SOAPMessage,Sends the given message to the specified endpoint and blocks until it has returned the response.
SOAPConnection,close(),abstract void,Closes this SOAPConnection object.
SOAPConnection,get(Object to),SOAPMessage,"Gets a message from a specific endpoint and blocks until it receives,"
SOAPConnectionFactory,createConnection(),abstract SOAPConnection,Create a new SOAPConnection.
SOAPConnectionFactory,newInstance(),static SOAPConnectionFactory,Creates an instance of the default SOAPConnectionFactory object.
SOAPElementFactory,create(Name name),SOAPElement,Deprecated. Use javax.xml.soap.SOAPFactory.createElement(javax.xml.soap.Name) instead
SOAPElementFactory,create(String localName),SOAPElement,Deprecated. Use javax.xml.soap.SOAPFactory.createElement(String localName) instead
SOAPElementFactory,"create(String localName, String prefix, String uri)",SOAPElement,"Deprecated. Use javax.xml.soap.SOAPFactory.createElement(String localName, String prefix, String uri) instead"
SOAPElementFactory,newInstance(),static SOAPElementFactory,Deprecated.
SOAPFactory,createDetail(),abstract Detail,Creates a new Detail object which serves as a container for DetailEntry objects.
SOAPFactory,createElement(Element domElement),SOAPElement,Creates a SOAPElement object from an existing DOM Element.
SOAPFactory,createElement(Name name),abstract SOAPElement,Creates a SOAPElement object initialized with the given Name object.
SOAPFactory,createElement(QName qname),SOAPElement,Creates a SOAPElement object initialized with the given QName object.
SOAPFactory,createElement(String localName),abstract SOAPElement,Creates a SOAPElement object initialized with the given local name.
SOAPFactory,"createElement(String localName, String prefix, String uri)",abstract SOAPElement,"Creates a new SOAPElement object with the given local name, prefix and uri."
SOAPFactory,createFault(),abstract SOAPFault,Creates a new default SOAPFault object
SOAPFactory,"createFault(String reasonText, QName faultCode)",abstract SOAPFault,Creates a new SOAPFault object initialized with the given reasonText and faultCode
SOAPFactory,createName(String localName),abstract Name,Creates a new Name object initialized with the given local name.
SOAPFactory,"createName(String localName, String prefix, String uri)",abstract Name,"Creates a new Name object initialized with the given local name, namespace prefix, and namespace URI."
SOAPFactory,newInstance(),static SOAPFactory,"Creates a new SOAPFactory object that is an instance of the default implementation (SOAP 1.1), This method uses the following ordered lookup procedure to determine the SOAPFactory implementation class to load: Use the javax.xml.soap.SOAPFactory system property."
SOAPFactory,newInstance(String protocol),static SOAPFactory,"Creates a new SOAPFactory object that is an instance of the specified implementation, this method uses the SAAJMetaFactory to locate the implementation class and create the SOAPFactory instance."
SOAPMessage,addAttachmentPart(AttachmentPart AttachmentPart),abstract void,Adds the given AttachmentPart object to this SOAPMessage object.
SOAPMessage,countAttachments(),abstract int,Gets a count of the number of attachments in this message.
SOAPMessage,createAttachmentPart(),abstract AttachmentPart,Creates a new empty AttachmentPart object.
SOAPMessage,createAttachmentPart(DataHandler dataHandler),AttachmentPart,Creates an AttachmentPart object and populates it using the given DataHandler object.
SOAPMessage,"createAttachmentPart(Object content, String contentType)",AttachmentPart,Creates an AttachmentPart object and populates it with the specified data of the specified content type.
SOAPMessage,getAttachment(SOAPElement element),abstract AttachmentPart,Returns an AttachmentPart object that is associated with an attachment that is referenced by this SOAPElement or null if no such attachment exists.
SOAPMessage,getAttachments(),abstract Iterator,Retrieves all the AttachmentPart objects that are part of this SOAPMessage object.
SOAPMessage,getAttachments(MimeHeaders headers),abstract Iterator,Retrieves all the AttachmentPart objects that have header entries that match the specified headers.
SOAPMessage,getContentDescription(),abstract String,Retrieves a description of this SOAPMessage object's content.
SOAPMessage,getMimeHeaders(),abstract MimeHeaders,Returns all the transport-specific MIME headers for this SOAPMessage object in a transport-independent fashion.
SOAPMessage,getProperty(String property),Object,Retrieves value of the specified property.
SOAPMessage,getSOAPBody(),SOAPBody,Gets the SOAP Body contained in this SOAPMessage object.
SOAPMessage,getSOAPHeader(),SOAPHeader,Gets the SOAP Header contained in this SOAPMessage object.
SOAPMessage,getSOAPPart(),abstract SOAPPart,Gets the SOAP part of this SOAPMessage object.
SOAPMessage,removeAllAttachments(),abstract void,Removes all AttachmentPart objects that have been added to this SOAPMessage object.
SOAPMessage,removeAttachments(MimeHeaders headers),abstract void,Removes all the AttachmentPart objects that have header entries that match the specified headers.
SOAPMessage,saveChanges(),abstract void,Updates this SOAPMessage object with all the changes that have been made to it.
SOAPMessage,saveRequired(),abstract boolean,Indicates whether this SOAPMessage object needs to have the method saveChanges called on it.
SOAPMessage,setContentDescription(String description),abstract void,Sets the description of this SOAPMessage object's content with the given description.
SOAPMessage,"setProperty(String property, Object value)",void,Associates the specified value with the specified property.
SOAPMessage,writeTo(OutputStream out),abstract void,Writes this SOAPMessage object to the given output stream.
SOAPPart,"addMimeHeader(String name, String value)",abstract void,Creates a MimeHeader object with the specified name and value and adds it to this SOAPPart object.
SOAPPart,getAllMimeHeaders(),abstract Iterator,Retrieves all the headers for this SOAPPart object as an iterator over the MimeHeader objects.
SOAPPart,getContent(),abstract Source,Returns the content of the SOAPEnvelope as a JAXP Source object.
SOAPPart,getContentId(),String,"Retrieves the value of the MIME header whose name is ""Content-Id""."
SOAPPart,getContentLocation(),String,"Retrieves the value of the MIME header whose name is ""Content-Location""."
SOAPPart,getEnvelope(),abstract SOAPEnvelope,Gets the SOAPEnvelope object associated with this SOAPPart object.
SOAPPart,getMatchingMimeHeaders(String[] names),abstract Iterator,Retrieves all MimeHeader objects that match a name in the given array.
SOAPPart,getMimeHeader(String name),abstract String[],Gets all the values of the MimeHeader object in this SOAPPart object that is identified by the given String.
SOAPPart,getNonMatchingMimeHeaders(String[] names),abstract Iterator,Retrieves all MimeHeader objects whose name does not match a name in the given array.
SOAPPart,removeAllMimeHeaders(),abstract void,Removes all the MimeHeader objects for this SOAPEnvelope object.
SOAPPart,removeMimeHeader(String header),abstract void,Removes all MIME headers that match the given name.
SOAPPart,setContent(Source source),abstract void,Sets the content of the SOAPEnvelope object with the data from the given Source object.
SOAPPart,setContentId(String contentId),void,"Sets the value of the MIME header named ""Content-Id"" to the given String."
SOAPPart,setContentLocation(String contentLocation),void,"Sets the value of the MIME header ""Content-Location"" to the given String."
SOAPPart,"setMimeHeader(String name, String value)",abstract void,"Changes the first header entry that matches the given header name so that its value is the given value, adding a new header with the given name and value if no existing header is a match."
