ClassName,Method,Return Type,Description
InitialDirContext,getSchema(Name name),DirContext,Retrieves the schema associated with the named object.
InitialDirContext,getSchema(String name),DirContext,Retrieves the schema associated with the named object.
InitialDirContext,getSchemaClassDefinition(Name name),DirContext,Retrieves a context containing the schema objects of the named object's class definitions.
InitialDirContext,getSchemaClassDefinition(String name),DirContext,Retrieves a context containing the schema objects of the named object's class definitions.
InitialDirContext,"modifyAttributes(Name name, int mod_op, Attributes attrs)",void,Modifies the attributes associated with a named object.
InitialDirContext,"modifyAttributes(Name name, ModificationItem[] mods)",void,Modifies the attributes associated with a named object using an ordered list of modifications.
InitialDirContext,"modifyAttributes(String name, int mod_op, Attributes attrs)",void,Modifies the attributes associated with a named object.
InitialDirContext,"modifyAttributes(String name, ModificationItem[] mods)",void,Modifies the attributes associated with a named object using an ordered list of modifications.
InitialDirContext,"rebind(Name name, Object obj, Attributes attrs)",void,"Binds a name to an object, along with associated attributes, overwriting any existing binding."
InitialDirContext,"rebind(String name, Object obj, Attributes attrs)",void,"Binds a name to an object, along with associated attributes, overwriting any existing binding."
InitialDirContext,"search(Name name, Attributes matchingAttributes)",NamingEnumeration<SearchResult>,Searches in a single context for objects that contain a specified set of attributes.
InitialDirContext,"search(Name name, Attributes matchingAttributes, String[] attributesToReturn)",NamingEnumeration<SearchResult>,"Searches in a single context for objects that contain a specified set of attributes, and retrieves selected attributes."
InitialDirContext,"search(Name name, String filterExpr, Object[] filterArgs, SearchControls cons)",NamingEnumeration<SearchResult>,Searches in the named context or object for entries that satisfy the given search filter.
InitialDirContext,"search(Name name, String filter, SearchControls cons)",NamingEnumeration<SearchResult>,Searches in the named context or object for entries that satisfy the given search filter.
InitialDirContext,"search(String name, Attributes matchingAttributes)",NamingEnumeration<SearchResult>,Searches in a single context for objects that contain a specified set of attributes.
InitialDirContext,"search(String name, Attributes matchingAttributes, String[] attributesToReturn)",NamingEnumeration<SearchResult>,"Searches in a single context for objects that contain a specified set of attributes, and retrieves selected attributes."
InitialDirContext,"search(String name, String filterExpr, Object[] filterArgs, SearchControls cons)",NamingEnumeration<SearchResult>,Searches in the named context or object for entries that satisfy the given search filter.
InitialDirContext,"search(String name, String filter, SearchControls cons)",NamingEnumeration<SearchResult>,Searches in the named context or object for entries that satisfy the given search filter.
ModificationItem,getAttribute(),Attribute,Retrieves the attribute associated with this modification item.
ModificationItem,getModificationOp(),int,Retrieves the modification code of this modification item.
ModificationItem,toString(),String,"Generates the string representation of this modification item, which consists of the modification operation and its related attribute."
SearchControls,getCountLimit(),long,Retrieves the maximum number of entries that will be returned as a result of the search.
SearchControls,getDerefLinkFlag(),boolean,Determines whether links will be dereferenced during the search.
SearchControls,getReturningAttributes(),String[],Retrieves the attributes that will be returned as part of the search.
SearchControls,getReturningObjFlag(),boolean,Determines whether objects will be returned as part of the result.
SearchControls,getSearchScope(),int,Retrieves the search scope of these SearchControls.
SearchControls,getTimeLimit(),int,Retrieves the time limit of these SearchControls in milliseconds.
SearchControls,setCountLimit(long limit),void,Sets the maximum number of entries to be returned as a result of the search.
SearchControls,setDerefLinkFlag(boolean on),void,Enables/disables link dereferencing during the search.
SearchControls,setReturningAttributes(String[] attrs),void,Specifies the attributes that will be returned as part of the search.
SearchControls,setReturningObjFlag(boolean on),void,Enables/disables returning objects returned as part of the result.
SearchControls,setSearchScope(int scope),void,"Sets the search scope to one of: OBJECT_SCOPE, ONELEVEL_SCOPE, SUBTREE_SCOPE."
SearchControls,setTimeLimit(int ms),void,Sets the time limit of these SearchControls in milliseconds.
SearchResult,getAttributes(),Attributes,Retrieves the attributes in this search result.
SearchResult,setAttributes(Attributes attrs),void,Sets the attributes of this search result to attrs.
SearchResult,toString(),String,Generates the string representation of this SearchResult.
