ClassName,Method,Return Type,Description
RMIClassLoader,"loadClass(String codebase, String name, ClassLoader defaultLoader)",static Class<?>,"Loads a class from a codebase URL path, optionally using the supplied loader."
RMIClassLoader,"loadClass(URL codebase, String name)",static Class<?>,Loads a class from a codebase URL.
RMIClassLoader,"loadProxyClass(String codebase, String[] interfaces, ClassLoader defaultLoader)",static Class<?>,Loads a dynamic proxy class (see Proxy) that implements a set of interfaces with the given names from a codebase URL path.
RMIClassLoaderSpi,getClassAnnotation(Class<?> cl),abstract String,Provides the implementation for RMIClassLoader.getClassAnnotation(Class).
RMIClassLoaderSpi,getClassLoader(String codebase),abstract ClassLoader,Provides the implementation for RMIClassLoader.getClassLoader(String).
RMIClassLoaderSpi,"loadClass(String codebase, String name, ClassLoader defaultLoader)",abstract Class<?>,"Provides the implementation for RMIClassLoader.loadClass(URL,String), RMIClassLoader.loadClass(String,String), and RMIClassLoader.loadClass(String,String,ClassLoader)."
RMIClassLoaderSpi,"loadProxyClass(String codebase, String[] interfaces, ClassLoader defaultLoader)",abstract Class<?>,"Provides the implementation for RMIClassLoader.loadProxyClass(String,String[],ClassLoader)."
RMISocketFactory,createServerSocket(int port),abstract ServerSocket,Create a server socket on the specified port (port 0 indicates an anonymous port).
RMISocketFactory,"createSocket(String host, int port)",abstract Socket,Creates a client socket connected to the specified host and port.
RMISocketFactory,getDefaultSocketFactory(),static RMISocketFactory,Returns a reference to the default socket factory used by this RMI implementation.
RMISocketFactory,getFailureHandler(),static RMIFailureHandler,Returns the handler for socket creation failure set by the setFailureHandler method.
RMISocketFactory,getSocketFactory(),static RMISocketFactory,Returns the socket factory set by the setSocketFactory method.
RMISocketFactory,setFailureHandler(RMIFailureHandler fh),static void,Sets the failure handler to be called by the RMI runtime if server socket creation fails.
RMISocketFactory,setSocketFactory(RMISocketFactory fac),static void,Set the global socket factory from which RMI gets sockets (if the remote object is not associated with a specific client and/or server socket factory).
UID,equals(Object obj),boolean,Compares the specified object with this UID for equality.
UID,hashCode(),int,Returns the hash code value for this UID.
UID,read(DataInput in),static UID,Constructs and returns a new UID instance by unmarshalling a binary representation from an DataInput instance.
UID,toString(),String,Returns a string representation of this UID.
UID,write(DataOutput out),void,Marshals a binary representation of this UID to a DataOutput instance.
UnicastRemoteObject,clone(),Object,Returns a clone of the remote object that is distinct from the original.
UnicastRemoteObject,exportObject(Remote obj),static RemoteStub,"Deprecated. This method is deprecated because it supports only static stubs. Use exportObject(Remote, port) or exportObject(Remote, port, csf, ssf) instead."
UnicastRemoteObject,"exportObject(Remote obj, int port)",static Remote,"Exports the remote object to make it available to receive incoming calls, using the particular supplied port."
UnicastRemoteObject,"exportObject(Remote obj, int port, RMIClientSocketFactory csf, RMIServerSocketFactory ssf)",static Remote,"Exports the remote object to make it available to receive incoming calls, using a transport specified by the given socket factory."
UnicastRemoteObject,"unexportObject(Remote obj, boolean force)",static boolean,"Removes the remote object, obj, from the RMI runtime."
