ClassName,Method,Return Type,Description
Rdn,unescapeValue(String val),static Object,"Given an attribute value string formated according to the rules specified in RFC 2253, returns the unformated value."
SortKey,getAttributeID(),String,Retrieves the attribute ID of the sort key.
SortKey,getMatchingRuleID(),String,Retrieves the matching rule ID used to order the attribute values.
SortKey,isAscending(),boolean,Determines the sort order.
SortResponseControl,getAttributeID(),String,Retrieves the ID of the attribute that caused the sort to fail.
SortResponseControl,getException(),NamingException,Retrieves the NamingException appropriate for the result code.
SortResponseControl,getResultCode(),int,Retrieves the LDAP result code of the sort operation.
SortResponseControl,isSorted(),boolean,Determines if the search results have been successfully sorted.
StartTlsRequest,"createExtendedResponse(String id, byte[] berValue, int offset, int length)",ExtendedResponse,Creates an extended response object that corresponds to the LDAP StartTLS extended request.
StartTlsRequest,getEncodedValue(),byte[],Retrieves the StartTLS request's ASN.1 BER encoded value.
StartTlsRequest,getID(),String,Retrieves the StartTLS request's object identifier string.
StartTlsResponse,close(),abstract void,Closes the TLS connection gracefully and reverts back to the underlying connection.
StartTlsResponse,getEncodedValue(),byte[],Retrieves the StartTLS response's ASN.1 BER encoded value.
StartTlsResponse,getID(),String,Retrieves the StartTLS response's object identifier string.
StartTlsResponse,negotiate(),abstract SSLSession,Negotiates a TLS session using the default SSL socket factory.
StartTlsResponse,negotiate(SSLSocketFactory factory),abstract SSLSession,Negotiates a TLS session using an SSL socket factory.
StartTlsResponse,setEnabledCipherSuites(String[] suites),abstract void,Overrides the default list of cipher suites enabled for use on the TLS connection.
StartTlsResponse,setHostnameVerifier(HostnameVerifier verifier),abstract void,Sets the hostname verifier used by negotiate() after the TLS handshake has completed and the default hostname verification has failed.
UnsolicitedNotificationEvent,dispatch(UnsolicitedNotificationListener listener),void,Invokes the notificationReceived() method on a listener using this event.
UnsolicitedNotificationEvent,getNotification(),UnsolicitedNotification,Returns the unsolicited notification.
