ClassName,URL,Description
DoubleSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/DoubleSeqHolder.html,The Holder for DoubleSeq.
DynamicImplementation,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/DynamicImplementation.html,org.omg.CORBA.DynamicImplementation
Environment,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/Environment.html,A container (holder) for an exception that is used in Request operations to make exceptions available to the client.
ExceptionList,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ExceptionList.html,An object used in Request operations to describe the exceptions that can be thrown by a method.
FieldNameHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/FieldNameHelper.html,The Helper for FieldName.
FixedHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/FixedHolder.html,The Holder for Fixed.
FloatHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/FloatHolder.html,The Holder for Float.
FloatSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/FloatSeqHelper.html,The Helper for FloatSeq.
FloatSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/FloatSeqHolder.html,The Holder for FloatSeq.
IdentifierHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/IdentifierHelper.html,The Helper for Identifier.
IDLTypeHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/IDLTypeHelper.html,The Helper for IDLType.
IntHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/IntHolder.html,The Holder for Int.
LocalObject,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/LocalObject.html,Used as a base class for implementation of a local IDL interface in the Java language mapping.
LongHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/LongHolder.html,The Holder for Long.
LongLongSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/LongLongSeqHelper.html,The Helper for LongLongSeq.
LongLongSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/LongLongSeqHolder.html,The Holder for LongLongSeq.
LongSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/LongSeqHelper.html,The Helper for LongSeqHelper.
LongSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/LongSeqHolder.html,The Holder for LongSeq.
NamedValue,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/NamedValue.html,An object used in the DII and DSI to describe arguments and return values.
NameValuePair,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/NameValuePair.html,"Associates a name with a value that is an attribute of an IDL struct, and is used in the DynStruct APIs."
NameValuePairHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/NameValuePairHelper.html,The Helper for NameValuePair.
NVList,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/NVList.html,A modifiable list containing NamedValue objects.
ObjectHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ObjectHelper.html,NULL
ObjectHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ObjectHolder.html,The Holder for Object.
OctetSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/OctetSeqHelper.html,The Helper for OctetSeq.
OctetSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/OctetSeqHolder.html,The Holder for OctetSeq.
ORB,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ORB.html,A class providing APIs for the CORBA Object Request Broker features.
ParameterMode,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ParameterMode.html,Enumeration of parameter modes for Parameter.
ParameterModeHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ParameterModeHelper.html,Enumeration of parameter modes for Parameter.
ParameterModeHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ParameterModeHolder.html,Enumeration of parameter modes for Parameter.
PolicyErrorCodeHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/PolicyErrorCodeHelper.html,Encapsulates a reason a Policy may be invalid.
PolicyErrorHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/PolicyErrorHelper.html,Thrown to indicate problems with parameter values passed to the ORB.create_policy operation.
PolicyErrorHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/PolicyErrorHolder.html,Thrown to indicate problems with parameter values passed to the ORB.create_policy operation.
PolicyHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/PolicyHelper.html,The Helper for Policy.
PolicyHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/PolicyHolder.html,The Holder for Policy.
PolicyListHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/PolicyListHelper.html,The Helper for PolicyList.
PolicyListHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/PolicyListHolder.html,The Holder for PolicyList.
PolicyTypeHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/PolicyTypeHelper.html,The Helper for PolicyType.
Principal,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/Principal.html,Deprecated by CORBA 2.2.
PrincipalHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/PrincipalHolder.html,Deprecated by CORBA 2.2.
RepositoryIdHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/RepositoryIdHelper.html,The Helper for RepositoryId.
Request,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/Request.html,An object containing the information necessary for invoking a method.
ServerRequest,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ServerRequest.html,An object that captures the explicit state of a request for the Dynamic Skeleton Interface (DSI).
ServiceDetail,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ServiceDetail.html,"An object that represents an ORB service: its service_detail_type field contains the type of the ORB service, and its service_detail field contains a description of the ORB service."
ServiceDetailHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ServiceDetailHelper.html,NULL
ServiceInformation,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ServiceInformation.html,An IDL struct in the CORBA module that stores information about a CORBA service available in the ORB implementation and is obtained from the ORB.get_service_information method.
ServiceInformationHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ServiceInformationHelper.html,NULL
ServiceInformationHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ServiceInformationHolder.html,The Holder for ServiceInformation.
SetOverrideType,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/SetOverrideType.html,"The mapping of a CORBA enum tagging SET_OVERRIDE and ADD_OVERRIDE, which indicate whether policies should replace the existing policies of an Object or be added to them."
SetOverrideTypeHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/SetOverrideTypeHelper.html,The Helper for SetOverrideType.
ShortHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ShortHolder.html,The Holder for Short.
ShortSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ShortSeqHelper.html,The Helper for ShortSeqHelper.
ShortSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ShortSeqHolder.html,The Holder for ShortSeq.
StringHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/StringHolder.html,The Holder for String.
StringSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/StringSeqHelper.html,An array of Strings
StringSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/StringSeqHolder.html,An array of Strings
StringValueHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/StringValueHelper.html,The Helper for StringValue.
StructMember,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/StructMember.html,"Describes a member of an IDL struct in the Interface Repository, including the name of the struct member, the type of the struct member, and the typedef that represents the IDL type of the struct member described the struct member object."
StructMemberHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/StructMemberHelper.html,The Helper for StructMember.
TCKind,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/TCKind.html,"The Java mapping of the IDL enum TCKind, which specifies the kind of a TypeCode object."
TypeCode,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/TypeCode.html,A container for information about a specific CORBA data type.
TypeCodeHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/TypeCodeHolder.html,The Holder for TypeCode.
ULongLongSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ULongLongSeqHelper.html,The Helper for ULongLongSeq.
ULongLongSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ULongLongSeqHolder.html,The Holder for ULongLongSeq.
ULongSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ULongSeqHelper.html,The Helper for ULongSeq.
ULongSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ULongSeqHolder.html,The Holder for ULongSeq.
UnionMember,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/UnionMember.html,A description in the Interface Repository of a member of an IDL union.
UnionMemberHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/UnionMemberHelper.html,The Helper for UnionMember.
UnknownUserExceptionHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/UnknownUserExceptionHelper.html,The Helper for UnknownUserException.
UnknownUserExceptionHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/UnknownUserExceptionHolder.html,The Holder for UnknownUserException.
UShortSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/UShortSeqHelper.html,The Helper for UShortSeq.
UShortSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/UShortSeqHolder.html,The Holder for UShortSeq.
ValueBaseHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ValueBaseHelper.html,NULL
ValueBaseHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ValueBaseHolder.html,The Holder for ValueBase.
ValueMember,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ValueMember.html,A description in the Interface Repository of a member of a value object.
ValueMemberHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/ValueMemberHelper.html,The Helper for ValueMember.
VersionSpecHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/VersionSpecHelper.html,The Helper for VersionSpec.
VisibilityHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/VisibilityHelper.html,The Helper for Visibility.
WCharSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/WCharSeqHelper.html,The Helper for WCharSeq.
WCharSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/WCharSeqHolder.html,The Holder for WCharSeq.
WrongTransactionHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/WrongTransactionHelper.html,The Helper for WrongTransaction.
WrongTransactionHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/WrongTransactionHolder.html,The Holder for WrongTransaction.
WStringSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/WStringSeqHelper.html,An array of WStrings
WStringSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/WStringSeqHolder.html,An array of WStrings
WStringValueHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CORBA/WStringValueHelper.html,"org/omg/CORBA/WStringValueHelper.java Generated by the IDL-to-Java compiler (portable), version ""3.0"" from orb.idl 31 May 1999 22:27:30 o'clock GMT+00:00 The class definition has been modified to conform to the following OMG specifications : ORB core as defined by CORBA 2.3.1 (formal/99-10-07) IDL/Java Language Mapping as defined in ptc/00-01-08"
