ClassName,URL,Description
Dialog,https://docs.oracle.com/javase/8/docs/api/java/awt/Dialog.html,A Dialog is a top-level window with a title and a border that is typically used to take some form of input from the user.
Dimension,https://docs.oracle.com/javase/8/docs/api/java/awt/Dimension.html,The Dimension class encapsulates the width and height of a component (in integer precision) in a single object.
DisplayMode,https://docs.oracle.com/javase/8/docs/api/java/awt/DisplayMode.html,"The DisplayMode class encapsulates the bit depth, height, width, and refresh rate of a GraphicsDevice."
Event,https://docs.oracle.com/javase/8/docs/api/java/awt/Event.html,NOTE: The Event class is obsolete and is available only for backwards compatibility.
EventQueue,https://docs.oracle.com/javase/8/docs/api/java/awt/EventQueue.html,"EventQueue is a platform-independent class that queues events, both from the underlying peer classes and from trusted application classes."
FileDialog,https://docs.oracle.com/javase/8/docs/api/java/awt/FileDialog.html,The FileDialog class displays a dialog window from which the user can select a file.
FlowLayout,https://docs.oracle.com/javase/8/docs/api/java/awt/FlowLayout.html,"A flow layout arranges components in a directional flow, much like lines of text in a paragraph."
FocusTraversalPolicy,https://docs.oracle.com/javase/8/docs/api/java/awt/FocusTraversalPolicy.html,A FocusTraversalPolicy defines the order in which Components with a particular focus cycle root are traversed.
Font,https://docs.oracle.com/javase/8/docs/api/java/awt/Font.html,"The Font class represents fonts, which are used to render text in a visible way."
FontMetrics,https://docs.oracle.com/javase/8/docs/api/java/awt/FontMetrics.html,"The FontMetrics class defines a font metrics object, which encapsulates information about the rendering of a particular font on a particular screen."
Frame,https://docs.oracle.com/javase/8/docs/api/java/awt/Frame.html,A Frame is a top-level window with a title and a border.
GradientPaint,https://docs.oracle.com/javase/8/docs/api/java/awt/GradientPaint.html,The GradientPaint class provides a way to fill a Shape with a linear color gradient pattern.
Graphics,https://docs.oracle.com/javase/8/docs/api/java/awt/Graphics.html,"The Graphics class is the abstract base class for all graphics contexts that allow an application to draw onto components that are realized on various devices, as well as onto off-screen images."
Graphics2D,https://docs.oracle.com/javase/8/docs/api/java/awt/Graphics2D.html,"This Graphics2D class extends the Graphics class to provide more sophisticated control over geometry, coordinate transformations, color management, and text layout."
GraphicsConfigTemplate,https://docs.oracle.com/javase/8/docs/api/java/awt/GraphicsConfigTemplate.html,The GraphicsConfigTemplate class is used to obtain a valid GraphicsConfiguration.
GraphicsConfiguration,https://docs.oracle.com/javase/8/docs/api/java/awt/GraphicsConfiguration.html,The GraphicsConfiguration class describes the characteristics of a graphics destination such as a printer or monitor.
GraphicsDevice,https://docs.oracle.com/javase/8/docs/api/java/awt/GraphicsDevice.html,The GraphicsDevice class describes the graphics devices that might be available in a particular graphics environment.
GraphicsEnvironment,https://docs.oracle.com/javase/8/docs/api/java/awt/GraphicsEnvironment.html,The GraphicsEnvironment class describes the collection of GraphicsDevice objects and Font objects available to a Java(tm) application on a particular platform.
GridBagConstraints,https://docs.oracle.com/javase/8/docs/api/java/awt/GridBagConstraints.html,The GridBagConstraints class specifies constraints for components that are laid out using the GridBagLayout class.
GridBagLayout,https://docs.oracle.com/javase/8/docs/api/java/awt/GridBagLayout.html,"The GridBagLayout class is a flexible layout manager that aligns components vertically, horizontally or along their baseline without requiring that the components be of the same size."
GridBagLayoutInfo,https://docs.oracle.com/javase/8/docs/api/java/awt/GridBagLayoutInfo.html,The GridBagLayoutInfo is an utility class for GridBagLayout layout manager.
GridLayout,https://docs.oracle.com/javase/8/docs/api/java/awt/GridLayout.html,The GridLayout class is a layout manager that lays out a container's components in a rectangular grid.
Image,https://docs.oracle.com/javase/8/docs/api/java/awt/Image.html,The abstract class Image is the superclass of all classes that represent graphical images.
ImageCapabilities,https://docs.oracle.com/javase/8/docs/api/java/awt/ImageCapabilities.html,Capabilities and properties of images.
Insets,https://docs.oracle.com/javase/8/docs/api/java/awt/Insets.html,An Insets object is a representation of the borders of a container.
JobAttributes,https://docs.oracle.com/javase/8/docs/api/java/awt/JobAttributes.html,A set of attributes which control a print job.
JobAttributes.DefaultSelectionType,https://docs.oracle.com/javase/8/docs/api/java/awt/JobAttributes.DefaultSelectionType.html,A type-safe enumeration of possible default selection states.
JobAttributes.DestinationType,https://docs.oracle.com/javase/8/docs/api/java/awt/JobAttributes.DestinationType.html,A type-safe enumeration of possible job destinations.
JobAttributes.DialogType,https://docs.oracle.com/javase/8/docs/api/java/awt/JobAttributes.DialogType.html,A type-safe enumeration of possible dialogs to display to the user.
JobAttributes.MultipleDocumentHandlingType,https://docs.oracle.com/javase/8/docs/api/java/awt/JobAttributes.MultipleDocumentHandlingType.html,A type-safe enumeration of possible multiple copy handling states.
JobAttributes.SidesType,https://docs.oracle.com/javase/8/docs/api/java/awt/JobAttributes.SidesType.html,A type-safe enumeration of possible multi-page impositions.
KeyboardFocusManager,https://docs.oracle.com/javase/8/docs/api/java/awt/KeyboardFocusManager.html,"The KeyboardFocusManager is responsible for managing the active and focused Windows, and the current focus owner."
Label,https://docs.oracle.com/javase/8/docs/api/java/awt/Label.html,A Label object is a component for placing text in a container.
LinearGradientPaint,https://docs.oracle.com/javase/8/docs/api/java/awt/LinearGradientPaint.html,The LinearGradientPaint class provides a way to fill a Shape with a linear color gradient pattern.
List,https://docs.oracle.com/javase/8/docs/api/java/awt/List.html,The List component presents the user with a scrolling list of text items.
MediaTracker,https://docs.oracle.com/javase/8/docs/api/java/awt/MediaTracker.html,The MediaTracker class is a utility class to track the status of a number of media objects.
Menu,https://docs.oracle.com/javase/8/docs/api/java/awt/Menu.html,A Menu object is a pull-down menu component that is deployed from a menu bar.
MenuBar,https://docs.oracle.com/javase/8/docs/api/java/awt/MenuBar.html,The MenuBar class encapsulates the platform's concept of a menu bar bound to a frame.
MenuComponent,https://docs.oracle.com/javase/8/docs/api/java/awt/MenuComponent.html,The abstract class MenuComponent is the superclass of all menu-related components.
MenuItem,https://docs.oracle.com/javase/8/docs/api/java/awt/MenuItem.html,"All items in a menu must belong to the class MenuItem, or one of its subclasses."
MenuShortcut,https://docs.oracle.com/javase/8/docs/api/java/awt/MenuShortcut.html,The MenuShortcutclass represents a keyboard accelerator for a MenuItem.
MouseInfo,https://docs.oracle.com/javase/8/docs/api/java/awt/MouseInfo.html,"MouseInfo provides methods for getting information about the mouse, such as mouse pointer location and the number of mouse buttons."
MultipleGradientPaint,https://docs.oracle.com/javase/8/docs/api/java/awt/MultipleGradientPaint.html,This is the superclass for Paints which use a multiple color gradient to fill in their raster.
PageAttributes,https://docs.oracle.com/javase/8/docs/api/java/awt/PageAttributes.html,A set of attributes which control the output of a printed page.
PageAttributes.ColorType,https://docs.oracle.com/javase/8/docs/api/java/awt/PageAttributes.ColorType.html,A type-safe enumeration of possible color states.
PageAttributes.MediaType,https://docs.oracle.com/javase/8/docs/api/java/awt/PageAttributes.MediaType.html,A type-safe enumeration of possible paper sizes.
PageAttributes.OrientationRequestedType,https://docs.oracle.com/javase/8/docs/api/java/awt/PageAttributes.OrientationRequestedType.html,A type-safe enumeration of possible orientations.
PageAttributes.OriginType,https://docs.oracle.com/javase/8/docs/api/java/awt/PageAttributes.OriginType.html,A type-safe enumeration of possible origins.
PageAttributes.PrintQualityType,https://docs.oracle.com/javase/8/docs/api/java/awt/PageAttributes.PrintQualityType.html,A type-safe enumeration of possible print qualities.
Panel,https://docs.oracle.com/javase/8/docs/api/java/awt/Panel.html,Panel is the simplest container class.
Point,https://docs.oracle.com/javase/8/docs/api/java/awt/Point.html,"A point representing a location in (x,y) coordinate space, specified in integer precision."
PointerInfo,https://docs.oracle.com/javase/8/docs/api/java/awt/PointerInfo.html,A class that describes the pointer position.
Polygon,https://docs.oracle.com/javase/8/docs/api/java/awt/Polygon.html,"The Polygon class encapsulates a description of a closed, two-dimensional region within a coordinate space."
PopupMenu,https://docs.oracle.com/javase/8/docs/api/java/awt/PopupMenu.html,A class that implements a menu which can be dynamically popped up at a specified position within a component.
PrintJob,https://docs.oracle.com/javase/8/docs/api/java/awt/PrintJob.html,An abstract class which initiates and executes a print job.
RadialGradientPaint,https://docs.oracle.com/javase/8/docs/api/java/awt/RadialGradientPaint.html,The RadialGradientPaint class provides a way to fill a shape with a circular radial color gradient pattern.
Rectangle,https://docs.oracle.com/javase/8/docs/api/java/awt/Rectangle.html,"A Rectangle specifies an area in a coordinate space that is enclosed by the Rectangle object's upper-left point (x,y) in the coordinate space, its width, and its height."
RenderingHints,https://docs.oracle.com/javase/8/docs/api/java/awt/RenderingHints.html,The RenderingHints class defines and manages collections of keys and associated values which allow an application to provide input into the choice of algorithms used by other classes which perform rendering and image manipulation services.
RenderingHints.Key,https://docs.oracle.com/javase/8/docs/api/java/awt/RenderingHints.Key.html,Defines the base type of all keys used along with the RenderingHints class to control various algorithm choices in the rendering and imaging pipelines.
Robot,https://docs.oracle.com/javase/8/docs/api/java/awt/Robot.html,"This class is used to generate native system input events for the purposes of test automation, self-running demos, and other applications where control of the mouse and keyboard is needed."
Scrollbar,https://docs.oracle.com/javase/8/docs/api/java/awt/Scrollbar.html,"The Scrollbar class embodies a scroll bar, a familiar user-interface object."
ScrollPane,https://docs.oracle.com/javase/8/docs/api/java/awt/ScrollPane.html,A container class which implements automatic horizontal and/or vertical scrolling for a single child component.
ScrollPaneAdjustable,https://docs.oracle.com/javase/8/docs/api/java/awt/ScrollPaneAdjustable.html,This class represents the state of a horizontal or vertical scrollbar of a ScrollPane.
SplashScreen,https://docs.oracle.com/javase/8/docs/api/java/awt/SplashScreen.html,"The splash screen can be displayed at application startup, before the Java Virtual Machine (JVM) starts."
SystemColor,https://docs.oracle.com/javase/8/docs/api/java/awt/SystemColor.html,A class to encapsulate symbolic colors representing the color of native GUI objects on a system.
SystemTray,https://docs.oracle.com/javase/8/docs/api/java/awt/SystemTray.html,The SystemTray class represents the system tray for a desktop.
TextArea,https://docs.oracle.com/javase/8/docs/api/java/awt/TextArea.html,A TextArea object is a multi-line region that displays text.
TextComponent,https://docs.oracle.com/javase/8/docs/api/java/awt/TextComponent.html,The TextComponent class is the superclass of any component that allows the editing of some text.
TextField,https://docs.oracle.com/javase/8/docs/api/java/awt/TextField.html,A TextField object is a text component that allows for the editing of a single line of text.
TexturePaint,https://docs.oracle.com/javase/8/docs/api/java/awt/TexturePaint.html,The TexturePaint class provides a way to fill a Shape with a texture that is specified as a BufferedImage.
Toolkit,https://docs.oracle.com/javase/8/docs/api/java/awt/Toolkit.html,This class is the abstract superclass of all actual implementations of the Abstract Window Toolkit.
TrayIcon,https://docs.oracle.com/javase/8/docs/api/java/awt/TrayIcon.html,A TrayIcon object represents a tray icon that can be added to the system tray.
Window,https://docs.oracle.com/javase/8/docs/api/java/awt/Window.html,A Window object is a top-level window with no borders and no menubar.
