ClassName,Method,Return Type,Description
SynthDesktopPaneUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.
SynthEditorPaneUI,createUI(JComponent c),static ComponentUI,Creates a new UI object for the given component.
SynthEditorPaneUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.
SynthEditorPaneUI,installDefaults(),protected void,"Initializes component properties, such as font, foreground, background, caret color, selection color, selected text color, disabled text color, and border color."
SynthEditorPaneUI,"paint(SynthContext context, Graphics g)",protected void,Paints the specified component.
SynthEditorPaneUI,paintBackground(Graphics g),protected void,Paints a background for the view.
SynthEditorPaneUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.
SynthEditorPaneUI,propertyChange(PropertyChangeEvent evt),protected void,This method gets called when a bound property is changed on the associated JTextComponent.
SynthEditorPaneUI,uninstallDefaults(),protected void,Sets the component properties that have not been explicitly overridden to null.
SynthEditorPaneUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.
SynthFormattedTextFieldUI,createUI(JComponent c),static ComponentUI,Creates a UI for a JFormattedTextField.
SynthFormattedTextFieldUI,getPropertyPrefix(),protected String,Fetches the name used as a key to lookup properties through the UIManager.
SynthFormattedTextFieldUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.
SynthGraphicsUtils,"computeStringWidth(SynthContext ss, Font font, FontMetrics metrics, String text)",int,Returns the size of the passed in string.
SynthGraphicsUtils,"drawLine(SynthContext context, Object paintKey, Graphics g, int x1, int y1, int x2, int y2)",void,Draws a line between the two end points.
SynthGraphicsUtils,"drawLine(SynthContext context, Object paintKey, Graphics g, int x1, int y1, int x2, int y2, Object styleKey)",void,Draws a line between the two end points.
SynthGraphicsUtils,getMaximumCharHeight(SynthContext context),int,Returns the maximum height of the the Font from the passed in SynthContext.
SynthGraphicsUtils,"getMaximumSize(SynthContext ss, Font font, String text, Icon icon, int hAlign, int vAlign, int hTextPosition, int vTextPosition, int iconTextGap, int mnemonicIndex)",Dimension,Returns the maximum size needed to properly render an icon and text.
SynthGraphicsUtils,"getMinimumSize(SynthContext ss, Font font, String text, Icon icon, int hAlign, int vAlign, int hTextPosition, int vTextPosition, int iconTextGap, int mnemonicIndex)",Dimension,Returns the minimum size needed to properly render an icon and text.
SynthGraphicsUtils,"getPreferredSize(SynthContext ss, Font font, String text, Icon icon, int hAlign, int vAlign, int hTextPosition, int vTextPosition, int iconTextGap, int mnemonicIndex)",Dimension,Returns the preferred size needed to properly render an icon and text.
SynthGraphicsUtils,"layoutText(SynthContext ss, FontMetrics fm, String text, Icon icon, int hAlign, int vAlign, int hTextPosition, int vTextPosition, Rectangle viewR, Rectangle iconR, Rectangle textR, int iconTextGap)",String,"Lays out text and an icon returning, by reference, the location to place the icon and text."
SynthGraphicsUtils,"paintText(SynthContext ss, Graphics g, String text, Icon icon, int hAlign, int vAlign, int hTextPosition, int vTextPosition, int iconTextGap, int mnemonicIndex, int textOffset)",void,Paints an icon and text.
SynthGraphicsUtils,"paintText(SynthContext ss, Graphics g, String text, int x, int y, int mnemonicIndex)",void,Paints text at the specified location.
SynthGraphicsUtils,"paintText(SynthContext ss, Graphics g, String text, Rectangle bounds, int mnemonicIndex)",void,Paints text at the specified location.
SynthInternalFrameUI,createComponentListener(),protected ComponentListener,NULL
SynthInternalFrameUI,createNorthPane(JInternalFrame w),protected JComponent,NULL
SynthInternalFrameUI,createUI(JComponent b),static ComponentUI,Creates a new UI object for the given component.
SynthInternalFrameUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.
SynthInternalFrameUI,installDefaults(),void,NULL
SynthInternalFrameUI,installListeners(),protected void,NULL
SynthInternalFrameUI,"paint(Graphics g, JComponent c)",void,Paints the specified component according to the Look and Feel.
SynthInternalFrameUI,"paint(SynthContext context, Graphics g)",protected void,Paints the specified component.
SynthInternalFrameUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.
SynthInternalFrameUI,propertyChange(PropertyChangeEvent evt),void,This method gets called when a bound property is changed.
SynthInternalFrameUI,uninstallComponents(),protected void,NULL
SynthInternalFrameUI,uninstallDefaults(),protected void,NULL
SynthInternalFrameUI,uninstallListeners(),protected void,NULL
SynthInternalFrameUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.
SynthLabelUI,createUI(JComponent c),static ComponentUI,Returns the LabelUI implementation used for the skins look and feel.
SynthLabelUI,"getBaseline(JComponent c, int width, int height)",int,Returns the baseline.
SynthLabelUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.
SynthLabelUI,getMaximumSize(JComponent c),Dimension,Returns the specified component's maximum size appropriate for the look and feel.
SynthLabelUI,getMinimumSize(JComponent c),Dimension,Returns the specified component's minimum size appropriate for the look and feel.
SynthLabelUI,getPreferredSize(JComponent c),Dimension,Returns the specified component's preferred size appropriate for the look and feel.
SynthLabelUI,installDefaults(JLabel c),protected void,Installs default properties.
SynthLabelUI,"paint(Graphics g, JComponent c)",void,Paints the specified component according to the Look and Feel.
SynthLabelUI,"paint(SynthContext context, Graphics g)",protected void,Paints the specified component.
SynthLabelUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.
SynthLabelUI,propertyChange(PropertyChangeEvent e),void,This method gets called when a bound property is changed.
SynthLabelUI,uninstallDefaults(JLabel c),protected void,Uninstalls default properties.
SynthLabelUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.
SynthListUI,createUI(JComponent list),static ComponentUI,Creates a new UI object for the given component.
SynthListUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.
SynthListUI,installDefaults(),protected void,"Initializes list properties such as font, foreground, and background, and adds the CellRendererPane."
SynthListUI,installListeners(),protected void,"Creates and installs the listeners for the JList, its model, and its selectionModel."
SynthListUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.
SynthListUI,propertyChange(PropertyChangeEvent e),void,This method gets called when a bound property is changed.
SynthListUI,uninstallDefaults(),protected void,Sets the list properties that have not been explicitly overridden to null.
SynthListUI,uninstallListeners(),protected void,"Removes the listeners from the JList, its model, and its selectionModel."
SynthListUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.
SynthLookAndFeel,createUI(JComponent c),static ComponentUI,Creates the Synth look and feel ComponentUI for the passed in JComponent.
SynthLookAndFeel,getDefaults(),UIDefaults,Returns the defaults for this SynthLookAndFeel.
SynthLookAndFeel,getDescription(),String,Returns a textual description of SynthLookAndFeel.
SynthLookAndFeel,getID(),String,Return a string that identifies this look and feel.
SynthLookAndFeel,getName(),String,Return a short string that identifies this look and feel.
SynthLookAndFeel,getRegion(JComponent c),static Region,Returns the Region for the JComponent c.
SynthLookAndFeel,"getStyle(JComponent c, Region region)",static SynthStyle,Gets a SynthStyle for the specified region of the specified component.
SynthLookAndFeel,getStyleFactory(),static SynthStyleFactory,Returns the current SynthStyleFactory.
SynthLookAndFeel,initialize(),void,Called by UIManager when this look and feel is installed.
SynthLookAndFeel,isNativeLookAndFeel(),boolean,"Returns false, SynthLookAndFeel is not a native look and feel."
SynthLookAndFeel,isSupportedLookAndFeel(),boolean,"Returns true, SynthLookAndFeel is always supported."
SynthLookAndFeel,"load(InputStream input, Class<?> resourceBase)",void,Loads the set of SynthStyles that will be used by this SynthLookAndFeel.
SynthLookAndFeel,load(URL url),void,Loads the set of SynthStyles that will be used by this SynthLookAndFeel.
SynthLookAndFeel,setStyleFactory(SynthStyleFactory cache),static void,Sets the SynthStyleFactory that the UI classes provided by synth will use to obtain a SynthStyle.
SynthLookAndFeel,shouldUpdateStyleOnAncestorChanged(),boolean,Returns whether or not the UIs should update their SynthStyles from the SynthStyleFactory when the ancestor of the JComponent changes.
SynthLookAndFeel,shouldUpdateStyleOnEvent(PropertyChangeEvent ev),protected boolean,Returns whether or not the UIs should update their styles when a particular event occurs.
SynthLookAndFeel,uninitialize(),void,Called by UIManager when this look and feel is uninstalled.
SynthLookAndFeel,updateStyles(Component c),static void,"Updates the style associated with c, and all its children."
SynthMenuBarUI,createUI(JComponent x),static ComponentUI,Creates a new UI object for the given component.
SynthMenuBarUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.
SynthMenuBarUI,installDefaults(),protected void,NULL
SynthMenuBarUI,installListeners(),protected void,NULL
SynthMenuBarUI,"paint(Graphics g, JComponent c)",void,Paints the specified component according to the Look and Feel.
SynthMenuBarUI,"paint(SynthContext context, Graphics g)",protected void,Paints the specified component.
SynthMenuBarUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.
SynthMenuBarUI,propertyChange(PropertyChangeEvent e),void,This method gets called when a bound property is changed.
SynthMenuBarUI,uninstallDefaults(),protected void,NULL
SynthMenuBarUI,uninstallListeners(),protected void,NULL
SynthMenuBarUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.
SynthMenuItemUI,createUI(JComponent c),static ComponentUI,Creates a new UI object for the given component.
SynthMenuItemUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.
SynthMenuItemUI,"getPreferredMenuItemSize(JComponent c, Icon checkIcon, Icon arrowIcon, int defaultTextIconGap)",protected Dimension,NULL
SynthMenuItemUI,installDefaults(),protected void,NULL
SynthMenuItemUI,installListeners(),protected void,NULL
SynthMenuItemUI,"paint(Graphics g, JComponent c)",void,Paints the specified component according to the Look and Feel.
SynthMenuItemUI,"paint(SynthContext context, Graphics g)",protected void,Paints the specified component.
SynthMenuItemUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.
SynthMenuItemUI,propertyChange(PropertyChangeEvent e),void,This method gets called when a bound property is changed.
SynthMenuItemUI,uninstallDefaults(),protected void,NULL
SynthMenuItemUI,uninstallListeners(),protected void,NULL
SynthMenuItemUI,uninstallUI(JComponent c),void,Reverses configuration which was done on the specified component during installUI.
SynthMenuItemUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.
SynthMenuUI,createUI(JComponent x),static ComponentUI,Creates a new UI object for the given component.
SynthMenuUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.
SynthMenuUI,"getPreferredMenuItemSize(JComponent c, Icon checkIcon, Icon arrowIcon, int defaultTextIconGap)",protected Dimension,NULL
SynthMenuUI,installDefaults(),protected void,NULL
SynthMenuUI,installListeners(),protected void,NULL
SynthMenuUI,"paint(Graphics g, JComponent c)",void,Paints the specified component according to the Look and Feel.
SynthMenuUI,"paint(SynthContext context, Graphics g)",protected void,Paints the specified component.
SynthMenuUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.
SynthMenuUI,propertyChange(PropertyChangeEvent e),void,This method gets called when a bound property is changed.
SynthMenuUI,uninstallDefaults(),protected void,NULL
SynthMenuUI,uninstallListeners(),protected void,NULL
SynthMenuUI,uninstallUI(JComponent c),void,Reverses configuration which was done on the specified component during installUI.
SynthMenuUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.
SynthOptionPaneUI,createMessageArea(),protected Container,Called from installComponents() to create a Container containing the body of the message.
SynthOptionPaneUI,createSeparator(),protected Container,NULL
SynthOptionPaneUI,createUI(JComponent x),static ComponentUI,Creates a new UI object for the given component.
SynthOptionPaneUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.
SynthOptionPaneUI,getSizeButtonsToSameWidth(),protected boolean,"Returns true, basic L&F wants all the buttons to have the same width."
SynthOptionPaneUI,installComponents(),protected void,NULL
SynthOptionPaneUI,installDefaults(),protected void,NULL
SynthOptionPaneUI,installListeners(),protected void,NULL
SynthOptionPaneUI,"paint(Graphics g, JComponent c)",void,Paints the specified component according to the Look and Feel.
SynthOptionPaneUI,"paint(SynthContext context, Graphics g)",protected void,Paints the specified component.
SynthOptionPaneUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.
SynthOptionPaneUI,propertyChange(PropertyChangeEvent e),void,This method gets called when a bound property is changed.
SynthOptionPaneUI,uninstallDefaults(),protected void,NULL
SynthOptionPaneUI,uninstallListeners(),protected void,NULL
SynthOptionPaneUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.
SynthPainter,"paintArrowButtonBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of an arrow button.
SynthPainter,"paintArrowButtonBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of an arrow button.
SynthPainter,"paintArrowButtonForeground(SynthContext context, Graphics g, int x, int y, int w, int h, int direction)",void,Paints the foreground of an arrow button.
SynthPainter,"paintButtonBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a button.
SynthPainter,"paintButtonBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a button.
SynthPainter,"paintCheckBoxBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a check box.
SynthPainter,"paintCheckBoxBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a check box.
SynthPainter,"paintCheckBoxMenuItemBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a check box menu item.
SynthPainter,"paintCheckBoxMenuItemBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a check box menu item.
SynthPainter,"paintColorChooserBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a color chooser.
SynthPainter,"paintColorChooserBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a color chooser.
SynthPainter,"paintComboBoxBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a combo box.
SynthPainter,"paintComboBoxBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a combo box.
SynthPainter,"paintDesktopIconBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a desktop icon.
SynthPainter,"paintDesktopIconBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a desktop icon.
SynthPainter,"paintDesktopPaneBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a desktop pane.
SynthPainter,"paintDesktopPaneBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a desktop pane.
SynthPainter,"paintEditorPaneBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of an editor pane.
SynthPainter,"paintEditorPaneBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of an editor pane.
SynthPainter,"paintFileChooserBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a file chooser.
SynthPainter,"paintFileChooserBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a file chooser.
SynthPainter,"paintFormattedTextFieldBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a formatted text field.
SynthPainter,"paintFormattedTextFieldBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a formatted text field.
SynthPainter,"paintInternalFrameBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of an internal frame.
SynthPainter,"paintInternalFrameBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of an internal frame.
SynthPainter,"paintInternalFrameTitlePaneBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of an internal frame title pane.
SynthPainter,"paintInternalFrameTitlePaneBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of an internal frame title pane.
SynthPainter,"paintLabelBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a label.
SynthPainter,"paintLabelBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a label.
SynthPainter,"paintListBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a list.
SynthPainter,"paintListBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a list.
SynthPainter,"paintMenuBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a menu.
SynthPainter,"paintMenuBarBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a menu bar.
SynthPainter,"paintMenuBarBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a menu bar.
SynthPainter,"paintMenuBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a menu.
SynthPainter,"paintMenuItemBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a menu item.
SynthPainter,"paintMenuItemBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a menu item.
SynthPainter,"paintOptionPaneBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of an option pane.
SynthPainter,"paintOptionPaneBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of an option pane.
SynthPainter,"paintPanelBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a panel.
SynthPainter,"paintPanelBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a panel.
SynthPainter,"paintPasswordFieldBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a password field.
SynthPainter,"paintPasswordFieldBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a password field.
SynthPainter,"paintPopupMenuBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a popup menu.
SynthPainter,"paintPopupMenuBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a popup menu.
SynthPainter,"paintProgressBarBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a progress bar.
SynthPainter,"paintProgressBarBackground(SynthContext context, Graphics g, int x, int y, int w, int h, int orientation)",void,Paints the background of a progress bar.
SynthPainter,"paintProgressBarBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a progress bar.
SynthPainter,"paintProgressBarBorder(SynthContext context, Graphics g, int x, int y, int w, int h, int orientation)",void,Paints the border of a progress bar.
SynthPainter,"paintProgressBarForeground(SynthContext context, Graphics g, int x, int y, int w, int h, int orientation)",void,Paints the foreground of a progress bar.
SynthPainter,"paintRadioButtonBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a radio button.
SynthPainter,"paintRadioButtonBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a radio button.
SynthPainter,"paintRadioButtonMenuItemBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a radio button menu item.
SynthPainter,"paintRadioButtonMenuItemBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a radio button menu item.
SynthPainter,"paintRootPaneBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a root pane.
SynthPainter,"paintRootPaneBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a root pane.
SynthPainter,"paintScrollBarBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of a scrollbar.
SynthPainter,"paintScrollBarBackground(SynthContext context, Graphics g, int x, int y, int w, int h, int orientation)",void,Paints the background of a scrollbar.
SynthPainter,"paintScrollBarBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of a scrollbar.
SynthPainter,"paintScrollBarBorder(SynthContext context, Graphics g, int x, int y, int w, int h, int orientation)",void,Paints the border of a scrollbar.
SynthPainter,"paintScrollBarThumbBackground(SynthContext context, Graphics g, int x, int y, int w, int h, int orientation)",void,Paints the background of the thumb of a scrollbar.
SynthPainter,"paintScrollBarThumbBorder(SynthContext context, Graphics g, int x, int y, int w, int h, int orientation)",void,Paints the border of the thumb of a scrollbar.
SynthPainter,"paintScrollBarTrackBackground(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the background of the track of a scrollbar.
SynthPainter,"paintScrollBarTrackBackground(SynthContext context, Graphics g, int x, int y, int w, int h, int orientation)",void,Paints the background of the track of a scrollbar.
SynthPainter,"paintScrollBarTrackBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border of the track of a scrollbar.
SynthPainter,"paintScrollBarTrackBorder(SynthContext context, Graphics g, int x, int y, int w, int h, int orientation)",void,Paints the border of the track of a scrollbar.
