ClassName,Method,Return Type,Description
ImageOutputStreamImpl,writeByte(int v),void,Writes the 8 low-order bits of v to the stream.
ImageOutputStreamImpl,writeBytes(String s),void,Writes a string to the output stream.
ImageOutputStreamImpl,writeChar(int v),void,This method is a synonym for writeShort.
ImageOutputStreamImpl,"writeChars(char[] c, int off, int len)",void,Writes a sequence of chars to the stream at the current position.
ImageOutputStreamImpl,writeChars(String s),void,Writes a string to the output stream.
ImageOutputStreamImpl,writeDouble(double v),void,"Writes a double value, which is comprised of four bytes, to the output stream."
ImageOutputStreamImpl,"writeDoubles(double[] d, int off, int len)",void,Writes a sequence of doubles to the stream at the current position.
ImageOutputStreamImpl,writeFloat(float v),void,"Writes a float value, which is comprised of four bytes, to the output stream."
ImageOutputStreamImpl,"writeFloats(float[] f, int off, int len)",void,Writes a sequence of floats to the stream at the current position.
ImageOutputStreamImpl,writeInt(int v),void,Writes the 32 bits of v to the stream.
ImageOutputStreamImpl,"writeInts(int[] i, int off, int len)",void,Writes a sequence of ints to the stream at the current position.
ImageOutputStreamImpl,writeLong(long v),void,Writes the 64 bits of v to the stream.
ImageOutputStreamImpl,"writeLongs(long[] l, int off, int len)",void,Writes a sequence of longs to the stream at the current position.
ImageOutputStreamImpl,writeShort(int v),void,Writes the 16 low-order bits of v to the stream.
ImageOutputStreamImpl,"writeShorts(short[] s, int off, int len)",void,Writes a sequence of shorts to the stream at the current position.
ImageOutputStreamImpl,writeUTF(String s),void,"Writes two bytes of length information to the output stream in network byte order, followed by the modified UTF-8 representation of every character in the string s."
MemoryCacheImageInputStream,close(),void,"Closes this MemoryCacheImageInputStream, freeing the cache."
MemoryCacheImageInputStream,finalize(),protected void,Finalizes this object prior to garbage collection.
MemoryCacheImageInputStream,flushBefore(long pos),void,Discards the initial portion of the stream prior to the indicated position.
MemoryCacheImageInputStream,isCached(),boolean,Returns true since this ImageInputStream caches data in order to allow seeking backwards.
MemoryCacheImageInputStream,isCachedFile(),boolean,Returns false since this ImageInputStream does not maintain a file cache.
MemoryCacheImageInputStream,isCachedMemory(),boolean,Returns true since this ImageInputStream maintains a main memory cache.
MemoryCacheImageInputStream,read(),int,Reads a single byte from the stream and returns it as an int between 0 and 255.
MemoryCacheImageInputStream,"read(byte[] b, int off, int len)",int,"Reads up to len bytes from the stream, and stores them into b starting at index off."
MemoryCacheImageOutputStream,close(),void,Closes this MemoryCacheImageOutputStream.
MemoryCacheImageOutputStream,flushBefore(long pos),void,Discards the initial portion of the stream prior to the indicated position.
MemoryCacheImageOutputStream,isCached(),boolean,Returns true since this ImageOutputStream caches data in order to allow seeking backwards.
MemoryCacheImageOutputStream,isCachedFile(),boolean,Returns false since this ImageOutputStream does not maintain a file cache.
MemoryCacheImageOutputStream,isCachedMemory(),boolean,Returns true since this ImageOutputStream maintains a main memory cache.
MemoryCacheImageOutputStream,length(),long,Returns -1L to indicate that the stream has unknown length.
MemoryCacheImageOutputStream,read(),int,Reads a single byte from the stream and returns it as an int between 0 and 255.
MemoryCacheImageOutputStream,"read(byte[] b, int off, int len)",int,"Reads up to len bytes from the stream, and stores them into b starting at index off."
MemoryCacheImageOutputStream,"write(byte[] b, int off, int len)",void,Writes a sequence of bytes to the stream at the current position.
MemoryCacheImageOutputStream,write(int b),void,Writes a single byte to the stream at the current position.
