ClassName,Method,Return Type,Description
Monitor,getObservedAttribute(),String,Gets the attribute being observed.
Monitor,getObservedObject(),ObjectName,"Deprecated. As of JMX 1.2, replaced by getObservedObjects()"
Monitor,getObservedObjects(),ObjectName[],Returns an array containing the objects being observed.
Monitor,isActive(),boolean,Tests whether the monitor MBean is active.
Monitor,postDeregister(),void,Allows the monitor MBean to perform any operations needed after having been unregistered by the MBean server.
Monitor,postRegister(Boolean registrationDone),void,Allows the monitor MBean to perform any operations needed after having been registered in the MBean server or after the registration has failed.
Monitor,preDeregister(),void,Allows the monitor MBean to perform any operations it needs before being unregistered by the MBean server.
Monitor,"preRegister(MBeanServer server, ObjectName name)",ObjectName,Allows the monitor MBean to perform any operations it needs before being registered in the MBean server.
Monitor,removeObservedObject(ObjectName object),void,Removes the specified object from the set of observed MBeans.
Monitor,setGranularityPeriod(long period),void,Sets the granularity period (in milliseconds).
Monitor,setObservedAttribute(String attribute),void,Sets the attribute to observe.
Monitor,setObservedObject(ObjectName object),void,"Deprecated. As of JMX 1.2, replaced by addObservedObject(javax.management.ObjectName)"
Monitor,start(),abstract void,Starts the monitor.
Monitor,stop(),abstract void,Stops the monitor.
MonitorNotification,getDerivedGauge(),Object,Gets the derived gauge of this monitor notification.
MonitorNotification,getObservedAttribute(),String,Gets the observed attribute of this monitor notification.
MonitorNotification,getObservedObject(),ObjectName,Gets the observed object of this monitor notification.
MonitorNotification,getTrigger(),Object,Gets the threshold/string (depending on the monitor type) that triggered off this monitor notification.
StringMonitor,getDerivedGauge(),String,"Deprecated. As of JMX 1.2, replaced by getDerivedGauge(ObjectName)"
StringMonitor,getDerivedGauge(ObjectName object),String,"Gets the derived gauge of the specified object, if this object is contained in the set of observed MBeans, or null otherwise."
StringMonitor,getDerivedGaugeTimeStamp(),long,"Deprecated. As of JMX 1.2, replaced by getDerivedGaugeTimeStamp(ObjectName)"
StringMonitor,getDerivedGaugeTimeStamp(ObjectName object),long,"Gets the derived gauge timestamp of the specified object, if this object is contained in the set of observed MBeans, or 0 otherwise."
StringMonitor,getNotificationInfo(),MBeanNotificationInfo[],Returns a NotificationInfo object containing the name of the Java class of the notification and the notification types sent by the string monitor.
StringMonitor,getNotifyDiffer(),boolean,Gets the differing notification's on/off switch value common to all observed MBeans.
StringMonitor,getNotifyMatch(),boolean,Gets the matching notification's on/off switch value common to all observed MBeans.
StringMonitor,getStringToCompare(),String,Gets the string to compare with the observed attribute common to all observed MBeans.
StringMonitor,setNotifyDiffer(boolean value),void,Sets the differing notification's on/off switch value common to all observed MBeans.
StringMonitor,setNotifyMatch(boolean value),void,Sets the matching notification's on/off switch value common to all observed MBeans.
StringMonitor,setStringToCompare(String value),void,Sets the string to compare with the observed attribute common to all observed MBeans.
StringMonitor,start(),void,Starts the string monitor.
StringMonitor,stop(),void,Stops the string monitor.
