ClassName,Method,Return Type,Description
ArrayList,remove(Object o),boolean,"Removes the first occurrence of the specified element from this list, if it is present."
ArrayList,removeAll(Collection<?> c),boolean,Removes from this list all of its elements that are contained in the specified collection.
ArrayList,removeIf(Predicate<? super E> filter),boolean,Removes all of the elements of this collection that satisfy the given predicate.
ArrayList,"removeRange(int fromIndex, int toIndex)",protected void,"Removes from this list all of the elements whose index is between fromIndex, inclusive, and toIndex, exclusive."
ArrayList,replaceAll(UnaryOperator<E> operator),void,Replaces each element of this list with the result of applying the operator to that element.
ArrayList,retainAll(Collection<?> c),boolean,Retains only the elements in this list that are contained in the specified collection.
ArrayList,"set(int index, E element)",E,Replaces the element at the specified position in this list with the specified element.
ArrayList,size(),int,Returns the number of elements in this list.
ArrayList,sort(Comparator<? super E> c),void,Sorts this list according to the order induced by the specified Comparator.
ArrayList,spliterator(),Spliterator<E>,Creates a late-binding and fail-fast Spliterator over the elements in this list.
ArrayList,"subList(int fromIndex, int toIndex)",List<E>,"Returns a view of the portion of this list between the specified fromIndex, inclusive, and toIndex, exclusive."
ArrayList,toArray(),Object[],Returns an array containing all of the elements in this list in proper sequence (from first to last element).
ArrayList,toArray(T[] a),<T> T[],Returns an array containing all of the elements in this list in proper sequence (from first to last element); the runtime type of the returned array is that of the specified array.
ArrayList,trimToSize(),void,Trims the capacity of this ArrayList instance to be the list's current size.
Arrays,asList(T... a),static <T> List<T>,Returns a fixed-size list backed by the specified array.
Arrays,"binarySearch(byte[] a, byte key)",static int,Searches the specified array of bytes for the specified value using the binary search algorithm.
Arrays,"binarySearch(byte[] a, int fromIndex, int toIndex, byte key)",static int,Searches a range of the specified array of bytes for the specified value using the binary search algorithm.
Arrays,"binarySearch(char[] a, char key)",static int,Searches the specified array of chars for the specified value using the binary search algorithm.
Arrays,"binarySearch(char[] a, int fromIndex, int toIndex, char key)",static int,Searches a range of the specified array of chars for the specified value using the binary search algorithm.
Arrays,"binarySearch(double[] a, double key)",static int,Searches the specified array of doubles for the specified value using the binary search algorithm.
Arrays,"binarySearch(double[] a, int fromIndex, int toIndex, double key)",static int,Searches a range of the specified array of doubles for the specified value using the binary search algorithm.
Arrays,"binarySearch(float[] a, float key)",static int,Searches the specified array of floats for the specified value using the binary search algorithm.
Arrays,"binarySearch(float[] a, int fromIndex, int toIndex, float key)",static int,Searches a range of the specified array of floats for the specified value using the binary search algorithm.
Arrays,"binarySearch(int[] a, int key)",static int,Searches the specified array of ints for the specified value using the binary search algorithm.
Arrays,"binarySearch(int[] a, int fromIndex, int toIndex, int key)",static int,Searches a range of the specified array of ints for the specified value using the binary search algorithm.
Arrays,"binarySearch(long[] a, int fromIndex, int toIndex, long key)",static int,Searches a range of the specified array of longs for the specified value using the binary search algorithm.
Arrays,"binarySearch(long[] a, long key)",static int,Searches the specified array of longs for the specified value using the binary search algorithm.
Arrays,"binarySearch(Object[] a, int fromIndex, int toIndex, Object key)",static int,Searches a range of the specified array for the specified object using the binary search algorithm.
Arrays,"binarySearch(Object[] a, Object key)",static int,Searches the specified array for the specified object using the binary search algorithm.
Arrays,"binarySearch(short[] a, int fromIndex, int toIndex, short key)",static int,Searches a range of the specified array of shorts for the specified value using the binary search algorithm.
Arrays,"binarySearch(short[] a, short key)",static int,Searches the specified array of shorts for the specified value using the binary search algorithm.
Arrays,"binarySearch(T[] a, int fromIndex, int toIndex, T key, Comparator<? super T> c)",static <T> int,Searches a range of the specified array for the specified object using the binary search algorithm.
Arrays,"binarySearch(T[] a, T key, Comparator<? super T> c)",static <T> int,Searches the specified array for the specified object using the binary search algorithm.
Arrays,"copyOf(boolean[] original, int newLength)",static boolean[],"Copies the specified array, truncating or padding with false (if necessary) so the copy has the specified length."
Arrays,"copyOf(byte[] original, int newLength)",static byte[],"Copies the specified array, truncating or padding with zeros (if necessary) so the copy has the specified length."
Arrays,"copyOf(char[] original, int newLength)",static char[],"Copies the specified array, truncating or padding with null characters (if necessary) so the copy has the specified length."
Arrays,"copyOf(double[] original, int newLength)",static double[],"Copies the specified array, truncating or padding with zeros (if necessary) so the copy has the specified length."
Arrays,"copyOf(float[] original, int newLength)",static float[],"Copies the specified array, truncating or padding with zeros (if necessary) so the copy has the specified length."
Arrays,"copyOf(int[] original, int newLength)",static int[],"Copies the specified array, truncating or padding with zeros (if necessary) so the copy has the specified length."
Arrays,"copyOf(long[] original, int newLength)",static long[],"Copies the specified array, truncating or padding with zeros (if necessary) so the copy has the specified length."
Arrays,"copyOf(short[] original, int newLength)",static short[],"Copies the specified array, truncating or padding with zeros (if necessary) so the copy has the specified length."
Arrays,"copyOf(T[] original, int newLength)",static <T> T[],"Copies the specified array, truncating or padding with nulls (if necessary) so the copy has the specified length."
Arrays,"copyOf(U[] original, int newLength, Class<? extends T[]> newType)","static <T,U> T[]","Copies the specified array, truncating or padding with nulls (if necessary) so the copy has the specified length."
Arrays,"copyOfRange(boolean[] original, int from, int to)",static boolean[],Copies the specified range of the specified array into a new array.
Arrays,"copyOfRange(byte[] original, int from, int to)",static byte[],Copies the specified range of the specified array into a new array.
Arrays,"copyOfRange(char[] original, int from, int to)",static char[],Copies the specified range of the specified array into a new array.
Arrays,"copyOfRange(double[] original, int from, int to)",static double[],Copies the specified range of the specified array into a new array.
Arrays,"copyOfRange(float[] original, int from, int to)",static float[],Copies the specified range of the specified array into a new array.
Arrays,"copyOfRange(int[] original, int from, int to)",static int[],Copies the specified range of the specified array into a new array.
Arrays,"copyOfRange(long[] original, int from, int to)",static long[],Copies the specified range of the specified array into a new array.
Arrays,"copyOfRange(short[] original, int from, int to)",static short[],Copies the specified range of the specified array into a new array.
Arrays,"copyOfRange(T[] original, int from, int to)",static <T> T[],Copies the specified range of the specified array into a new array.
Arrays,"copyOfRange(U[] original, int from, int to, Class<? extends T[]> newType)","static <T,U> T[]",Copies the specified range of the specified array into a new array.
Arrays,"deepEquals(Object[] a1, Object[] a2)",static boolean,Returns true if the two specified arrays are deeply equal to one another.
Arrays,deepHashCode(Object[] a),static int,"Returns a hash code based on the ""deep contents"" of the specified array."
Arrays,deepToString(Object[] a),static String,"Returns a string representation of the ""deep contents"" of the specified array."
Arrays,"equals(boolean[] a, boolean[] a2)",static boolean,Returns true if the two specified arrays of booleans are equal to one another.
Arrays,"equals(byte[] a, byte[] a2)",static boolean,Returns true if the two specified arrays of bytes are equal to one another.
Arrays,"equals(char[] a, char[] a2)",static boolean,Returns true if the two specified arrays of chars are equal to one another.
Arrays,"equals(double[] a, double[] a2)",static boolean,Returns true if the two specified arrays of doubles are equal to one another.
Arrays,"equals(float[] a, float[] a2)",static boolean,Returns true if the two specified arrays of floats are equal to one another.
Arrays,"equals(int[] a, int[] a2)",static boolean,Returns true if the two specified arrays of ints are equal to one another.
Arrays,"equals(long[] a, long[] a2)",static boolean,Returns true if the two specified arrays of longs are equal to one another.
Arrays,"equals(Object[] a, Object[] a2)",static boolean,Returns true if the two specified arrays of Objects are equal to one another.
Arrays,"equals(short[] a, short[] a2)",static boolean,Returns true if the two specified arrays of shorts are equal to one another.
Arrays,"fill(boolean[] a, boolean val)",static void,Assigns the specified boolean value to each element of the specified array of booleans.
Arrays,"fill(boolean[] a, int fromIndex, int toIndex, boolean val)",static void,Assigns the specified boolean value to each element of the specified range of the specified array of booleans.
Arrays,"fill(byte[] a, byte val)",static void,Assigns the specified byte value to each element of the specified array of bytes.
Arrays,"fill(byte[] a, int fromIndex, int toIndex, byte val)",static void,Assigns the specified byte value to each element of the specified range of the specified array of bytes.
Arrays,"fill(char[] a, char val)",static void,Assigns the specified char value to each element of the specified array of chars.
Arrays,"fill(char[] a, int fromIndex, int toIndex, char val)",static void,Assigns the specified char value to each element of the specified range of the specified array of chars.
Arrays,"fill(double[] a, double val)",static void,Assigns the specified double value to each element of the specified array of doubles.
Arrays,"fill(double[] a, int fromIndex, int toIndex, double val)",static void,Assigns the specified double value to each element of the specified range of the specified array of doubles.
Arrays,"fill(float[] a, float val)",static void,Assigns the specified float value to each element of the specified array of floats.
Arrays,"fill(float[] a, int fromIndex, int toIndex, float val)",static void,Assigns the specified float value to each element of the specified range of the specified array of floats.
Arrays,"fill(int[] a, int val)",static void,Assigns the specified int value to each element of the specified array of ints.
Arrays,"fill(int[] a, int fromIndex, int toIndex, int val)",static void,Assigns the specified int value to each element of the specified range of the specified array of ints.
Arrays,"fill(long[] a, int fromIndex, int toIndex, long val)",static void,Assigns the specified long value to each element of the specified range of the specified array of longs.
Arrays,"fill(long[] a, long val)",static void,Assigns the specified long value to each element of the specified array of longs.
Arrays,"fill(Object[] a, int fromIndex, int toIndex, Object val)",static void,Assigns the specified Object reference to each element of the specified range of the specified array of Objects.
Arrays,"fill(Object[] a, Object val)",static void,Assigns the specified Object reference to each element of the specified array of Objects.
Arrays,"fill(short[] a, int fromIndex, int toIndex, short val)",static void,Assigns the specified short value to each element of the specified range of the specified array of shorts.
Arrays,"fill(short[] a, short val)",static void,Assigns the specified short value to each element of the specified array of shorts.
Arrays,hashCode(boolean[] a),static int,Returns a hash code based on the contents of the specified array.
Arrays,hashCode(byte[] a),static int,Returns a hash code based on the contents of the specified array.
Arrays,hashCode(char[] a),static int,Returns a hash code based on the contents of the specified array.
Arrays,hashCode(double[] a),static int,Returns a hash code based on the contents of the specified array.
Arrays,hashCode(float[] a),static int,Returns a hash code based on the contents of the specified array.
Arrays,hashCode(int[] a),static int,Returns a hash code based on the contents of the specified array.
Arrays,hashCode(long[] a),static int,Returns a hash code based on the contents of the specified array.
Arrays,hashCode(Object[] a),static int,Returns a hash code based on the contents of the specified array.
Arrays,hashCode(short[] a),static int,Returns a hash code based on the contents of the specified array.
Arrays,"parallelPrefix(double[] array, DoubleBinaryOperator op)",static void,"Cumulates, in parallel, each element of the given array in place, using the supplied function."
Arrays,"parallelPrefix(double[] array, int fromIndex, int toIndex, DoubleBinaryOperator op)",static void,"Performs parallelPrefix(double[], DoubleBinaryOperator) for the given subrange of the array."
Arrays,"parallelPrefix(int[] array, IntBinaryOperator op)",static void,"Cumulates, in parallel, each element of the given array in place, using the supplied function."
Arrays,"parallelPrefix(int[] array, int fromIndex, int toIndex, IntBinaryOperator op)",static void,"Performs parallelPrefix(int[], IntBinaryOperator) for the given subrange of the array."
Arrays,"parallelPrefix(long[] array, int fromIndex, int toIndex, LongBinaryOperator op)",static void,"Performs parallelPrefix(long[], LongBinaryOperator) for the given subrange of the array."
Arrays,"parallelPrefix(long[] array, LongBinaryOperator op)",static void,"Cumulates, in parallel, each element of the given array in place, using the supplied function."
Arrays,"parallelPrefix(T[] array, BinaryOperator<T> op)",static <T> void,"Cumulates, in parallel, each element of the given array in place, using the supplied function."
Arrays,"parallelPrefix(T[] array, int fromIndex, int toIndex, BinaryOperator<T> op)",static <T> void,"Performs parallelPrefix(Object[], BinaryOperator) for the given subrange of the array."
Arrays,"parallelSetAll(double[] array, IntToDoubleFunction generator)",static void,"Set all elements of the specified array, in parallel, using the provided generator function to compute each element."
Arrays,"parallelSetAll(int[] array, IntUnaryOperator generator)",static void,"Set all elements of the specified array, in parallel, using the provided generator function to compute each element."
Arrays,"parallelSetAll(long[] array, IntToLongFunction generator)",static void,"Set all elements of the specified array, in parallel, using the provided generator function to compute each element."
Arrays,"parallelSetAll(T[] array, IntFunction<? extends T> generator)",static <T> void,"Set all elements of the specified array, in parallel, using the provided generator function to compute each element."
Arrays,parallelSort(byte[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"parallelSort(byte[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending numerical order.
Arrays,parallelSort(char[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"parallelSort(char[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending numerical order.
Arrays,parallelSort(double[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"parallelSort(double[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending numerical order.
Arrays,parallelSort(float[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"parallelSort(float[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending numerical order.
Arrays,parallelSort(int[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"parallelSort(int[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending numerical order.
Arrays,parallelSort(long[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"parallelSort(long[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending numerical order.
Arrays,parallelSort(short[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"parallelSort(short[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending numerical order.
Arrays,parallelSort(T[] a),static <T extends Comparable<? super T>>void,"Sorts the specified array of objects into ascending order, according to the natural ordering of its elements."
Arrays,"parallelSort(T[] a, Comparator<? super T> cmp)",static <T> void,Sorts the specified array of objects according to the order induced by the specified comparator.
Arrays,"parallelSort(T[] a, int fromIndex, int toIndex)",static <T extends Comparable<? super T>>void,"Sorts the specified range of the specified array of objects into ascending order, according to the natural ordering of its elements."
Arrays,"parallelSort(T[] a, int fromIndex, int toIndex, Comparator<? super T> cmp)",static <T> void,Sorts the specified range of the specified array of objects according to the order induced by the specified comparator.
Arrays,"setAll(double[] array, IntToDoubleFunction generator)",static void,"Set all elements of the specified array, using the provided generator function to compute each element."
Arrays,"setAll(int[] array, IntUnaryOperator generator)",static void,"Set all elements of the specified array, using the provided generator function to compute each element."
Arrays,"setAll(long[] array, IntToLongFunction generator)",static void,"Set all elements of the specified array, using the provided generator function to compute each element."
Arrays,"setAll(T[] array, IntFunction<? extends T> generator)",static <T> void,"Set all elements of the specified array, using the provided generator function to compute each element."
Arrays,sort(byte[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"sort(byte[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending order.
Arrays,sort(char[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"sort(char[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending order.
Arrays,sort(double[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"sort(double[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending order.
Arrays,sort(float[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"sort(float[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending order.
Arrays,sort(int[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"sort(int[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending order.
Arrays,sort(long[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"sort(long[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending order.
Arrays,sort(Object[] a),static void,"Sorts the specified array of objects into ascending order, according to the natural ordering of its elements."
Arrays,"sort(Object[] a, int fromIndex, int toIndex)",static void,"Sorts the specified range of the specified array of objects into ascending order, according to the natural ordering of its elements."
Arrays,sort(short[] a),static void,Sorts the specified array into ascending numerical order.
Arrays,"sort(short[] a, int fromIndex, int toIndex)",static void,Sorts the specified range of the array into ascending order.
Arrays,"sort(T[] a, Comparator<? super T> c)",static <T> void,Sorts the specified array of objects according to the order induced by the specified comparator.
Arrays,"sort(T[] a, int fromIndex, int toIndex, Comparator<? super T> c)",static <T> void,Sorts the specified range of the specified array of objects according to the order induced by the specified comparator.
Arrays,spliterator(double[] array),static Spliterator.OfDouble,Returns a Spliterator.OfDouble covering all of the specified array.
Arrays,"spliterator(double[] array, int startInclusive, int endExclusive)",static Spliterator.OfDouble,Returns a Spliterator.OfDouble covering the specified range of the specified array.
Arrays,spliterator(int[] array),static Spliterator.OfInt,Returns a Spliterator.OfInt covering all of the specified array.
Arrays,"spliterator(int[] array, int startInclusive, int endExclusive)",static Spliterator.OfInt,Returns a Spliterator.OfInt covering the specified range of the specified array.
Arrays,spliterator(long[] array),static Spliterator.OfLong,Returns a Spliterator.OfLong covering all of the specified array.
Arrays,"spliterator(long[] array, int startInclusive, int endExclusive)",static Spliterator.OfLong,Returns a Spliterator.OfLong covering the specified range of the specified array.
Arrays,spliterator(T[] array),static <T> Spliterator<T>,Returns a Spliterator covering all of the specified array.
Arrays,"spliterator(T[] array, int startInclusive, int endExclusive)",static <T> Spliterator<T>,Returns a Spliterator covering the specified range of the specified array.
Arrays,stream(double[] array),static DoubleStream,Returns a sequential DoubleStream with the specified array as its source.
Arrays,"stream(double[] array, int startInclusive, int endExclusive)",static DoubleStream,Returns a sequential DoubleStream with the specified range of the specified array as its source.
Arrays,stream(int[] array),static IntStream,Returns a sequential IntStream with the specified array as its source.
Arrays,"stream(int[] array, int startInclusive, int endExclusive)",static IntStream,Returns a sequential IntStream with the specified range of the specified array as its source.
Arrays,stream(long[] array),static LongStream,Returns a sequential LongStream with the specified array as its source.
Arrays,"stream(long[] array, int startInclusive, int endExclusive)",static LongStream,Returns a sequential LongStream with the specified range of the specified array as its source.
Arrays,stream(T[] array),static <T> Stream<T>,Returns a sequential Stream with the specified array as its source.
Arrays,"stream(T[] array, int startInclusive, int endExclusive)",static <T> Stream<T>,Returns a sequential Stream with the specified range of the specified array as its source.
Arrays,toString(boolean[] a),static String,Returns a string representation of the contents of the specified array.
Arrays,toString(byte[] a),static String,Returns a string representation of the contents of the specified array.
Arrays,toString(char[] a),static String,Returns a string representation of the contents of the specified array.
