Sample Number,ClassName,Snippet Number,Method,Exist,Description
11,BindingListHelper,4,"BindingListHelper.BindingList create(BindingList b, Binding[] bs)",False,NULL
11,BindingListHelper,5,"BindingListHelper.BindingList create(Binding[] bs, BindingList b)",False,NULL
12,BindingListHolder,1,boolean add(org.omg.CosNaming.Binding element),False,NULL
12,BindingListHolder,2,"void add(int index, org.omg.CosNaming.Binding element)",False,NULL
12,BindingListHolder,3,boolean addAll(java.util.Collection<? extends org.omg.CosNaming.Binding> c),False,NULL
12,BindingListHolder,4,"boolean addAll(int index, java.util.Collection<? extends org.omg.CosNaming.Binding> c)",False,NULL
12,BindingListHolder,5,void clear(),False,NULL
13,BindingType,1,boolean is_object(),False,NULL
13,BindingType,2,boolean is_naming_context(),False,NULL
13,BindingType,3,String get_name(),False,NULL
13,BindingType,4,String get_type(),False,NULL
13,BindingType,5,org.omg.CORBA.Object get_object(),False,NULL
14,BindingTypeHelper,1,boolean is_naming_context(),False,NULL
14,BindingTypeHelper,2,boolean is_object(),False,NULL
14,BindingTypeHelper,3,void set_type(int type),False,NULL
14,BindingTypeHelper,4,int get_type(),False,NULL
14,BindingTypeHelper,5,void set_binding(org.omg.CORBA.Object obj),False,NULL
14,BindingTypeHelper,6,org.omg.CORBA.Object get_binding(),False,NULL
14,BindingTypeHelper,7,void set_name(org.omg.CosNaming.Name name),False,NULL
14,BindingTypeHelper,8,org.omg.CosNaming.Name get_name(),False,NULL
14,BindingTypeHelper,9,void set_address(org.omg.CORBA.Object obj),False,NULL
14,BindingTypeHelper,10,org.omg.CORBA.Object get_address(),False,NULL
15,BindingTypeHolder,1,void set_type(int type),False,NULL
15,BindingTypeHolder,2,int get_type(),False,NULL
15,BindingTypeHolder,3,void set_binding(org.omg.CORBA.Object obj),False,NULL
15,BindingTypeHolder,4,org.omg.CORBA.Object get_binding(),False,NULL
15,BindingTypeHolder,5,void set_binding_name(org.omg.CosNaming.NamingContextExt.StringName name),False,NULL
16,IstringHelper,1,String toString(String s),False,NULL
16,IstringHelper,2,String toString(char[] a),False,NULL
16,IstringHelper,3,"String toString(char[] a, int start, int length)",False,NULL
16,IstringHelper,4,String toString(byte[] a),False,NULL
16,IstringHelper,5,"String toString(byte[] a, int start, int length)",False,NULL
17,NameComponent,1,String getId(),False,NULL
17,NameComponent,2,String getKind(),False,NULL
17,NameComponent,3,boolean equals(Object obj),False,NULL
17,NameComponent,4,int hashCode(),False,NULL
17,NameComponent,5,String toString(),False,NULL
18,NameComponentHelper,1,"NameComponent create(String id, String kind)",False,NULL
18,NameComponentHelper,2,NameComponent create(String id),False,NULL
18,NameComponentHelper,3,"NameComponent create(String id, String kind, String encoding)",False,NULL
18,NameComponentHelper,4,"NameComponent create(String id, String kind, String encoding, byte[] data)",False,NULL
18,NameComponentHelper,5,"NameComponent create(String id, String kind, byte[] data)",False,NULL
19,NameComponentHolder,1,void setId(String id),False,NULL
19,NameComponentHolder,2,void setKind(String kind),False,NULL
19,NameComponentHolder,3,void setName(String name),False,NULL
19,NameComponentHolder,4,String getId(),False,NULL
19,NameComponentHolder,5,String getKind(),False,NULL
19,NameComponentHolder,6,String getName(),False,NULL
20,NameHelper,1,NameHelper.string_to_name(String name),False,NULL
20,NameHelper,2,NameHelper.name_to_string(Name name),False,NULL
20,NameHelper,3,"NameHelper.concat_name(Name name1, Name name2)",False,NULL
20,NameHelper,4,NameHelper.restore_name(Name name),False,NULL
20,NameHelper,5,"NameHelper.get_component(Name name, int index)",False,NULL
21,NameHolder,1,void set_name(org.omg.CORBA.Object name),False,NULL
21,NameHolder,2,org.omg.CORBA.Object get_name(),False,NULL
21,NameHolder,3,void set_the_name(org.omg.CORBA.Object the_name),False,NULL
21,NameHolder,4,org.omg.CORBA.Object get_the_name(),False,NULL
21,NameHolder,5,void _set_value(org.omg.CORBA.Object _value),False,NULL
21,NameHolder,6,org.omg.CORBA.Object _get_value(),False,NULL
22,NamingContextExtHelper,1,"bind(String name, Binding binding)",False,NULL
22,NamingContextExtHelper,2,create_context(String name),False,NULL
22,NamingContextExtHelper,3,destroy(boolean delete_objs),False,NULL
22,NamingContextExtHelper,4,"exists(String name, boolean resolve)",False,NULL
22,NamingContextExtHelper,5,"list(String name, String[] type_ids)",False,NULL
22,NamingContextExtHelper,6,"list_context(String name, String[] type_ids)",False,NULL
22,NamingContextExtHelper,7,new_context(String name),False,NULL
22,NamingContextExtHelper,8,resolve(String name),False,NULL
22,NamingContextExtHelper,9,"rebind(String name, Binding binding)",False,NULL
22,NamingContextExtHelper,10,unbind(String name),False,NULL
23,NamingContextExtHolder,1,void set(NamingContextExt value),False,NULL
23,NamingContextExtHolder,2,NamingContextExt get(),False,NULL
23,NamingContextExtHolder,3,void _duplicate(),False,NULL
23,NamingContextExtHolder,4,void _release(),False,NULL
23,NamingContextExtHolder,5,void _set_value(NamingContextExt value),False,NULL
24,NamingContextExtPOA,1,"bind(Name name, Binding binding)",False,NULL
24,NamingContextExtPOA,2,"rebind(Name name, Binding binding)",False,NULL
24,NamingContextExtPOA,3,unbind(Name name),False,NULL
24,NamingContextExtPOA,4,"list(Name name, ListResult result)",False,NULL
24,NamingContextExtPOA,5,resolve(Name name),False,NULL
25,NamingContextHelper,1,"bind(String name, Object obj)",False,NULL
25,NamingContextHelper,2,"rebind(String name, Object obj)",False,NULL
25,NamingContextHelper,3,unbind(String name),False,NULL
25,NamingContextHelper,4,"list(String name, Object[] obj)",False,NULL
25,NamingContextHelper,5,resolve(String name),False,NULL
26,NamingContextHolder,1,"bind(String name, Object obj)",False,NULL
26,NamingContextHolder,2,"rebind(String name, Object obj)",False,NULL
26,NamingContextHolder,3,unbind(String name),False,NULL
26,NamingContextHolder,4,"list(String name, Object[] obj)",False,NULL
26,NamingContextHolder,5,resolve(String name),False,NULL
27,NamingContextPOA,1,"bind(String name, Object obj)",False,NULL
27,NamingContextPOA,2,"rebind(String name, Object obj)",False,NULL
27,NamingContextPOA,3,unbind(String name),False,NULL
27,NamingContextPOA,4,"list(String name, Object[] obj)",False,NULL
27,NamingContextPOA,5,resolve(String name),False,NULL
