ClassName,URL,Description
DataBufferUShort,https://docs.oracle.com/javase/8/docs/api/java/awt/image/DataBufferUShort.html,This class extends DataBuffer and stores data internally as shorts.
DirectColorModel,https://docs.oracle.com/javase/8/docs/api/java/awt/image/DirectColorModel.html,"The DirectColorModel class is a ColorModel class that works with pixel values that represent RGB color and alpha information as separate samples and that pack all samples for a single pixel into a single int, short, or byte quantity."
FilteredImageSource,https://docs.oracle.com/javase/8/docs/api/java/awt/image/FilteredImageSource.html,This class is an implementation of the ImageProducer interface which takes an existing image and a filter object and uses them to produce image data for a new filtered version of the original image.
ImageFilter,https://docs.oracle.com/javase/8/docs/api/java/awt/image/ImageFilter.html,This class implements a filter for the set of interface methods that are used to deliver data from an ImageProducer to an ImageConsumer.
IndexColorModel,https://docs.oracle.com/javase/8/docs/api/java/awt/image/IndexColorModel.html,The IndexColorModel class is a ColorModel class that works with pixel values consisting of a single sample that is an index into a fixed colormap in the default sRGB color space.
Kernel,https://docs.oracle.com/javase/8/docs/api/java/awt/image/Kernel.html,The Kernel class defines a matrix that describes how a specified pixel and its surrounding pixels affect the value computed for the pixel's position in the output image of a filtering operation.
LookupOp,https://docs.oracle.com/javase/8/docs/api/java/awt/image/LookupOp.html,This class implements a lookup operation from the source to the destination.
LookupTable,https://docs.oracle.com/javase/8/docs/api/java/awt/image/LookupTable.html,This abstract class defines a lookup table object.
MemoryImageSource,https://docs.oracle.com/javase/8/docs/api/java/awt/image/MemoryImageSource.html,This class is an implementation of the ImageProducer interface which uses an array to produce pixel values for an Image.
MultiPixelPackedSampleModel,https://docs.oracle.com/javase/8/docs/api/java/awt/image/MultiPixelPackedSampleModel.html,The MultiPixelPackedSampleModel class represents one-banded images and can pack multiple one-sample pixels into one data element.
PackedColorModel,https://docs.oracle.com/javase/8/docs/api/java/awt/image/PackedColorModel.html,"The PackedColorModel class is an abstract ColorModel class that works with pixel values which represent color and alpha information as separate samples and which pack all samples for a single pixel into a single int, short, or byte quantity."
PixelGrabber,https://docs.oracle.com/javase/8/docs/api/java/awt/image/PixelGrabber.html,The PixelGrabber class implements an ImageConsumer which can be attached to an Image or ImageProducer object to retrieve a subset of the pixels in that image.
PixelInterleavedSampleModel,https://docs.oracle.com/javase/8/docs/api/java/awt/image/PixelInterleavedSampleModel.html,This class represents image data which is stored in a pixel interleaved fashion and for which each sample of a pixel occupies one data element of the DataBuffer.
Raster,https://docs.oracle.com/javase/8/docs/api/java/awt/image/Raster.html,A class representing a rectangular array of pixels.
ReplicateScaleFilter,https://docs.oracle.com/javase/8/docs/api/java/awt/image/ReplicateScaleFilter.html,An ImageFilter class for scaling images using the simplest algorithm.
RescaleOp,https://docs.oracle.com/javase/8/docs/api/java/awt/image/RescaleOp.html,This class performs a pixel-by-pixel rescaling of the data in the source image by multiplying the sample values for each pixel by a scale factor and then adding an offset.
RGBImageFilter,https://docs.oracle.com/javase/8/docs/api/java/awt/image/RGBImageFilter.html,This class provides an easy way to create an ImageFilter which modifies the pixels of an image in the default RGB ColorModel.
SampleModel,https://docs.oracle.com/javase/8/docs/api/java/awt/image/SampleModel.html,This abstract class defines an interface for extracting samples of pixels in an image.
ShortLookupTable,https://docs.oracle.com/javase/8/docs/api/java/awt/image/ShortLookupTable.html,This class defines a lookup table object.
SinglePixelPackedSampleModel,https://docs.oracle.com/javase/8/docs/api/java/awt/image/SinglePixelPackedSampleModel.html,"This class represents pixel data packed such that the N samples which make up a single pixel are stored in a single data array element, and each data data array element holds samples for only one pixel."
VolatileImage,https://docs.oracle.com/javase/8/docs/api/java/awt/image/VolatileImage.html,"VolatileImage is an image which can lose its contents at any time due to circumstances beyond the control of the application (e.g., situations caused by the operating system or by other applications)."
WritableRaster,https://docs.oracle.com/javase/8/docs/api/java/awt/image/WritableRaster.html,This class extends Raster to provide pixel writing capabilities.
