ClassName,Method,Return Type,Description
Character,"codePointBefore(CharSequence seq, int index)",static int,Returns the code point preceding the given index of the CharSequence.
Character,"codePointCount(char[] a, int offset, int count)",static int,Returns the number of Unicode code points in a subarray of the char array argument.
Character,"codePointCount(CharSequence seq, int beginIndex, int endIndex)",static int,Returns the number of Unicode code points in the text range of the specified char sequence.
Character,"compare(char x, char y)",static int,Compares two char values numerically.
Character,compareTo(Character anotherCharacter),int,Compares two Character objects numerically.
Character,"digit(char ch, int radix)",static int,Returns the numeric value of the character ch in the specified radix.
Character,"digit(int codePoint, int radix)",static int,Returns the numeric value of the specified character (Unicode code point) in the specified radix.
Character,equals(Object obj),boolean,Compares this object against the specified object.
Character,"forDigit(int digit, int radix)",static char,Determines the character representation for a specific digit in the specified radix.
Character,getDirectionality(char ch),static byte,Returns the Unicode directionality property for the given character.
Character,getDirectionality(int codePoint),static byte,Returns the Unicode directionality property for the given character (Unicode code point).
Character,getName(int codePoint),static String,"Returns the Unicode name of the specified character codePoint, or null if the code point is unassigned."
Character,getNumericValue(char ch),static int,Returns the int value that the specified Unicode character represents.
Character,getNumericValue(int codePoint),static int,Returns the int value that the specified character (Unicode code point) represents.
Character,getType(char ch),static int,Returns a value indicating a character's general category.
Character,getType(int codePoint),static int,Returns a value indicating a character's general category.
Character,hashCode(),int,Returns a hash code for this Character; equal to the result of invoking charValue().
Character,hashCode(char value),static int,Returns a hash code for a char value; compatible with Character.hashCode().
Character,highSurrogate(int codePoint),static char,Returns the leading surrogate (a high surrogate code unit) of the surrogate pair representing the specified supplementary character (Unicode code point) in the UTF-16 encoding.
Character,isAlphabetic(int codePoint),static boolean,Determines if the specified character (Unicode code point) is an alphabet.
Character,isBmpCodePoint(int codePoint),static boolean,Determines whether the specified character (Unicode code point) is in the Basic Multilingual Plane (BMP).
Character,isDefined(char ch),static boolean,Determines if a character is defined in Unicode.
Character,isDefined(int codePoint),static boolean,Determines if a character (Unicode code point) is defined in Unicode.
Character,isDigit(char ch),static boolean,Determines if the specified character is a digit.
Character,isDigit(int codePoint),static boolean,Determines if the specified character (Unicode code point) is a digit.
Character,isHighSurrogate(char ch),static boolean,Determines if the given char value is a Unicode high-surrogate code unit (also known as leading-surrogate code unit).
Character,isIdentifierIgnorable(char ch),static boolean,Determines if the specified character should be regarded as an ignorable character in a Java identifier or a Unicode identifier.
Character,isIdentifierIgnorable(int codePoint),static boolean,Determines if the specified character (Unicode code point) should be regarded as an ignorable character in a Java identifier or a Unicode identifier.
Character,isIdeographic(int codePoint),static boolean,"Determines if the specified character (Unicode code point) is a CJKV (Chinese, Japanese, Korean and Vietnamese) ideograph, as defined by the Unicode Standard."
Character,isISOControl(char ch),static boolean,Determines if the specified character is an ISO control character.
Character,isISOControl(int codePoint),static boolean,Determines if the referenced character (Unicode code point) is an ISO control character.
Character,isJavaIdentifierPart(char ch),static boolean,Determines if the specified character may be part of a Java identifier as other than the first character.
Character,isJavaIdentifierPart(int codePoint),static boolean,Determines if the character (Unicode code point) may be part of a Java identifier as other than the first character.
Character,isJavaIdentifierStart(char ch),static boolean,Determines if the specified character is permissible as the first character in a Java identifier.
Character,isJavaIdentifierStart(int codePoint),static boolean,Determines if the character (Unicode code point) is permissible as the first character in a Java identifier.
Character,isJavaLetter(char ch),static boolean,Deprecated. Replaced by isJavaIdentifierStart(char).
Character,isJavaLetterOrDigit(char ch),static boolean,Deprecated. Replaced by isJavaIdentifierPart(char).
Character,isLetter(char ch),static boolean,Determines if the specified character is a letter.
Character,isLetter(int codePoint),static boolean,Determines if the specified character (Unicode code point) is a letter.
Character,isLetterOrDigit(char ch),static boolean,Determines if the specified character is a letter or digit.
Character,isLetterOrDigit(int codePoint),static boolean,Determines if the specified character (Unicode code point) is a letter or digit.
Character,isLowerCase(char ch),static boolean,Determines if the specified character is a lowercase character.
Character,isLowerCase(int codePoint),static boolean,Determines if the specified character (Unicode code point) is a lowercase character.
Character,isLowSurrogate(char ch),static boolean,Determines if the given char value is a Unicode low-surrogate code unit (also known as trailing-surrogate code unit).
Character,isMirrored(char ch),static boolean,Determines whether the character is mirrored according to the Unicode specification.
Character,isMirrored(int codePoint),static boolean,Determines whether the specified character (Unicode code point) is mirrored according to the Unicode specification.
Character,isSpace(char ch),static boolean,Deprecated. Replaced by isWhitespace(char).
Character,isSpaceChar(char ch),static boolean,Determines if the specified character is a Unicode space character.
Character,isSpaceChar(int codePoint),static boolean,Determines if the specified character (Unicode code point) is a Unicode space character.
Character,isSupplementaryCodePoint(int codePoint),static boolean,Determines whether the specified character (Unicode code point) is in the supplementary character range.
Character,isSurrogate(char ch),static boolean,Determines if the given char value is a Unicode surrogate code unit.
Character,"isSurrogatePair(char high, char low)",static boolean,Determines whether the specified pair of char values is a valid Unicode surrogate pair.
Character,isTitleCase(char ch),static boolean,Determines if the specified character is a titlecase character.
Character,isTitleCase(int codePoint),static boolean,Determines if the specified character (Unicode code point) is a titlecase character.
Character,isUnicodeIdentifierPart(char ch),static boolean,Determines if the specified character may be part of a Unicode identifier as other than the first character.
Character,isUnicodeIdentifierPart(int codePoint),static boolean,Determines if the specified character (Unicode code point) may be part of a Unicode identifier as other than the first character.
Character,isUnicodeIdentifierStart(char ch),static boolean,Determines if the specified character is permissible as the first character in a Unicode identifier.
Character,isUnicodeIdentifierStart(int codePoint),static boolean,Determines if the specified character (Unicode code point) is permissible as the first character in a Unicode identifier.
Character,isUpperCase(char ch),static boolean,Determines if the specified character is an uppercase character.
Character,isUpperCase(int codePoint),static boolean,Determines if the specified character (Unicode code point) is an uppercase character.
Character,isValidCodePoint(int codePoint),static boolean,Determines whether the specified code point is a valid Unicode code point value.
Character,isWhitespace(char ch),static boolean,Determines if the specified character is white space according to Java.
Character,isWhitespace(int codePoint),static boolean,Determines if the specified character (Unicode code point) is white space according to Java.
Character,lowSurrogate(int codePoint),static char,Returns the trailing surrogate (a low surrogate code unit) of the surrogate pair representing the specified supplementary character (Unicode code point) in the UTF-16 encoding.
Character,"offsetByCodePoints(char[] a, int start, int count, int index, int codePointOffset)",static int,Returns the index within the given char subarray that is offset from the given index by codePointOffset code points.
Character,"offsetByCodePoints(CharSequence seq, int index, int codePointOffset)",static int,Returns the index within the given char sequence that is offset from the given index by codePointOffset code points.
Character,reverseBytes(char ch),static char,Returns the value obtained by reversing the order of the bytes in the specified char value.
Character,toChars(int codePoint),static char[],Converts the specified character (Unicode code point) to its UTF-16 representation stored in a char array.
Character,"toChars(int codePoint, char[] dst, int dstIndex)",static int,Converts the specified character (Unicode code point) to its UTF-16 representation.
Character,"toCodePoint(char high, char low)",static int,Converts the specified surrogate pair to its supplementary code point value.
Character,toLowerCase(char ch),static char,Converts the character argument to lowercase using case mapping information from the UnicodeData file.
Character,toLowerCase(int codePoint),static int,Converts the character (Unicode code point) argument to lowercase using case mapping information from the UnicodeData file.
Character,toString(),String,Returns a String object representing this Character's value.
Character,toString(char c),static String,Returns a String object representing the specified char.
Character,toTitleCase(char ch),static char,Converts the character argument to titlecase using case mapping information from the UnicodeData file.
Character,toTitleCase(int codePoint),static int,Converts the character (Unicode code point) argument to titlecase using case mapping information from the UnicodeData file.
Character,toUpperCase(char ch),static char,Converts the character argument to uppercase using case mapping information from the UnicodeData file.
Character,toUpperCase(int codePoint),static int,Converts the character (Unicode code point) argument to uppercase using case mapping information from the UnicodeData file.
Character,valueOf(char c),static Character,Returns a Character instance representing the specified char value.
Character.Subset,equals(Object obj),boolean,Compares two Subset objects for equality.
Character.Subset,hashCode(),int,Returns the standard hash code as defined by the Object.hashCode() method.
Character.Subset,toString(),String,Returns the name of this subset.
Character.UnicodeBlock,forName(String blockName),static Character.UnicodeBlock,Returns the UnicodeBlock with the given name.
Character.UnicodeBlock,of(char c),static Character.UnicodeBlock,"Returns the object representing the Unicode block containing the given character, or null if the character is not a member of a defined block."
Character.UnicodeBlock,of(int codePoint),static Character.UnicodeBlock,"Returns the object representing the Unicode block containing the given character (Unicode code point), or null if the character is not a member of a defined block."
Class,asSubclass(Class<U> clazz),<U> Class<? extends U>,Casts this Class object to represent a subclass of the class represented by the specified class object.
Class,cast(Object obj),T,Casts an object to the class or interface represented by this Class object.
Class,desiredAssertionStatus(),boolean,Returns the assertion status that would be assigned to this class if it were to be initialized at the time this method is invoked.
Class,forName(String className),static Class<?>,Returns the Class object associated with the class or interface with the given string name.
Class,"forName(String name, boolean initialize, ClassLoader loader)",static Class<?>,"Returns the Class object associated with the class or interface with the given string name, using the given class loader."
Class,getAnnotatedInterfaces(),AnnotatedType[],Returns an array of AnnotatedType objects that represent the use of types to specify superinterfaces of the entity represented by this Class object.
Class,getAnnotatedSuperclass(),AnnotatedType,Returns an AnnotatedType object that represents the use of a type to specify the superclass of the entity represented by this Class object.
Class,getAnnotation(Class<A> annotationClass),<A extends Annotation>A,"Returns this element's annotation for the specified type if such an annotation is present, else null."
Class,getAnnotations(),Annotation[],Returns annotations that are present on this element.
Class,getAnnotationsByType(Class<A> annotationClass),<A extends Annotation>A[],Returns annotations that are associated with this element.
Class,getCanonicalName(),String,Returns the canonical name of the underlying class as defined by the Java Language Specification.
Class,getClasses(),Class<?>[],Returns an array containing Class objects representing all the public classes and interfaces that are members of the class represented by this Class object.
Class,getClassLoader(),ClassLoader,Returns the class loader for the class.
Class,getComponentType(),Class<?>,Returns the Class representing the component type of an array.
Class,getConstructor(Class<?>... parameterTypes),Constructor<T>,Returns a Constructor object that reflects the specified public constructor of the class represented by this Class object.
Class,getConstructors(),Constructor<?>[],Returns an array containing Constructor objects reflecting all the public constructors of the class represented by this Class object.
Class,getDeclaredAnnotation(Class<A> annotationClass),<A extends Annotation>A,"Returns this element's annotation for the specified type if such an annotation is directly present, else null."
Class,getDeclaredAnnotations(),Annotation[],Returns annotations that are directly present on this element.
Class,getDeclaredAnnotationsByType(Class<A> annotationClass),<A extends Annotation>A[],Returns this element's annotation(s) for the specified type if such annotations are either directly present or indirectly present.
Class,getDeclaredClasses(),Class<?>[],Returns an array of Class objects reflecting all the classes and interfaces declared as members of the class represented by this Class object.
Class,getDeclaredConstructor(Class<?>... parameterTypes),Constructor<T>,Returns a Constructor object that reflects the specified constructor of the class or interface represented by this Class object.
Class,getDeclaredConstructors(),Constructor<?>[],Returns an array of Constructor objects reflecting all the constructors declared by the class represented by this Class object.
Class,getDeclaredField(String name),Field,Returns a Field object that reflects the specified declared field of the class or interface represented by this Class object.
Class,getDeclaredFields(),Field[],Returns an array of Field objects reflecting all the fields declared by the class or interface represented by this Class object.
Class,"getDeclaredMethod(String name, Class<?>... parameterTypes)",Method,Returns a Method object that reflects the specified declared method of the class or interface represented by this Class object.
Class,getDeclaredMethods(),Method[],"Returns an array containing Method objects reflecting all the declared methods of the class or interface represented by this Class object, including public, protected, default (package) access, and private methods, but excluding inherited methods."
Class,getDeclaringClass(),Class<?>,"If the class or interface represented by this Class object is a member of another class, returns the Class object representing the class in which it was declared."
Class,getEnclosingClass(),Class<?>,Returns the immediately enclosing class of the underlying class.
Class,getEnclosingConstructor(),Constructor<?>,"If this Class object represents a local or anonymous class within a constructor, returns a Constructor object representing the immediately enclosing constructor of the underlying class."
Class,getEnclosingMethod(),Method,"If this Class object represents a local or anonymous class within a method, returns a Method object representing the immediately enclosing method of the underlying class."
Class,getEnumConstants(),T[],Returns the elements of this enum class or null if this Class object does not represent an enum type.
Class,getField(String name),Field,Returns a Field object that reflects the specified public member field of the class or interface represented by this Class object.
Class,getFields(),Field[],Returns an array containing Field objects reflecting all the accessible public fields of the class or interface represented by this Class object.
Class,getGenericInterfaces(),Type[],Returns the Types representing the interfaces directly implemented by the class or interface represented by this object.
Class,getGenericSuperclass(),Type,"Returns the Type representing the direct superclass of the entity (class, interface, primitive type or void) represented by this Class."
Class,getInterfaces(),Class<?>[],Determines the interfaces implemented by the class or interface represented by this object.
Class,"getMethod(String name, Class<?>... parameterTypes)",Method,Returns a Method object that reflects the specified public member method of the class or interface represented by this Class object.
Class,getMethods(),Method[],"Returns an array containing Method objects reflecting all the public methods of the class or interface represented by this Class object, including those declared by the class or interface and those inherited from superclasses and superinterfaces."
Class,getModifiers(),int,"Returns the Java language modifiers for this class or interface, encoded in an integer."
Class,getName(),String,"Returns the name of the entity (class, interface, array class, primitive type, or void) represented by this Class object, as a String."
Class,getPackage(),Package,Gets the package for this class.
Class,getProtectionDomain(),ProtectionDomain,Returns the ProtectionDomain of this class.
Class,getResource(String name),URL,Finds a resource with a given name.
Class,getResourceAsStream(String name),InputStream,Finds a resource with a given name.
Class,getSigners(),Object[],Gets the signers of this class.
Class,getSimpleName(),String,Returns the simple name of the underlying class as given in the source code.
Class,getSuperclass(),Class<? super T>,"Returns the Class representing the superclass of the entity (class, interface, primitive type or void) represented by this Class."
Class,getTypeName(),String,Return an informative string for the name of this type.
Class,getTypeParameters(),TypeVariable<Class<T>>[],"Returns an array of TypeVariable objects that represent the type variables declared by the generic declaration represented by this GenericDeclaration object, in declaration order."
Class,isAnnotation(),boolean,Returns true if this Class object represents an annotation type.
Class,isAnnotationPresent(Class<? extends Annotation> annotationClass),boolean,"Returns true if an annotation for the specified type is present on this element, else false."
Class,isAnonymousClass(),boolean,Returns true if and only if the underlying class is an anonymous class.
Class,isArray(),boolean,Determines if this Class object represents an array class.
Class,isAssignableFrom(Class<?> cls),boolean,"Determines if the class or interface represented by this Class object is either the same as, or is a superclass or superinterface of, the class or interface represented by the specified Class parameter."
Class,isEnum(),boolean,Returns true if and only if this class was declared as an enum in the source code.
Class,isInstance(Object obj),boolean,Determines if the specified Object is assignment-compatible with the object represented by this Class.
Class,isInterface(),boolean,Determines if the specified Class object represents an interface type.
Class,isLocalClass(),boolean,Returns true if and only if the underlying class is a local class.
Class,isMemberClass(),boolean,Returns true if and only if the underlying class is a member class.
Class,isPrimitive(),boolean,Determines if the specified Class object represents a primitive type.
Class,isSynthetic(),boolean,Returns true if this class is a synthetic class; returns false otherwise.
Class,newInstance(),T,Creates a new instance of the class represented by this Class object.
Class,toGenericString(),String,"Returns a string describing this Class, including information about modifiers and type parameters."
Class,toString(),String,Converts the object to a string.
ClassLoader,clearAssertionStatus(),void,Sets the default assertion status for this class loader to false and discards any package defaults or class assertion status settings associated with the class loader.
ClassLoader,"defineClass(byte[] b, int off, int len)",protected Class<?>,"Deprecated. Replaced by defineClass(String, byte[], int, int)"
ClassLoader,"defineClass(String name, byte[] b, int off, int len)",protected Class<?>,Converts an array of bytes into an instance of class Class.
ClassLoader,"defineClass(String name, byte[] b, int off, int len, ProtectionDomain protectionDomain)",protected Class<?>,"Converts an array of bytes into an instance of class Class, with an optional ProtectionDomain."
ClassLoader,"defineClass(String name, ByteBuffer b, ProtectionDomain protectionDomain)",protected Class<?>,"Converts a ByteBuffer into an instance of class Class, with an optional ProtectionDomain."
ClassLoader,"definePackage(String name, String specTitle, String specVersion, String specVendor, String implTitle, String implVersion, String implVendor, URL sealBase)",protected Package,Defines a package by name in this ClassLoader.
ClassLoader,findClass(String name),protected Class<?>,Finds the class with the specified binary name.
ClassLoader,findLibrary(String libname),protected String,Returns the absolute path name of a native library.
ClassLoader,findLoadedClass(String name),protected Class<?>,Returns the class with the given binary name if this loader has been recorded by the Java virtual machine as an initiating loader of a class with that binary name.
ClassLoader,findResource(String name),protected URL,Finds the resource with the given name.
ClassLoader,findResources(String name),protected Enumeration<URL>,Returns an enumeration of URL objects representing all the resources with the given name.
ClassLoader,findSystemClass(String name),protected Class<?>,"Finds a class with the specified binary name, loading it if necessary."
ClassLoader,getClassLoadingLock(String className),protected Object,Returns the lock object for class loading operations.
ClassLoader,getPackage(String name),protected Package,Returns a Package that has been defined by this class loader or any of its ancestors.
ClassLoader,getPackages(),protected Package[],Returns all of the Packages defined by this class loader and its ancestors.
ClassLoader,getParent(),ClassLoader,Returns the parent class loader for delegation.
ClassLoader,getResource(String name),URL,Finds the resource with the given name.
ClassLoader,getResourceAsStream(String name),InputStream,Returns an input stream for reading the specified resource.
ClassLoader,getResources(String name),Enumeration<URL>,Finds all the resources with the given name.
ClassLoader,getSystemClassLoader(),static ClassLoader,Returns the system class loader for delegation.
ClassLoader,getSystemResource(String name),static URL,Find a resource of the specified name from the search path used to load classes.
ClassLoader,getSystemResourceAsStream(String name),static InputStream,"Open for reading, a resource of the specified name from the search path used to load classes."
ClassLoader,getSystemResources(String name),static Enumeration<URL>,Finds all resources of the specified name from the search path used to load classes.
ClassLoader,loadClass(String name),Class<?>,Loads the class with the specified binary name.
ClassLoader,"loadClass(String name, boolean resolve)",protected Class<?>,Loads the class with the specified binary name.
ClassLoader,registerAsParallelCapable(),protected static boolean,Registers the caller as parallel capable.
ClassLoader,resolveClass(Class<?> c),protected void,Links the specified class.
ClassLoader,"setClassAssertionStatus(String className, boolean enabled)",void,Sets the desired assertion status for the named top-level class in this class loader and any nested classes contained therein.
ClassLoader,setDefaultAssertionStatus(boolean enabled),void,Sets the default assertion status for this class loader.
ClassLoader,"setPackageAssertionStatus(String packageName, boolean enabled)",void,Sets the package default assertion status for the named package.
ClassLoader,"setSigners(Class<?> c, Object[] signers)",protected void,Sets the signers of a class.
ClassValue,computeValue(Class<?> type),protected abstract T,Computes the given class's derived value for this ClassValue.
ClassValue,get(Class<?> type),T,Returns the value for the given class.
ClassValue,remove(Class<?> type),void,Removes the associated value for the given class.
Compiler,command(Object any),static Object,Examines the argument type and its fields and perform some documented operation.
Compiler,compileClass(Class<?> clazz),static boolean,Compiles the specified class.
Compiler,compileClasses(String string),static boolean,Compiles all classes whose name matches the specified string.
Compiler,disable(),static void,Cause the Compiler to cease operation.
Compiler,enable(),static void,Cause the Compiler to resume operation.
Double,byteValue(),byte,Returns the value of this Double as a byte after a narrowing primitive conversion.
Double,"compare(double d1, double d2)",static int,Compares the two specified double values.
Double,compareTo(Double anotherDouble),int,Compares two Double objects numerically.
Double,doubleToLongBits(double value),static long,"Returns a representation of the specified floating-point value according to the IEEE 754 floating-point ""double format"" bit layout."
Double,doubleToRawLongBits(double value),static long,"Returns a representation of the specified floating-point value according to the IEEE 754 floating-point ""double format"" bit layout, preserving Not-a-Number (NaN) values."
Double,doubleValue(),double,Returns the double value of this Double object.
Double,equals(Object obj),boolean,Compares this object against the specified object.
Double,floatValue(),float,Returns the value of this Double as a float after a narrowing primitive conversion.
Double,hashCode(),int,Returns a hash code for this Double object.
Double,hashCode(double value),static int,Returns a hash code for a double value; compatible with Double.hashCode().
Double,intValue(),int,Returns the value of this Double as an int after a narrowing primitive conversion.
Double,isFinite(double d),static boolean,Returns true if the argument is a finite floating-point value; returns false otherwise (for NaN and infinity arguments).
Double,isInfinite(),boolean,"Returns true if this Double value is infinitely large in magnitude, false otherwise."
Double,isInfinite(double v),static boolean,"Returns true if the specified number is infinitely large in magnitude, false otherwise."
Double,isNaN(),boolean,"Returns true if this Double value is a Not-a-Number (NaN), false otherwise."
Double,isNaN(double v),static boolean,"Returns true if the specified number is a Not-a-Number (NaN) value, false otherwise."
Double,longBitsToDouble(long bits),static double,Returns the double value corresponding to a given bit representation.
Double,longValue(),long,Returns the value of this Double as a long after a narrowing primitive conversion.
Double,"max(double a, double b)",static double,Returns the greater of two double values as if by calling Math.max.
Double,"min(double a, double b)",static double,Returns the smaller of two double values as if by calling Math.min.
Double,parseDouble(String s),static double,"Returns a new double initialized to the value represented by the specified String, as performed by the valueOf method of class Double."
Double,shortValue(),short,Returns the value of this Double as a short after a narrowing primitive conversion.
Double,"sum(double a, double b)",static double,Adds two double values together as per the + operator.
Double,toHexString(double d),static String,Returns a hexadecimal string representation of the double argument.
Double,toString(),String,Returns a string representation of this Double object.
Double,toString(double d),static String,Returns a string representation of the double argument.
Double,valueOf(double d),static Double,Returns a Double instance representing the specified double value.
Double,valueOf(String s),static Double,Returns a Double object holding the double value represented by the argument string s.
Enum,clone(),protected Object,Throws CloneNotSupportedException.
Enum,compareTo(E o),int,Compares this enum with the specified object for order.
Enum,equals(Object other),boolean,Returns true if the specified object is equal to this enum constant.
Enum,finalize(),protected void,enum classes cannot have finalize methods.
Enum,getDeclaringClass(),Class<E>,Returns the Class object corresponding to this enum constant's enum type.
Enum,hashCode(),int,Returns a hash code for this enum constant.
Enum,name(),String,"Returns the name of this enum constant, exactly as declared in its enum declaration."
Enum,ordinal(),int,"Returns the ordinal of this enumeration constant (its position in its enum declaration, where the initial constant is assigned an ordinal of zero)."
Enum,toString(),String,"Returns the name of this enum constant, as contained in the declaration."
Enum,"valueOf(Class<T> enumType, String name)",static <T extends Enum<T>>T,Returns the enum constant of the specified enum type with the specified name.
Float,byteValue(),byte,Returns the value of this Float as a byte after a narrowing primitive conversion.
Float,"compare(float f1, float f2)",static int,Compares the two specified float values.
Float,compareTo(Float anotherFloat),int,Compares two Float objects numerically.
Float,doubleValue(),double,Returns the value of this Float as a double after a widening primitive conversion.
Float,equals(Object obj),boolean,Compares this object against the specified object.
Float,floatToIntBits(float value),static int,"Returns a representation of the specified floating-point value according to the IEEE 754 floating-point ""single format"" bit layout."
Float,floatToRawIntBits(float value),static int,"Returns a representation of the specified floating-point value according to the IEEE 754 floating-point ""single format"" bit layout, preserving Not-a-Number (NaN) values."
Float,floatValue(),float,Returns the float value of this Float object.
Float,hashCode(),int,Returns a hash code for this Float object.
Float,hashCode(float value),static int,Returns a hash code for a float value; compatible with Float.hashCode().
Float,intBitsToFloat(int bits),static float,Returns the float value corresponding to a given bit representation.
Float,intValue(),int,Returns the value of this Float as an int after a narrowing primitive conversion.
Float,isFinite(float f),static boolean,Returns true if the argument is a finite floating-point value; returns false otherwise (for NaN and infinity arguments).
Float,isInfinite(),boolean,"Returns true if this Float value is infinitely large in magnitude, false otherwise."
Float,isInfinite(float v),static boolean,"Returns true if the specified number is infinitely large in magnitude, false otherwise."
Float,isNaN(),boolean,"Returns true if this Float value is a Not-a-Number (NaN), false otherwise."
Float,isNaN(float v),static boolean,"Returns true if the specified number is a Not-a-Number (NaN) value, false otherwise."
Float,longValue(),long,Returns value of this Float as a long after a narrowing primitive conversion.
Float,"max(float a, float b)",static float,Returns the greater of two float values as if by calling Math.max.
Float,"min(float a, float b)",static float,Returns the smaller of two float values as if by calling Math.min.
Float,parseFloat(String s),static float,"Returns a new float initialized to the value represented by the specified String, as performed by the valueOf method of class Float."
Float,shortValue(),short,Returns the value of this Float as a short after a narrowing primitive conversion.
Float,"sum(float a, float b)",static float,Adds two float values together as per the + operator.
Float,toHexString(float f),static String,Returns a hexadecimal string representation of the float argument.
Float,toString(),String,Returns a string representation of this Float object.
Float,toString(float f),static String,Returns a string representation of the float argument.
Float,valueOf(float f),static Float,Returns a Float instance representing the specified float value.
Float,valueOf(String s),static Float,Returns a Float object holding the float value represented by the argument string s.
InheritableThreadLocal,childValue(T parentValue),protected T,Computes the child's initial value for this inheritable thread-local variable as a function of the parent's value at the time the child thread is created.
Integer,bitCount(int i),static int,Returns the number of one-bits in the two's complement binary representation of the specified int value.
Integer,byteValue(),byte,Returns the value of this Integer as a byte after a narrowing primitive conversion.
Integer,"compare(int x, int y)",static int,Compares two int values numerically.
Integer,compareTo(Integer anotherInteger),int,Compares two Integer objects numerically.
Integer,"compareUnsigned(int x, int y)",static int,Compares two int values numerically treating the values as unsigned.
Integer,decode(String nm),static Integer,Decodes a String into an Integer.
Integer,"divideUnsigned(int dividend, int divisor)",static int,Returns the unsigned quotient of dividing the first argument by the second where each argument and the result is interpreted as an unsigned value.
Integer,doubleValue(),double,Returns the value of this Integer as a double after a widening primitive conversion.
Integer,equals(Object obj),boolean,Compares this object to the specified object.
Integer,floatValue(),float,Returns the value of this Integer as a float after a widening primitive conversion.
Integer,getInteger(String nm),static Integer,Determines the integer value of the system property with the specified name.
Integer,"getInteger(String nm, int val)",static Integer,Determines the integer value of the system property with the specified name.
Integer,"getInteger(String nm, Integer val)",static Integer,Returns the integer value of the system property with the specified name.
Integer,hashCode(),int,Returns a hash code for this Integer.
Integer,hashCode(int value),static int,Returns a hash code for a int value; compatible with Integer.hashCode().
Integer,highestOneBit(int i),static int,"Returns an int value with at most a single one-bit, in the position of the highest-order (""leftmost"") one-bit in the specified int value."
Integer,intValue(),int,Returns the value of this Integer as an int.
Integer,longValue(),long,Returns the value of this Integer as a long after a widening primitive conversion.
Integer,lowestOneBit(int i),static int,"Returns an int value with at most a single one-bit, in the position of the lowest-order (""rightmost"") one-bit in the specified int value."
